#=====================================================
# File created:        Tue-12-Mar-2024-at-10-28-20AM
# Size of lattice:     50x50
# Number of MC steps:  200
# Reduced temperature: 1.000
# Run time (s):        13.115232
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2441.5962  0.2572 
   00001    0.6840   -3736.9129  0.2560 
   00002    0.6272   -4385.0275  0.2773 
   00003    0.5900   -4799.0397  0.2675 
   00004    0.5728   -4923.8432  0.2700 
   00005    0.5484   -5128.1457  0.2645 
   00006    0.5420   -5258.5721  0.2714 
   00007    0.5296   -5313.3585  0.2713 
   00008    0.5264   -5437.0813  0.2753 
   00009    0.5432   -5477.1760  0.2708 
   00010    0.5296   -5485.1331  0.2792 
   00011    0.5192   -5549.4267  0.2753 
   00012    0.5064   -5550.7088  0.2757 
   00013    0.5316   -5554.4019  0.2782 
   00014    0.5012   -5661.3744  0.2708 
   00015    0.5228   -5699.1782  0.2645 
   00016    0.5096   -5739.1865  0.2725 
   00017    0.4888   -5658.6661  0.2828 
   00018    0.5088   -5770.7735  0.2907 
   00019    0.4812   -5747.6777  0.2979 
   00020    0.4992   -5829.5629  0.3031 
   00021    0.4984   -5873.2379  0.3074 
   00022    0.4920   -5831.0343  0.3109 
   00023    0.5176   -5756.6693  0.3258 
   00024    0.4940   -5788.6359  0.3299 
   00025    0.4928   -5789.4587  0.3326 
   00026    0.5032   -5861.5287  0.3378 
   00027    0.5112   -5872.7558  0.3359 
   00028    0.4876   -5855.0835  0.3434 
   00029    0.4880   -5834.6268  0.3406 
   00030    0.5008   -5920.3504  0.3375 
   00031    0.4984   -5946.6906  0.3500 
   00032    0.4800   -6013.1055  0.3390 
   00033    0.4800   -5960.3800  0.3332 
   00034    0.5044   -5925.5249  0.3413 
   00035    0.4832   -5875.1000  0.3345 
   00036    0.5084   -5846.0566  0.3224 
   00037    0.5024   -5860.1843  0.3353 
   00038    0.5004   -5768.1924  0.3456 
   00039    0.4876   -5816.9178  0.3308 
   00040    0.5024   -5882.2342  0.3326 
   00041    0.4916   -5917.0628  0.3303 
   00042    0.4832   -5959.8608  0.3229 
   00043    0.4908   -5990.5077  0.3198 
   00044    0.4848   -5958.2585  0.3177 
   00045    0.5000   -5803.8274  0.3108 
   00046    0.4892   -5856.9089  0.2962 
   00047    0.4976   -5947.1885  0.3093 
   00048    0.4880   -5912.2713  0.3124 
   00049    0.5040   -5991.3213  0.3031 
   00050    0.4852   -6034.6743  0.2976 
   00051    0.4908   -5937.2474  0.2995 
   00052    0.4796   -6030.9501  0.3053 
   00053    0.4712   -5894.8190  0.3016 
   00054    0.4948   -5918.2974  0.3003 
   00055    0.4900   -5966.8924  0.3036 
   00056    0.4944   -5913.8759  0.3055 
   00057    0.5064   -5928.3705  0.3074 
   00058    0.4988   -5927.2367  0.3112 
   00059    0.4796   -5889.3191  0.3084 
   00060    0.4912   -5888.8218  0.3048 
   00061    0.5064   -5895.9332  0.3008 
   00062    0.5024   -5886.3410  0.3017 
   00063    0.4944   -5817.2635  0.2920 
   00064    0.5016   -5819.0763  0.2943 
   00065    0.4896   -5856.3815  0.3050 
   00066    0.4956   -5862.1947  0.3089 
   00067    0.5120   -5856.9250  0.3134 
   00068    0.4780   -5871.1930  0.3157 
   00069    0.4916   -5851.0082  0.3064 
   00070    0.5064   -5924.5197  0.3107 
   00071    0.4964   -5948.3522  0.3063 
   00072    0.4916   -5961.2331  0.3112 
   00073    0.4872   -5927.6760  0.2989 
   00074    0.4972   -5958.9502  0.2907 
   00075    0.4888   -5939.5557  0.2803 
   00076    0.4836   -5937.5845  0.2769 
   00077    0.4852   -5913.1003  0.2800 
   00078    0.5072   -5852.8175  0.2956 
   00079    0.4996   -5814.1530  0.2892 
   00080    0.4820   -5880.1794  0.2851 
   00081    0.4972   -5880.4239  0.2881 
   00082    0.4960   -5821.8991  0.2923 
   00083    0.5132   -5752.6040  0.3068 
   00084    0.4788   -5930.9688  0.3058 
   00085    0.4780   -5839.7672  0.3119 
   00086    0.4816   -5867.6265  0.3054 
   00087    0.4948   -5882.3747  0.2995 
   00088    0.4920   -5989.8340  0.2926 
   00089    0.5020   -5917.3186  0.2998 
   00090    0.4980   -5945.9326  0.3063 
   00091    0.4888   -5947.1780  0.2965 
   00092    0.4992   -5964.7285  0.2936 
   00093    0.4960   -6049.7102  0.3078 
   00094    0.5064   -5980.8869  0.3193 
   00095    0.5060   -5950.1534  0.3178 
   00096    0.4764   -5897.1197  0.3287 
   00097    0.4920   -5900.9585  0.3273 
   00098    0.4852   -5966.7627  0.3148 
   00099    0.4860   -6002.8337  0.3328 
   00100    0.4788   -5899.7011  0.3192 
   00101    0.4900   -5945.6952  0.3271 
   00102    0.4996   -5950.8509  0.3285 
   00103    0.4820   -6029.1765  0.3306 
   00104    0.4936   -6016.8819  0.3419 
   00105    0.4920   -5907.6370  0.3364 
   00106    0.5032   -5868.0047  0.3446 
   00107    0.4776   -5885.2315  0.3490 
   00108    0.4948   -5955.9462  0.3444 
   00109    0.4900   -5982.3925  0.3516 
   00110    0.4860   -6005.8190  0.3537 
   00111    0.4556   -5954.8826  0.3622 
   00112    0.4964   -5858.3533  0.3678 
   00113    0.4872   -5818.4508  0.3599 
   00114    0.4748   -5918.2850  0.3697 
   00115    0.4860   -5916.9562  0.3627 
   00116    0.4784   -5912.9979  0.3693 
   00117    0.5116   -5779.3494  0.3581 
   00118    0.4896   -5824.9072  0.3555 
   00119    0.4908   -5679.1985  0.3542 
   00120    0.5164   -5716.3053  0.3588 
   00121    0.4956   -5654.8368  0.3551 
   00122    0.5072   -5743.1406  0.3631 
   00123    0.5172   -5805.1373  0.3728 
   00124    0.4904   -5872.0188  0.3775 
   00125    0.5152   -5854.8044  0.3750 
   00126    0.4980   -5828.5213  0.3841 
   00127    0.5040   -5860.6125  0.3935 
   00128    0.4976   -5879.4066  0.3901 
   00129    0.5048   -5911.8553  0.3768 
   00130    0.4940   -5939.2575  0.3904 
   00131    0.4932   -5966.8049  0.3876 
   00132    0.4920   -5979.9975  0.3922 
   00133    0.4860   -5951.4593  0.3938 
   00134    0.4700   -5913.0395  0.3983 
   00135    0.5016   -5967.0510  0.4043 
   00136    0.4788   -5968.6620  0.4028 
   00137    0.4796   -6060.6863  0.3954 
   00138    0.4952   -5992.0703  0.3818 
   00139    0.4872   -5922.3002  0.3865 
