#=====================================================
# File created:        Tue-12-Mar-2024-at-11-56-04AM
# Size of lattice:     50x50
# Number of MC steps:  900
# Reduced temperature: 1.000
# Run time (s):        77.619843
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2528.5691  0.2797 
   00001    0.6884   -3814.9668  0.2773 
   00002    0.6152   -4480.3228  0.2831 
   00003    0.5712   -4811.3149  0.2707 
   00004    0.5620   -4933.7339  0.2548 
   00005    0.5552   -5212.4497  0.2628 
   00006    0.5352   -5297.2397  0.2589 
   00007    0.5204   -5351.7349  0.2631 
   00008    0.5500   -5409.8257  0.2667 
   00009    0.5260   -5437.6196  0.2737 
   00010    0.5252   -5523.0938  0.2787 
   00011    0.5144   -5608.3926  0.2753 
   00012    0.5052   -5679.6338  0.2708 
   00013    0.5240   -5757.2153  0.2740 
   00014    0.4948   -5773.7803  0.2739 
   00015    0.4936   -5858.3271  0.2676 
   00016    0.5060   -5822.9780  0.2591 
   00017    0.5012   -5892.6035  0.2647 
   00018    0.4980   -5748.5405  0.2636 
   00019    0.5064   -5823.4536  0.2616 
   00020    0.5276   -5768.0771  0.2604 
   00021    0.5252   -5786.4297  0.2681 
   00022    0.4936   -5857.0566  0.2813 
   00023    0.4884   -5861.5278  0.2790 
   00024    0.5056   -5841.8647  0.2755 
   00025    0.5152   -5937.7427  0.2749 
   00026    0.4820   -5922.5000  0.2821 
   00027    0.4692   -5987.3330  0.2855 
   00028    0.4912   -5894.9297  0.2958 
   00029    0.5136   -5879.5796  0.2990 
   00030    0.5040   -5873.5010  0.2826 
   00031    0.5064   -5919.5801  0.2939 
   00032    0.4884   -5931.0576  0.2881 
   00033    0.4744   -5930.4414  0.2897 
   00034    0.4948   -5971.8433  0.2869 
   00035    0.4968   -5922.0029  0.2844 
   00036    0.5028   -5838.0513  0.2740 
   00037    0.4968   -5879.1392  0.2747 
   00038    0.4868   -5826.1230  0.2706 
   00039    0.4900   -5883.2500  0.2724 
   00040    0.4924   -5892.9941  0.2615 
   00041    0.4860   -5795.2646  0.2585 
   00042    0.5064   -5926.4429  0.2548 
   00043    0.4940   -5858.5537  0.2589 
   00044    0.4936   -5989.6714  0.2787 
   00045    0.4916   -5963.8203  0.2729 
   00046    0.4808   -6054.5249  0.2843 
   00047    0.4856   -6056.8022  0.2839 
   00048    0.4916   -5960.4458  0.2815 
   00049    0.4796   -6050.7188  0.2778 
   00050    0.4876   -6032.0503  0.2749 
   00051    0.4832   -5988.4702  0.2694 
   00052    0.4852   -6012.7563  0.2805 
   00053    0.4952   -5897.2886  0.2782 
   00054    0.5056   -5845.8784  0.2716 
   00055    0.5128   -5899.1611  0.2873 
   00056    0.5076   -5916.3149  0.2918 
   00057    0.4876   -5951.2856  0.3051 
   00058    0.4864   -5866.1084  0.3062 
   00059    0.5144   -5848.9985  0.3113 
   00060    0.5088   -5869.8936  0.3090 
   00061    0.5092   -5943.4253  0.3229 
   00062    0.4756   -6026.3403  0.3269 
   00063    0.4836   -6112.2646  0.3341 
   00064    0.4824   -6065.0586  0.3315 
   00065    0.4856   -6084.1807  0.3379 
   00066    0.4852   -6109.1357  0.3460 
   00067    0.4916   -6062.9600  0.3482 
   00068    0.4924   -6028.0664  0.3408 
   00069    0.4900   -5929.8252  0.3448 
   00070    0.4792   -5969.3105  0.3384 
   00071    0.4956   -5953.6514  0.3238 
