#=====================================================
# File created:        Tue-12-Mar-2024-at-01-55-04PM
# Size of lattice:     50x50
# Number of MC steps:  800
# Reduced temperature: 1.000
# Run time (s):        28.671365
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2510.7120  0.7564 
   00001    0.7064   -3688.3078  0.7620 
   00002    0.6312   -4300.7124  0.7653 
   00003    0.6056   -4672.8803  0.7716 
   00004    0.5560   -5003.5256  0.7681 
   00005    0.5476   -5310.9626  0.7752 
   00006    0.5212   -5392.3812  0.7637 
   00007    0.5304   -5330.0616  0.7596 
   00008    0.5300   -5471.5184  0.7697 
   00009    0.5172   -5527.2966  0.7765 
   00010    0.4992   -5686.6345  0.7809 
   00011    0.5124   -5684.2128  0.7819 
   00012    0.5300   -5689.4598  0.8035 
   00013    0.5088   -5717.8615  0.8080 
   00014    0.5084   -5754.2020  0.7931 
   00015    0.5040   -5724.7239  0.7959 
   00016    0.5116   -5762.8753  0.8018 
   00017    0.4992   -5777.5286  0.8126 
   00018    0.5056   -5792.7194  0.8109 
   00019    0.4968   -5789.7910  0.8257 
   00020    0.4992   -5769.9528  0.8280 
   00021    0.5012   -5894.3502  0.8323 
   00022    0.4956   -5878.0958  0.8353 
   00023    0.4892   -5775.2981  0.8336 
   00024    0.5084   -5763.9149  0.8251 
   00025    0.4976   -5825.5278  0.8377 
   00026    0.5060   -5878.7529  0.8447 
   00027    0.4916   -5938.8196  0.8373 
   00028    0.4964   -5921.2449  0.8388 
   00029    0.5000   -5877.3527  0.8375 
   00030    0.4912   -5761.8800  0.8441 
   00031    0.4916   -5786.9876  0.8470 
   00032    0.5132   -5782.7456  0.8568 
   00033    0.4960   -5783.1409  0.8450 
   00034    0.4992   -5780.2465  0.8564 
   00035    0.5048   -5894.0714  0.8552 
   00036    0.4904   -5856.4764  0.8547 
   00037    0.5080   -5886.7320  0.8758 
   00038    0.4876   -5941.3569  0.8776 
   00039    0.4932   -5945.6395  0.8918 
   00040    0.4836   -5976.1260  0.8979 
   00041    0.4920   -6011.1382  0.8977 
   00042    0.4900   -5961.9917  0.8994 
   00043    0.4984   -5978.7018  0.8961 
   00044    0.4896   -5903.2746  0.8898 
   00045    0.4908   -6048.6808  0.8873 
   00046    0.4912   -5997.8637  0.8789 
   00047    0.4932   -5987.0826  0.8725 
   00048    0.4852   -6023.8973  0.8756 
   00049    0.4740   -6021.2549  0.8770 
   00050    0.4784   -5918.2649  0.8798 
   00051    0.5112   -5879.0634  0.8945 
   00052    0.4928   -5831.5055  0.8646 
   00053    0.5020   -5924.4426  0.8530 
   00054    0.4832   -6071.2805  0.8476 
   00055    0.4888   -6024.6966  0.8359 
   00056    0.4976   -6061.4875  0.8426 
   00057    0.4760   -6018.9237  0.8334 
   00058    0.4824   -5943.4665  0.8253 
   00059    0.4772   -6024.1617  0.8167 
   00060    0.4764   -5950.5645  0.8187 
   00061    0.4916   -5909.5155  0.8124 
   00062    0.4820   -5908.8924  0.8099 
   00063    0.5024   -5855.3201  0.8107 
   00064    0.4988   -5814.5614  0.8171 
   00065    0.4868   -5976.3053  0.8096 
   00066    0.4820   -5992.8826  0.8027 
   00067    0.4836   -5995.7667  0.8052 
   00068    0.4740   -5964.5806  0.8022 
   00069    0.4948   -5937.4175  0.7992 
   00070    0.4820   -5921.8575  0.8017 
   00071    0.4824   -5953.4715  0.8184 
   00072    0.4964   -5875.9554  0.8270 
   00073    0.4772   -5835.7579  0.8290 
   00074    0.5076   -5823.2837  0.8282 
   00075    0.4976   -5794.5174  0.8256 
   00076    0.5008   -5909.3110  0.8229 
   00077    0.4952   -5880.9926  0.8282 
   00078    0.4784   -5865.0177  0.8253 
   00079    0.5024   -5865.5879  0.8245 
   00080    0.4896   -5888.6869  0.8290 
   00081    0.4932   -5903.3223  0.8177 
   00082    0.4760   -5842.3784  0.8206 
   00083    0.5160   -5773.9098  0.8207 
   00084    0.4980   -5801.4125  0.8265 
   00085    0.4960   -5800.4648  0.8211 
   00086    0.4752   -5875.8122  0.8302 
   00087    0.5040   -5907.9258  0.8254 
   00088    0.4976   -5920.9610  0.8061 
   00089    0.4988   -5826.0289  0.8120 
   00090    0.5040   -5810.2316  0.8084 
   00091    0.4992   -5783.5052  0.8154 
   00092    0.5016   -5782.8179  0.8154 
   00093    0.4984   -5769.3998  0.8138 
   00094    0.5176   -5721.6999  0.8105 
   00095    0.5068   -5642.6539  0.8042 
   00096    0.5072   -5675.2233  0.7991 
   00097    0.5004   -5782.3767  0.8105 
   00098    0.5020   -5809.1195  0.8142 
   00099    0.5072   -5843.2765  0.8144 
   00100    0.4944   -5887.2401  0.8273 
   00101    0.5032   -5958.3963  0.8388 
   00102    0.4796   -5924.9792  0.8414 
   00103    0.5096   -5841.4136  0.8424 
