#=====================================================
# File created:        Mon-11-Mar-2024-at-02-07-59PM
# Size of lattice:     100x100
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        26.780816
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -10024.3693  0.2525 
   00001    0.6854  -15428.1664  0.2545 
   00002    0.6211  -18918.1185  0.2526 
   00003    0.5826  -21208.9640  0.2562 
   00004    0.5509  -22802.1579  0.2599 
   00005    0.5301  -24357.6391  0.2613 
   00006    0.5110  -25459.4116  0.2653 
   00007    0.5111  -26332.2699  0.2657 
   00008    0.4928  -27134.2212  0.2669 
   00009    0.4851  -27614.7035  0.2686 
   00010    0.4720  -28175.2375  0.2721 
   00011    0.4671  -28666.6104  0.2658 
   00012    0.4622  -29065.7597  0.2665 
   00013    0.4560  -29345.2317  0.2681 
   00014    0.4533  -29691.6682  0.2641 
   00015    0.4506  -29870.5668  0.2642 
   00016    0.4578  -30253.2619  0.2653 
   00017    0.4481  -30444.8128  0.2623 
   00018    0.4394  -30581.7042  0.2647 
   00019    0.4495  -30628.7037  0.2644 
   00020    0.4329  -30774.8243  0.2665 
   00021    0.4381  -30917.5903  0.2654 
   00022    0.4439  -31110.1843  0.2666 
   00023    0.4448  -31272.1460  0.2669 
   00024    0.4354  -31385.6270  0.2694 
   00025    0.4402  -31565.9763  0.2680 
   00026    0.4392  -31602.2438  0.2696 
   00027    0.4299  -31707.3562  0.2716 
   00028    0.4290  -31793.6808  0.2709 
   00029    0.4265  -31851.0964  0.2678 
   00030    0.4307  -31872.5785  0.2660 
   00031    0.4265  -31913.3998  0.2628 
   00032    0.4270  -31977.5260  0.2629 
   00033    0.4347  -32057.6942  0.2616 
   00034    0.4348  -32146.7086  0.2581 
   00035    0.4238  -32155.6043  0.2598 
   00036    0.4279  -32213.0354  0.2590 
   00037    0.4233  -32359.3468  0.2623 
   00038    0.4298  -32316.2920  0.2614 
   00039    0.4322  -32288.6557  0.2617 
   00040    0.4218  -32316.9787  0.2647 
   00041    0.4288  -32420.1594  0.2642 
   00042    0.4277  -32467.9571  0.2681 
   00043    0.4238  -32555.0261  0.2696 
   00044    0.4132  -32547.5327  0.2713 
   00045    0.4220  -32543.7920  0.2716 
   00046    0.4282  -32570.4368  0.2735 
   00047    0.4241  -32636.5672  0.2717 
   00048    0.4166  -32614.5570  0.2731 
   00049    0.4294  -32632.4417  0.2776 
   00050    0.4233  -32643.6949  0.2766 
   00051    0.4239  -32548.9942  0.2756 
   00052    0.4209  -32543.4810  0.2756 
   00053    0.4246  -32568.2701  0.2770 
   00054    0.4231  -32652.8114  0.2713 
   00055    0.4205  -32675.8569  0.2734 
   00056    0.4211  -32773.5068  0.2752 
   00057    0.4200  -32794.1496  0.2757 
   00058    0.4249  -32750.5990  0.2767 
   00059    0.4282  -32732.0446  0.2798 
   00060    0.4194  -32855.0983  0.2844 
   00061    0.4206  -32791.4858  0.2797 
   00062    0.4262  -32875.0474  0.2784 
   00063    0.4153  -32882.8462  0.2754 
   00064    0.4304  -32826.2003  0.2765 
   00065    0.4118  -32897.0677  0.2827 
   00066    0.4236  -32879.0346  0.2810 
   00067    0.4168  -32883.1489  0.2812 
   00068    0.4223  -32949.4368  0.2806 
   00069    0.4171  -32972.0669  0.2808 
   00070    0.4259  -32996.3992  0.2829 
   00071    0.4211  -33012.2066  0.2818 
   00072    0.4232  -32958.6031  0.2810 
   00073    0.4217  -32922.9306  0.2801 
   00074    0.4207  -33021.5796  0.2812 
   00075    0.4211  -33036.9849  0.2778 
   00076    0.4172  -33028.6215  0.2743 
   00077    0.4264  -33019.7305  0.2758 
   00078    0.4233  -33005.5162  0.2814 
   00079    0.4248  -33049.9189  0.2793 
   00080    0.4215  -33051.8963  0.2802 
   00081    0.4323  -32997.1418  0.2835 
   00082    0.4242  -33019.4540  0.2829 
   00083    0.4257  -33024.4045  0.2814 
   00084    0.4210  -32931.2342  0.2798 
   00085    0.4202  -32883.7465  0.2818 
   00086    0.4248  -32903.9710  0.2814 
   00087    0.4177  -32927.5621  0.2828 
   00088    0.4243  -32889.5761  0.2802 
   00089    0.4245  -32853.4431  0.2788 
   00090    0.4173  -32949.6391  0.2758 
   00091    0.4296  -33003.3174  0.2774 
   00092    0.4222  -32960.0958  0.2772 
   00093    0.4147  -33006.9751  0.2766 
   00094    0.4248  -32986.0400  0.2800 
   00095    0.4148  -32972.9959  0.2774 
   00096    0.4237  -33012.4105  0.2778 
   00097    0.4145  -33057.5770  0.2797 
   00098    0.4202  -33132.0171  0.2817 
   00099    0.4169  -33107.6997  0.2778 
   00100    0.4253  -33172.4132  0.2767 
