LebwohlLasher_Numpy.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.299, Time: 0.988366 s
         1726209 function calls (1700215 primitive calls) in 40.372 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      112    0.006    0.000    0.170    0.002 artist.py:1602(pprint_setters)
        3    0.005    0.002    0.007    0.002 quiver.py:665(_h_arrows)
     1894    0.005    0.000    0.015    0.000 copy.py:66(copy)
    26172    0.005    0.000    0.005    0.000 {method 'get' of 'dict' objects}
     3849    0.005    0.000    0.006    0.000 {built-in method __new__ of type object at 0x902780}
       38    0.005    0.000    0.005    0.000 {built-in method posix.listdir}
      376    0.005    0.000    0.438    0.001 backend_bases.py:1994(inaxes)
     1282    0.005    0.000    0.019    0.000 copy.py:258(_reconstruct)
 1076/208    0.005    0.000    0.013    0.000 sre_compile.py:71(_compile)
      416    0.005    0.000    0.015    0.000 transforms.py:2589(__init__)
      536    0.005    0.000    0.008    0.000 __init__.py:1736(normalize_kwargs)
        8    0.005    0.001    0.005    0.001 linalg.py:469(inv)
    37352    0.005    0.000    0.005    0.000 {method 'append' of 'list' objects}
      746    0.005    0.000    0.036    0.000 fromnumeric.py:51(_wrapfunc)
      376    0.005    0.000    0.426    0.001 backend_bases.py:2009(<listcomp>)
      352    0.005    0.000    0.338    0.001 backend_bases.py:3148(mouse_move)
2915/1586    0.005    0.000    0.006    0.000 transforms.py:2413(<lambda>)
      416    0.005    0.000    0.010    0.000 patches.py:734(_convert_units)
     4050    0.004    0.000    0.009    0.000 artist.py:1559(aliased_name)
      352    0.004    0.000    0.005    0.000 backend_bases.py:1549(_mouse_handler)
       52    0.004    0.000    0.005    0.000 {built-in method io.open}
     1462    0.004    0.000    0.006    0.000 __init__.py:2004(_setattr_cm)
       30    0.004    0.000    0.028    0.001 __init__.py:835(_rc_params_in_file)
      430    0.004    0.000    0.204    0.000 patches.py:262(get_transform)
  783/714    0.004    0.000    0.026    0.000 inspect.py:2218(_signature_from_callable)
      322    0.004    0.000    0.140    0.000 <frozen importlib._bootstrap_external>:914(get_code)
     6807    0.004    0.000    0.004    0.000 {method 'expandtabs' of 'str' objects}
      108    0.004    0.000    0.037    0.000 lines.py:274(__init__)
      352    0.004    0.000    0.004    0.000 weakref.py:66(__call__)
       50    0.004    0.000    0.004    0.000 {method 'normal' of 'numpy.random.mtrand.RandomState' objects}
       18    0.004    0.000    0.004    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      412    0.004    0.000    0.073    0.000 patches.py:876(get_bbox)
        3    0.004    0.001    0.004    0.001 function_base.py:1602(angle)
      384    0.004    0.000    0.375    0.001 backend_bases.py:1261(_process)
      172    0.004    0.000    0.005    0.000 sre_compile.py:276(_optimize_charset)
      100    0.004    0.000    0.005    0.000 {method 'randint' of 'numpy.random.mtrand.RandomState' objects}
       36    0.004    0.000    0.024    0.001 ticker.py:2074(_raw_ticks)
     3586    0.004    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:121(_path_join)
      376    0.004    0.000    0.006    0.000 _backend_tk.py:357(_mpl_modifiers)
      252    0.004    0.000    0.007    0.000 artist.py:180(__init__)
   288/72    0.004    0.000    0.025    0.000 copy.py:226(_deepcopy_dict)
      859    0.004    0.000    0.006    0.000 font_manager.py:633(__hash__)
      600    0.004    0.000    0.009    0.000 ticker.py:247(fix_minus)
      820    0.004    0.000    0.004    0.000 {method 'getboolean' of '_tkinter.tkapp' objects}
 1719/362    0.004    0.000    0.004    0.000 {built-in method _abc._abc_subclasscheck}
  378/377    0.004    0.000    0.118    0.000 <frozen importlib._bootstrap_external>:1367(_get_spec)
      376    0.004    0.000    0.011    0.000 patches.py:116(_process_radius)
     2976    0.004    0.000    0.015    0.000 abc.py:96(__instancecheck__)
      520    0.004    0.000    0.019    0.000 transforms.py:2009(rotate_deg)
      188    0.004    0.000    0.004    0.000 colors.py:1101(<listcomp>)
      814    0.003    0.000    0.006    0.000 functools.py:34(update_wrapper)
      450    0.003    0.000    0.033    0.000 transforms.py:2258(inverted)
     1572    0.003    0.000    0.003    0.000 {built-in method builtins.abs}
      322    0.003    0.000    0.029    0.000 <frozen importlib._bootstrap_external>:1034(get_data)
      120    0.003    0.000    0.005    0.000 artist.py:1159(update_from)
     4945    0.003    0.000    0.003    0.000 artist.py:295(axes)
       93    0.003    0.000    0.053    0.001 text.py:738(draw)
      398    0.003    0.000    0.125    0.000 <frozen importlib._bootstrap>:890(_find_spec)
       72    0.003    0.000    0.013    0.000 lines.py:656(recache)
     7970    0.003    0.000    0.003    0.000 path.py:244(simplify_threshold)
     2517    0.003    0.000    0.009    0.000 transforms.py:1872(inverted)
      966    0.003    0.000    0.032    0.000 transforms.py:1343(__add__)
      536    0.003    0.000    0.038    0.000 <__array_function__ internals>:177(reshape)
     4324    0.003    0.000    0.003    0.000 {built-in method builtins.sorted}
      226    0.003    0.000    0.003    0.000 __init__.py:1831(_topmost_artist)
