LebwohlLasher_Numpy.py: Size: 100, Steps: 100, T*: 0.500: Order: 0.284, Time: 8.342402 s
         2724556 function calls (2702160 primitive calls) in 15.661 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.003    0.003 socket.py:4(<module>)
        4    0.000    0.000    0.002    0.000 _base.py:2868(handle_single_axis)
      138    0.000    0.000    0.000    0.000 scale.py:115(get_transform)
        1    0.000    0.000    0.001    0.001 text.py:108(Text)
       56    0.000    0.000    0.007    0.000 transforms.py:1512(transform_affine)
        1    0.000    0.000    0.005    0.005 _methods.py:1(<module>)
        2    0.000    0.000    0.101    0.051 collections.py:343(draw)
        2    0.000    0.000    0.042    0.021 _backend_tk.py:166(__init__)
       18    0.000    0.000    0.001    0.000 _base.py:1025(get_yaxis_text1_transform)
       68    0.000    0.000    0.002    0.000 __init__.py:375(set)
       26    0.000    0.000    0.001    0.000 core.py:2966(__array_finalize__)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
      216    0.000    0.000    0.000    0.000 linalg.py:117(isComplexType)
       96    0.000    0.000    0.001    0.000 axis.py:318(set_label2)
       44    0.000    0.000    0.001    0.000 _base.py:52(__init__)
       50    0.000    0.000    0.000    0.000 _internal.py:869(_ufunc_doc_signature_formatter)
       32    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
       44    0.000    0.000    0.000    0.000 font_manager.py:1083(score_family)
      158    0.000    0.000    0.000    0.000 font_manager.py:1062(get_default_size)
        8    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 ExifTags.py:295(<dictcomp>)
       24    0.000    0.000    0.002    0.000 transforms.py:2744(__init__)
      240    0.000    0.000    0.000    0.000 {built-in method _operator.index}
       38    0.000    0.000    0.000    0.000 backend_agg.py:43(get_hinting_flag)
        1    0.000    0.000    0.001    0.001 markers.py:156(MarkerStyle)
       90    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedReader' objects}
       16    0.000    0.000    0.000    0.000 __init__.py:1695(safe_isfinite)
      6/1    0.000    0.000    0.048    0.048 pyplot.py:212(switch_backend)
       26    0.000    0.000    0.006    0.000 __init__.py:1626(_configure)
      139    0.000    0.000    0.000    0.000 pathlib.py:1049(_init)
       18    0.000    0.000    0.004    0.000 _base.py:971(get_xaxis_text2_transform)
      186    0.000    0.000    0.000    0.000 font_manager.py:867(set_math_fontfamily)
       18    0.000    0.000    0.009    0.001 axis.py:444(_apply_tickdir)
       81    0.000    0.000    0.000    0.000 enum.py:532(_get_mixins_)
       14    0.000    0.000    0.000    0.000 Image.py:711(tobytes)
       40    0.000    0.000    0.000    0.000 _ufunc_config.py:132(geterr)
       98    0.000    0.000    0.000    0.000 rcsetup.py:66(__call__)
        1    0.000    0.000    0.006    0.006 shutil.py:1(<module>)
       24    0.000    0.000    0.000    0.000 _methods.py:281(_ptp)
      148    0.000    0.000    0.000    0.000 Image.py:820(load)
       16    0.000    0.000    0.014    0.001 axis.py:930(set_tick_params)
        2    0.000    0.000    0.200    0.100 _backend_tk.py:476(create_with_canvas)
        4    0.000    0.000    0.000    0.000 collections.py:945(set_sizes)
       20    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.ndarray' objects}
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 zipfile.py:1192(ZipFile)
      710    0.000    0.000    0.000    0.000 font_manager.py:695(get_size)
    16/10    0.000    0.000    0.003    0.000 deprecation.py:379(wrapper)
       86    0.000    0.000    0.001    0.000 artist.py:1117(set_zorder)
        1    0.000    0.000    0.000    0.000 axis.py:36(Tick)
       38    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
      104    0.000    0.000    0.000    0.000 deprecation.py:99(deprecated)
       10    0.000    0.000    0.000    0.000 transforms.py:373(size)
      644    0.000    0.000    0.000    0.000 font_manager.py:666(get_style)
       28    0.000    0.000    0.001    0.000 transforms.py:2258(inverted)
        6    0.000    0.000    0.010    0.002 patches.py:2226(pprint_styles)
        1    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
       18    0.000    0.000    0.004    0.000 rcsetup.py:629(cycler)
    48/32    0.000    0.000    0.000    0.000 __init__.py:1685(_safe_first_finite)
      116    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(ndim)
       38    0.000    0.000    0.001    0.000 typing.py:818(__getitem_inner__)
        1    0.000    0.000    0.000    0.000 polynomial.py:1076(poly1d)
       66    0.000    0.000    0.001    0.000 transforms.py:790(unit)
        1    0.000    0.000    0.168    0.168 contour.py:1(<module>)
       38    0.000    0.000    0.000    0.000 weakref.py:44(__new__)
       78    0.000    0.000    0.000    0.000 util.py:113(set_)
        4    0.000    0.000    0.000    0.000 colors.py:1644(_make_norm_from_scale)
       66    0.000    0.000    0.002    0.000 core.py:1417(__add__)
       29    0.000    0.000    0.000    0.000 __init__.py:1404(__init__)
       83    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
        1    0.000    0.000    0.000    0.000 __init__.py:793(copy)
  271/171    0.000    0.000    0.002    0.000 core.py:1908(name)
       12    0.000    0.000    0.000    0.000 __init__.py:273(get_aliased_and_aliases)
      176    0.000    0.000    0.001    0.000 _methods.py:43(_amin)
       96    0.000    0.000    0.001    0.000 axis.py:305(set_label1)
    24/12    0.000    0.000    0.002    0.000 core.py:4242(parseImpl)
       28    0.000    0.000    0.004    0.000 ticker.py:427(__init__)
       73    0.000    0.000    0.000    0.000 path.py:730(unit_rectangle)
       91    0.000    0.000    0.000    0.000 backend_bases.py:1697(<lambda>)
      464    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
      644    0.000    0.000    0.000    0.000 font_manager.py:672(get_variant)
       32    0.000    0.000    0.000    0.000 transforms.py:2198(__init__)
     30/9    0.000    0.000    0.005    0.001 core.py:4524(leave_whitespace)
       18    0.000    0.000    0.000    0.000 __init__.py:226(_from_iter)
        1    0.000    0.000    0.000    0.000 __init__.py:335(_sanity_check)
        1    0.000    0.000    0.002    0.002 typing.py:1(<module>)
       28    0.000    0.000    0.008    0.000 axis.py:777(_set_scale)
      143    0.000    0.000    0.000    0.000 core.py:3931(<genexpr>)
      131    0.000    0.000    0.000    0.000 transforms.py:1776(__array__)
       12    0.000    0.000    0.000    0.000 spines.py:227(_adjust_location)
       60    0.000    0.000    0.000    0.000 transforms.py:1839(is_separable)
       54    0.000    0.000    0.001    0.000 transforms.py:318(ymin)
       28    0.000    0.000    0.000    0.000 __init__.py:1335(_fixupParents)
       24    0.000    0.000    0.001    0.000 transforms.py:2759(_revalidate)
      108    0.000    0.000    0.000    0.000 linalg.py:180(_assert_stacked_2d)
       40    0.000    0.000    0.002    0.000 {method 'clip' of 'numpy.ndarray' objects}
       78    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       22    0.000    0.000    0.000    0.000 __init__.py:222(__getattr__)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
      176    0.000    0.000    0.000    0.000 transforms.py:1761(<lambda>)
       18    0.000    0.000    0.002    0.000 core.py:5040(parseImpl)
      644    0.000    0.000    0.000    0.000 font_manager.py:687(get_stretch)
       36    0.000    0.000    0.000    0.000 backend_bases.py:983(set_joinstyle)
      122    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(amin)
      144    0.000    0.000    0.000    0.000 enum.py:738(__reduce_ex__)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:31(LayoutGrid)
      124    0.000    0.000    0.000    0.000 axis.py:770(get_transform)
        9    0.000    0.000    0.000    0.000 _base.py:4273(get_children)
      404    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
        1    0.000    0.000    0.002    0.002 linalg.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _mathtext.py:1(<module>)
       30    0.000    0.000    0.000    0.000 transforms.py:361(width)
        1    0.000    0.000    0.002    0.002 scimath.py:1(<module>)
       40    0.000    0.000    0.002    0.000 fromnumeric.py:2111(clip)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
      139    0.000    0.000    0.000    0.000 core.py:792(preParse)
       14    0.000    0.000    0.002    0.000 axis.py:2286(_init)
       90    0.000    0.000    0.000    0.000 __init__.py:1855(_str_lower_equal)
       24    0.000    0.000    0.000    0.000 fromnumeric.py:2604(ptp)
      384    0.000    0.000    0.000    0.000 artist.py:966(get_agg_filter)
        4    0.000    0.000    0.005    0.001 _base.py:1876(apply_aspect)
       62    0.000    0.000    0.001    0.000 artist.py:929(_set_gc_clip)
      644    0.000    0.000    0.000    0.000 font_manager.py:678(get_weight)
       48    0.000    0.000    0.000    0.000 lines.py:958(_get_markerfacecolor)
       24    0.000    0.000    0.004    0.000 ticker.py:215(format_ticks)
        1    0.000    0.000    0.000    0.000 contextlib.py:385(__init__)
      286    0.000    0.000    0.000    0.000 figure.py:2768(_get_dpi)
        8    0.000    0.000    0.002    0.000 spines.py:35(__init__)
       19    0.000    0.000    0.004    0.000 core.py:269(_trim_arity)
        1    0.000    0.000    0.001    0.001 _type_aliases.py:1(<module>)
       24    0.000    0.000    0.000    0.000 dviread.py:220(decorate)
        1    0.000    0.000    0.000    0.000 path.py:24(Path)
      601    0.000    0.000    0.000    0.000 font_manager.py:701(get_file)
       10    0.000    0.000    0.003    0.000 transforms.py:649(union)
       54    0.000    0.000    0.000    0.000 PngImagePlugin.py:194(crc)
      284    0.000    0.000    0.000    0.000 typing.py:329(__hash__)
      600    0.000    0.000    0.000    0.000 font_manager.py:859(get_math_fontfamily)
       10    0.000    0.000    0.000    0.000 version.py:186(__init__)
      143    0.000    0.000    0.000    0.000 __init__.py:1424(debug)
       32    0.000    0.000    0.000    0.000 axis.py:910(reset_ticks)
       32    0.000    0.000    0.000    0.000 colors.py:479(<setcomp>)
      199    0.000    0.000    0.000    0.000 {built-in method math.sin}
       69    0.000    0.000    0.000    0.000 __init__.py:2755(canvasy)
       34    0.000    0.000    0.000    0.000 core.py:2999(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method posix.uname}
       11    0.000    0.000    0.001    0.000 core.py:2808(__new__)
       36    0.000    0.000    0.005    0.000 __init__.py:4059(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:604(Axis)
      152    0.000    0.000    0.000    0.000 spines.py:551(__getattr__)
      144    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.001    0.001 patches.py:27(Patch)
      108    0.000    0.000    0.001    0.000 lines.py:1219(set_markerfacecolor)
        1    0.000    0.000    0.001    0.001 _base.py:547(_AxesBase)
       42    0.000    0.000    0.000    0.000 core.py:2399(__init__)
        1    0.000    0.000    0.001    0.001 dataclasses.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:1559(datetime)
       28    0.000    0.000    0.000    0.000 axis.py:1912(set_minor_locator)
       44    0.000    0.000    0.000    0.000 results.py:554(copy)
       36    0.000    0.000    0.000    0.000 axis.py:196(_set_labelrotation)
      384    0.000    0.000    0.000    0.000 artist.py:939(get_rasterized)
       48    0.000    0.000    0.001    0.000 transforms.py:313(xmin)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
      108    0.000    0.000    0.000    0.000 lines.py:1098(set_gapcolor)
        1    0.000    0.000    0.001    0.001 arrayprint.py:1(<module>)
       36    0.000    0.000    0.000    0.000 artist.py:1007(set_alpha)
       20    0.000    0.000    0.000    0.000 contextlib.py:211(contextmanager)
       62    0.000    0.000    0.000    0.000 stride_tricks.py:538(<listcomp>)
      216    0.000    0.000    0.000    0.000 _binary.py:84(i32be)
        2    0.000    0.000    0.002    0.001 _base.py:2809(autoscale_view)
      336    0.000    0.000    0.000    0.000 __init__.py:844(<listcomp>)
       56    0.000    0.000    0.001    0.000 typing.py:689(copy_with)
       38    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1590(path_hook_for_FileFinder)
        1    0.000    0.000    0.002    0.002 random.py:1(<module>)
        1    0.000    0.000    0.132    0.132 text.py:1(<module>)
        1    0.000    0.000    0.008    0.008 hmac.py:1(<module>)
       80    0.000    0.000    0.000    0.000 _methods.py:103(_clip_dep_is_byte_swapped)
     84/8    0.000    0.000    0.000    0.000 transforms.py:2384(_invalidate_internal)
        1    0.000    0.000    0.008    0.008 _internal.py:1(<module>)
       14    0.000    0.000    0.015    0.001 _base.py:3920(format_coord)
        1    0.000    0.000    0.015    0.015 quiver.py:1(<module>)
        1    0.000    0.000    0.005    0.005 pickle.py:1(<module>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
      134    0.000    0.000    0.000    0.000 text.py:1339(set_parse_math)
       62    0.000    0.000    0.000    0.000 patches.py:2259(_register_style)
        1    0.000    0.000    0.000    0.000 Image.py:470(Image)
      184    0.000    0.000    0.000    0.000 stride_tricks.py:542(<genexpr>)
      216    0.000    0.000    0.000    0.000 {built-in method _struct.unpack_from}
      109    0.000    0.000    0.000    0.000 transforms.py:263(y0)
        1    0.000    0.000    0.001    0.001 parse.py:1(<module>)
       18    0.000    0.000    0.002    0.000 axis.py:505(_apply_tickdir)
        2    0.000    0.000    0.001    0.000 colors.py:1315(__call__)
      108    0.000    0.000    0.000    0.000 lines.py:1039(set_antialiased)
        2    0.000    0.000    0.000    0.000 gridspec.py:145(get_grid_positions)
       56    0.000    0.000    0.000    0.000 spines.py:558(__getitem__)
        1    0.000    0.000    0.008    0.008 legend.py:1(<module>)
       78    0.000    0.000    0.000    0.000 transforms.py:2691(get_matrix)
       21    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
      267    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
      377    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
       42    0.000    0.000    0.000    0.000 {method 'copy' of 'ImagingCore' objects}
        1    0.000    0.000    0.009    0.009 inspect.py:1(<module>)
       28    0.000    0.000    0.002    0.000 ticker.py:1969(__init__)
      379    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
       36    0.000    0.000    0.000    0.000 enum.py:68(__init__)
      248    0.000    0.000    0.000    0.000 patches.py:2244(<genexpr>)
        1    0.000    0.000    0.083    0.083 _axes.py:1(<module>)
       14    0.000    0.000    0.000    0.000 {method 'encode' of 'ImagingEncoder' objects}
       40    0.000    0.000    0.003    0.000 <__array_function__ internals>:177(clip)
      206    0.000    0.000    0.000    0.000 patches.py:763(rotation_point)
        1    0.000    0.000    0.000    0.000 __init__.py:970(<dictcomp>)
      104    0.000    0.000    0.000    0.000 {built-in method math.floor}
        2    0.000    0.000    0.004    0.002 _backend_tk.py:247(resize)
        2    0.000    0.000    0.021    0.011 _backend_tk.py:576(delayed_destroy)
       62    0.000    0.000    0.001    0.000 transforms.py:2331(blended_transform_factory)
      233    0.000    0.000    0.000    0.000 __init__.py:80(<genexpr>)
      377    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
       26    0.000    0.000    0.000    0.000 os.py:670(__getitem__)
      140    0.000    0.000    0.001    0.000 pathlib.py:451(readlink)
       86    0.000    0.000    0.004    0.000 artist.py:1205(update)
       29    0.000    0.000    0.001    0.000 __init__.py:2018(getLogger)
      388    0.000    0.000    0.000    0.000 transforms.py:1811(get_affine)
       48    0.000    0.000    0.000    0.000 transforms.py:323(xmax)
      187    0.000    0.000    0.000    0.000 fromnumeric.py:193(_reshape_dispatcher)
        1    0.000    0.000    0.000    0.000 backend_tools.py:73(ToolBase)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
      120    0.000    0.000    0.000    0.000 transforms.py:1358(_iter_break_from_left_to_right)
        1    0.000    0.000    0.160    0.160 backend_bases.py:1(<module>)
       32    0.000    0.000    0.000    0.000 {method 'convert2' of 'ImagingCore' objects}
       32    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
       36    0.000    0.000    0.000    0.000 enum.py:522(_check_for_existing_members)
        2    0.000    0.000    0.001    0.000 _pylab_helpers.py:44(destroy)
       53    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
    33/15    0.000    0.000    0.002    0.000 core.py:4512(parseImpl)
       62    0.000    0.000    0.002    0.000 backend_bases.py:683(new_gc)
      143    0.000    0.000    0.000    0.000 __init__.py:1689(isEnabledFor)
        1    0.000    0.000    0.002    0.002 dates.py:1(<module>)
      322    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(get_filename)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:373(<dictcomp>)
       14    0.000    0.000    0.000    0.000 core.py:8227(getdoc)
       72    0.000    0.000    0.000    0.000 transforms.py:2222(<lambda>)
    34/29    0.000    0.000    0.031    0.001 <frozen importlib._bootstrap_external>:1172(exec_module)
        2    0.000    0.000    0.002    0.001 dataclasses.py:807(_process_class)
        2    0.000    0.000    0.855    0.427 backend_agg.py:392(draw)
        1    0.000    0.000    0.026    0.026 pathlib.py:1(<module>)
       54    0.000    0.000    0.002    0.000 typing.py:802(__getitem__)
       12    0.000    0.000    0.005    0.000 patches.py:582(draw)
       58    0.000    0.000    0.000    0.000 results.py:449(__iadd__)
       10    0.000    0.000    0.001    0.000 _base.py:2510(_process_unit_info)
       24    0.000    0.000    0.000    0.000 markers.py:318(get_joinstyle)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7efdc5963c10}
       18    0.000    0.000    0.000    0.000 PngImagePlugin.py:347(__init__)
      304    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1465(<genexpr>)
       18    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.zip_decoder}
       18    0.000    0.000    0.000    0.000 ImageFile.py:314(load_prepare)
        2    0.000    0.000    0.843    0.422 _base.py:2999(draw)
       42    0.000    0.000    0.000    0.000 Image.py:1183(copy)
       38    0.000    0.000    0.001    0.000 fromnumeric.py:2333(any)
        2    0.000    0.000    0.010    0.005 quiver.py:508(_init)
  152/144    0.000    0.000    0.000    0.000 spines.py:202(_ensure_position_is_set)
       54    0.000    0.000    0.000    0.000 ImageFile.py:572(_safe_read)
      374    0.000    0.000    0.000    0.000 multiarray.py:152(concatenate)
       32    0.000    0.000    0.000    0.000 _collections_abc.py:824(update)
       18    0.000    0.000    0.000    0.000 typing.py:187(_subs_tvars)
        2    0.000    0.000    0.852    0.426 figure.py:3155(draw)
        2    0.000    0.000    0.001    0.001 abc.py:1(<module>)
        4    0.000    0.000    0.005    0.001 axis.py:655(__init__)
        1    0.000    0.000    0.014    0.014 uuid.py:1(<module>)
       20    0.000    0.000    0.000    0.000 colors.py:1180(reversed)
        4    0.000    0.000    0.000    0.000 transforms.py:493(anchored)
        1    0.000    0.000    0.000    0.000 rrule.py:2(<module>)
       18    0.000    0.000    0.000    0.000 PngImagePlugin.py:412(chunk_IHDR)
       14    0.000    0.000    0.001    0.000 _backend_tk.py:903(createToolTip)
        1    0.000    0.000    0.000    0.000 LebwohlLasher_Numpy.py:8(initdat)
        2    0.000    0.000    0.000    0.000 quiver.py:573(_dots_per_unit)
        4    0.000    0.000    0.000    0.000 backend_bases.py:1675(__init__)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:600(NavigationToolbar2Tk)
       38    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
        2    0.000    0.000    0.008    0.004 _backend_tk.py:69(blit)
        1    0.000    0.000    0.004    0.004 PngImagePlugin.py:33(<module>)
       14    0.000    0.000    0.000    0.000 Image.py:229(_conv_type_shape)
      106    0.000    0.000    0.000    0.000 posixpath.py:60(isabs)
       51    0.000    0.000    0.000    0.000 pathlib.py:691(_from_parsed_parts)
      108    0.000    0.000    0.000    0.000 {built-in method zlib.crc32}
       28    0.000    0.000    0.000    0.000 axis.py:1599(get_major_formatter)
       18    0.000    0.000    0.001    0.000 _base.py:1051(get_yaxis_text2_transform)
       20    0.000    0.000    0.000    0.000 copyreg.py:99(_slotnames)
       24    0.000    0.000    0.002    0.000 lines.py:701(_transform_path)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:461(<dictcomp>)
       96    0.000    0.000    0.000    0.000 text.py:315(get_rotation)
        1    0.000    0.000    0.079    0.079 _base.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _add_newdocs_scalars.py:1(<module>)
       92    0.000    0.000    0.001    0.000 core.py:2345(__init__)
        1    0.000    0.000    0.000    0.000 TiffTags.py:421(_populate)
       24    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
      204    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
        1    0.000    0.000    0.000    0.000 category.py:168(UnitData)
      312    0.000    0.000    0.000    0.000 rcsetup.py:800(_convert_validator_spec)
      222    0.000    0.000    0.000    0.000 patches.py:2237(<genexpr>)
      396    0.000    0.000    0.000    0.000 copy.py:107(_copy_immutable)
      445    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.001    0.001 backend_bases.py:1627(FigureCanvasBase)
       27    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.017    0.017 backend_tools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:72(<listcomp>)
       58    0.000    0.000    0.000    0.000 results.py:210(__getitem__)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:406(spec_from_loader)
       41    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       32    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
        1    0.000    0.000    0.017    0.017 _backend_tk.py:1(<module>)
        3    0.000    0.000    0.010    0.003 patches.py:2184(__init_subclass__)
       28    0.000    0.000    0.002    0.000 ticker.py:2889(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method now}
        1    0.000    0.000    0.294    0.294 figure.py:1(<module>)
      108    0.000    0.000    0.000    0.000 PngImagePlugin.py:143(_crc32)
       15    0.000    0.000    0.000    0.000 pathlib.py:849(with_name)
       14    0.000    0.000    0.000    0.000 Image.py:533(_close_fp)
        6    0.000    0.000    0.001    0.000 colors.py:549(_create_lookup_table)
       28    0.000    0.000    0.000    0.000 pathlib.py:839(stem)
        2    0.000    0.000    0.003    0.002 quiver.py:466(__init__)
       32    0.000    0.000    0.000    0.000 warnings.py:437(__init__)
      156    0.000    0.000    0.000    0.000 core.py:1982(__hash__)
       36    0.000    0.000    0.000    0.000 functools.py:525(decorating_function)
       14    0.000    0.000    0.000    0.000 Image.py:2983(frombuffer)
        2    0.000    0.000    0.047    0.023 backend_bases.py:2813(__init__)
        1    0.000    0.000    0.002    0.002 dviread.py:1(<module>)
        1    0.000    0.000    0.000    0.000 PpmImagePlugin.py:148(PpmPlainDecoder)
       51    0.000    0.000    0.000    0.000 core.py:1890(set_name)
       33    0.000    0.000    0.000    0.000 deprecation.py:154(_deprecated_property)
      222    0.000    0.000    0.000    0.000 transforms.py:1332(<genexpr>)
       36    0.000    0.000    0.005    0.000 lines.py:1025(get_path)
        4    0.000    0.000    0.023    0.006 axis.py:2128(_get_tick_boxes_siblings)
       96    0.000    0.000    0.000    0.000 backend_bases.py:963(set_foreground)
        1    0.000    0.000    0.000    0.000 results.py:34(ParseResults)
        2    0.000    0.000    0.000    0.000 figure.py:3026(set_size_inches)
      104    0.000    0.000    0.000    0.000 deprecation.py:205(<listcomp>)
       48    0.000    0.000    0.001    0.000 fromnumeric.py:3245(around)
        1    0.000    0.000    0.001    0.001 lines.py:204(Line2D)
       24    0.000    0.000    0.000    0.000 markers.py:293(__bool__)
        1    0.000    0.000   15.662   15.662 LebwohlLasher_Numpy.py:1(<module>)
       57    0.000    0.000    0.000    0.000 pathlib.py:804(name)
       36    0.000    0.000    0.000    0.000 enum.py:175(<dictcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:1838(IO)
      4/2    0.000    0.000    0.843    0.422 image.py:113(_draw_list_compositing_images)
        1    0.000    0.000    0.002    0.002 npyio.py:1(<module>)
       97    0.000    0.000    0.000    0.000 exceptions.py:46(__init__)
        8    0.000    0.000    0.000    0.000 transforms.py:1057(set)
       41    0.000    0.000    0.000    0.000 functools.py:487(lru_cache)
        4    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
      263    0.000    0.000    0.000    0.000 core.py:3730(<genexpr>)
       33    0.000    0.000    0.000    0.000 deprecation.py:176(finalize)
       62    0.000    0.000    0.000    0.000 backend_bases.py:1025(get_hatch_path)
      168    0.000    0.000    0.001    0.000 cm.py:78(__getitem__)
        2    0.000    0.000    0.000    0.000 types.py:69(new_class)
       18    0.000    0.000    0.000    0.000 PngImagePlugin.py:957(load_end)
       14    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.raw_encoder}
        1    0.000    0.000    0.000    0.000 _mathtext.py:1714(Parser)
        1    0.000    0.000    0.027    0.027 image.py:1(<module>)
       37    0.000    0.000    0.000    0.000 __init__.py:175(check_getitem)
      423    0.000    0.000    0.000    0.000 typing.py:669(<genexpr>)
       36    0.000    0.000    0.000    0.000 {method 'splitlist' of '_tkinter.tkapp' objects}
      344    0.000    0.000    0.000    0.000 enum.py:393(<genexpr>)
       66    0.000    0.000    0.000    0.000 __init__.py:116(__call__)
       90    0.000    0.000    0.000    0.000 __init__.py:1881(__init__)
       41    0.000    0.000    0.000    0.000 _base.py:567(<dictcomp>)
       39    0.000    0.000    0.000    0.000 pathlib.py:728(__fspath__)
      218    0.000    0.000    0.000    0.000 __init__.py:385(<genexpr>)
        1    0.000    0.000    0.007    0.007 artist.py:1(<module>)
       28    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       36    0.000    0.000    0.000    0.000 numeric.py:150(ones)
       26    0.000    0.000    0.001    0.000 __init__.py:2380(pack_configure)
        4    0.000    0.000    0.037    0.009 __init__.py:2768(_create)
       18    0.000    0.000    0.000    0.000 Image.py:377(_getdecoder)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.001    0.001 type_check.py:1(<module>)
       16    0.000    0.000    0.000    0.000 _base.py:3556(_validate_converted_limits)
       16    0.000    0.000    0.000    0.000 axis.py:1029(_translate_tick_params)
        2    0.000    0.000    0.002    0.001 _base.py:2245(add_collection)
      186    0.000    0.000    0.000    0.000 font_manager.py:839(set_file)
      108    0.000    0.000    0.000    0.000 lines.py:540(set_markevery)
       18    0.000    0.000    0.000    0.000 artist.py:24(_prevent_rasterization)
      139    0.000    0.000    0.000    0.000 core.py:1973(__eq__)
       48    0.000    0.000    0.001    0.000 fromnumeric.py:3754(round_)
        2    0.000    0.000    0.000    0.000 __init__.py:275(disconnect)
        1    0.000    0.000    0.002    0.002 tz.py:2(<module>)
       14    0.000    0.000    0.000    0.000 __init__.py:141(_check_size)
   134/34    0.000    0.000    0.001    0.000 core.py:1913(__str__)
       18    0.000    0.000    0.000    0.000 typing.py:868(__new__)
       55    0.000    0.000    0.000    0.000 _collections_abc.py:760(__iter__)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
       16    0.000    0.000    0.001    0.000 deprecation.py:257(rename_parameter)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
       28    0.000    0.000    0.000    0.000 _ufunc_config.py:452(_no_nep50_warning)
       12    0.000    0.000    0.000    0.000 typing.py:1060(__init_subclass__)
       28    0.000    0.000    0.000    0.000 rcsetup.py:64(<dictcomp>)
      218    0.000    0.000    0.000    0.000 text.py:907(get_text)
       18    0.000    0.000    0.004    0.000 axis.py:441(_get_text2_transform)
