#=====================================================
# File created:        Tue-12-Mar-2024-at-10-59-56AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 1.000
# Run time (s):        1.412853
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2523.4632  0.2705 
   00001    0.6952   -3819.2660  0.2720 
   00002    0.6248   -4470.9420  0.2692 
   00003    0.5892   -4858.2373  0.2784 
   00004    0.5500   -5068.9955  0.2775 
   00005    0.5432   -5215.5933  0.2868 
   00006    0.5428   -5342.3808  0.2871 
   00007    0.5164   -5429.1365  0.3072 
   00008    0.5340   -5454.4539  0.3048 
   00009    0.5164   -5558.8069  0.3110 
   00010    0.5276   -5576.7363  0.2946 
   00011    0.5220   -5565.7030  0.3021 
   00012    0.5052   -5630.7684  0.3089 
   00013    0.5284   -5586.4705  0.3118 
   00014    0.5028   -5705.0953  0.3014 
   00015    0.5076   -5572.1353  0.3001 
   00016    0.5248   -5649.1074  0.3128 
   00017    0.5020   -5827.0905  0.3138 
   00018    0.4960   -5812.8353  0.3152 
   00019    0.4980   -5862.3984  0.3246 
   00020    0.5036   -5869.1078  0.3162 
   00021    0.5116   -5814.5106  0.3129 
   00022    0.4936   -5865.2992  0.3001 
   00023    0.4980   -5796.8202  0.3094 
   00024    0.4816   -5829.4261  0.3032 
   00025    0.4844   -5917.5122  0.3118 
   00026    0.5076   -5878.3261  0.3140 
   00027    0.5112   -5830.0310  0.3066 
   00028    0.5032   -5781.0633  0.2967 
   00029    0.5064   -5808.2571  0.2955 
   00030    0.4940   -5869.4117  0.3031 
   00031    0.4852   -5916.6318  0.3110 
   00032    0.4920   -5911.6139  0.2983 
   00033    0.5004   -5967.0496  0.3133 
   00034    0.5016   -6035.7050  0.3128 
   00035    0.4804   -6032.2505  0.3097 
   00036    0.4804   -5950.2214  0.3109 
   00037    0.4932   -5863.9745  0.3063 
   00038    0.4976   -5693.0005  0.3214 
   00039    0.4936   -5681.7580  0.3346 
   00040    0.5188   -5646.9109  0.3437 
   00041    0.5092   -5776.1612  0.3361 
   00042    0.5076   -5659.0741  0.3334 
   00043    0.4872   -5790.3815  0.3470 
   00044    0.4912   -5834.6042  0.3295 
   00045    0.4940   -5778.6951  0.3401 
   00046    0.5028   -5806.1619  0.3424 
   00047    0.4912   -5854.7875  0.3337 
   00048    0.4916   -5835.2902  0.3139 
   00049    0.5072   -5802.6014  0.3071 
   00050    0.4952   -5855.1836  0.3093 
