#=====================================================
# File created:        Tue-12-Mar-2024-at-03-32-15PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 1.000
# Run time (s):        0.527702
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2336.3246  0.2719 
   00001    0.7108   -3604.6604  0.2801 
   00002    0.6244   -4295.5777  0.2861 
   00003    0.5692   -4654.3483  0.2779 
   00004    0.5608   -5030.0217  0.2872 
   00005    0.5416   -5126.1080  0.3039 
   00006    0.5448   -5233.8685  0.3093 
   00007    0.5356   -5321.0137  0.3198 
   00008    0.5268   -5489.4111  0.3139 
   00009    0.5336   -5539.4270  0.3003 
   00010    0.5140   -5564.4798  0.3076 
   00011    0.5116   -5562.7812  0.2946 
   00012    0.5288   -5625.2774  0.2987 
   00013    0.5040   -5590.0158  0.2878 
   00014    0.5092   -5597.0880  0.2917 
   00015    0.5104   -5533.5542  0.2974 
   00016    0.5236   -5546.5782  0.3014 
   00017    0.5164   -5613.7503  0.2982 
   00018    0.5060   -5699.3095  0.2947 
   00019    0.5164   -5665.5433  0.2989 
   00020    0.5256   -5625.6069  0.3033 
   00021    0.5072   -5673.6740  0.3018 
   00022    0.5000   -5718.1440  0.2842 
   00023    0.5028   -5795.4442  0.2799 
   00024    0.4956   -5730.5128  0.2944 
   00025    0.5324   -5846.9616  0.3001 
   00026    0.4980   -5823.5872  0.2932 
   00027    0.4820   -5882.3414  0.2795 
   00028    0.4992   -5841.0183  0.2864 
   00029    0.5004   -5879.6696  0.2890 
   00030    0.4956   -5863.4370  0.2924 
   00031    0.4936   -5819.7127  0.2905 
   00032    0.5048   -5835.5315  0.2880 
   00033    0.5004   -5815.3092  0.2970 
   00034    0.5060   -5762.4634  0.2954 
   00035    0.5160   -5844.2472  0.2902 
   00036    0.4872   -5753.9883  0.2833 
   00037    0.4956   -5727.7744  0.3007 
   00038    0.5004   -5832.4601  0.3017 
   00039    0.5004   -5725.1329  0.3054 
   00040    0.4988   -5792.0971  0.3029 
   00041    0.5008   -5790.4682  0.3040 
   00042    0.5144   -5671.7244  0.3040 
   00043    0.5416   -5637.1339  0.3196 
   00044    0.5128   -5746.4727  0.3189 
   00045    0.5008   -5864.9926  0.3111 
   00046    0.4888   -5776.0516  0.3062 
   00047    0.4824   -5912.1026  0.2913 
   00048    0.5128   -5974.1049  0.2944 
   00049    0.4688   -6022.8143  0.2859 
   00050    0.4804   -6037.5115  0.3047 
