#=====================================================
# File created:        Tue-12-Mar-2024-at-12-45-46PM
# Size of lattice:     50x50
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        5.238152
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2513.3303  0.7511 
   00001    0.6604   -3721.8977  0.7569 
   00002    0.6340   -4547.2537  0.7660 
   00003    0.5744   -5173.4866  0.7719 
   00004    0.5732   -5680.2738  0.7732 
   00005    0.5404   -6088.2942  0.7734 
   00006    0.5272   -6304.8494  0.7696 
   00007    0.5036   -6522.3887  0.7717 
   00008    0.4996   -6647.5833  0.7707 
   00009    0.4948   -6808.0536  0.7733 
   00010    0.4816   -6975.4362  0.7673 
   00011    0.4636   -7099.2298  0.7729 
   00012    0.4740   -7135.0324  0.7755 
   00013    0.4572   -7213.0456  0.7851 
   00014    0.4616   -7316.2226  0.7814 
   00015    0.4576   -7381.8726  0.7762 
   00016    0.4604   -7395.2157  0.7788 
   00017    0.4504   -7487.9844  0.7821 
   00018    0.4508   -7532.5114  0.7868 
   00019    0.4236   -7603.5371  0.7846 
   00020    0.4528   -7625.1861  0.7777 
   00021    0.4344   -7626.0779  0.7819 
   00022    0.4552   -7659.0245  0.7807 
   00023    0.4512   -7781.6471  0.7840 
   00024    0.4400   -7792.3556  0.7838 
   00025    0.4356   -7815.7291  0.7870 
   00026    0.4308   -7815.4307  0.7845 
   00027    0.4332   -7848.0007  0.7867 
   00028    0.4152   -7877.2169  0.7938 
   00029    0.4440   -7900.8142  0.7955 
   00030    0.4372   -7923.4453  0.7968 
   00031    0.4396   -7960.6774  0.7968 
   00032    0.4388   -7995.6508  0.7994 
   00033    0.4340   -8002.3203  0.7999 
   00034    0.4460   -7958.3674  0.8053 
   00035    0.4344   -7949.4365  0.8046 
   00036    0.4440   -7988.4209  0.8050 
   00037    0.4164   -7938.7291  0.8112 
   00038    0.4264   -8014.0896  0.8170 
   00039    0.4424   -8022.5493  0.8223 
   00040    0.4212   -8052.6934  0.8205 
   00041    0.4488   -8044.0017  0.8254 
   00042    0.4296   -8096.9105  0.8318 
   00043    0.4200   -8145.9051  0.8384 
   00044    0.4308   -8121.4083  0.8335 
   00045    0.4184   -8152.7586  0.8372 
   00046    0.4372   -8089.5512  0.8354 
   00047    0.4220   -8078.8999  0.8402 
   00048    0.4380   -8147.2894  0.8443 
   00049    0.4592   -8152.1400  0.8450 
   00050    0.4440   -8159.4948  0.8412 
   00051    0.4308   -8216.3291  0.8455 
   00052    0.4104   -8259.7185  0.8467 
   00053    0.4344   -8270.7705  0.8521 
   00054    0.4300   -8296.3847  0.8557 
   00055    0.4108   -8303.7371  0.8596 
   00056    0.4176   -8302.9783  0.8633 
   00057    0.4444   -8266.1766  0.8652 
   00058    0.4308   -8273.1153  0.8592 
   00059    0.4192   -8259.2417  0.8570 
   00060    0.4192   -8248.2144  0.8448 
   00061    0.4400   -8251.8779  0.8424 
   00062    0.4136   -8197.8966  0.8401 
   00063    0.4108   -8250.6919  0.8353 
   00064    0.4212   -8206.8578  0.8338 
   00065    0.4324   -8239.8941  0.8376 
   00066    0.4196   -8269.1924  0.8416 
   00067    0.4336   -8260.4550  0.8396 
   00068    0.4292   -8275.2946  0.8300 
   00069    0.4288   -8261.6651  0.8322 
   00070    0.4396   -8271.8864  0.8307 
   00071    0.4060   -8261.2154  0.8317 
   00072    0.4172   -8239.6779  0.8328 
   00073    0.4244   -8254.8062  0.8397 
   00074    0.4108   -8236.9954  0.8407 
   00075    0.4160   -8256.5764  0.8402 
   00076    0.4144   -8175.8362  0.8376 
   00077    0.4144   -8152.0037  0.8370 
   00078    0.4144   -8173.3899  0.8396 
   00079    0.4132   -8210.4300  0.8460 
   00080    0.4088   -8213.6969  0.8436 
   00081    0.4196   -8253.4549  0.8408 
   00082    0.4228   -8282.9971  0.8395 
   00083    0.4088   -8272.6367  0.8389 
   00084    0.4156   -8322.8105  0.8439 
   00085    0.4072   -8298.2439  0.8452 
   00086    0.4204   -8253.6450  0.8460 
   00087    0.4132   -8300.7262  0.8486 
   00088    0.4276   -8320.4138  0.8544 
   00089    0.4104   -8330.7060  0.8508 
   00090    0.4312   -8345.5385  0.8458 
   00091    0.4136   -8336.3594  0.8518 
   00092    0.4200   -8340.3543  0.8637 
   00093    0.4124   -8311.4526  0.8630 
   00094    0.4224   -8301.0386  0.8719 
   00095    0.4232   -8342.4475  0.8716 
   00096    0.4036   -8354.3401  0.8702 
   00097    0.4184   -8354.0058  0.8686 
   00098    0.4288   -8362.9911  0.8699 
   00099    0.4032   -8355.3512  0.8768 
   00100    0.4112   -8366.6284  0.8752 
