#=====================================================
# File created:        Tue-12-Mar-2024-at-12-59-45PM
# Size of lattice:     50x50
# Number of MC steps:  200
# Reduced temperature: 1.000
# Run time (s):        7.935463
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2507.8459  0.7578 
   00001    0.7032   -3824.7281  0.7580 
   00002    0.6200   -4508.7762  0.7737 
   00003    0.5840   -4890.8987  0.7705 
   00004    0.5524   -5086.8896  0.7620 
   00005    0.5340   -5268.2239  0.7566 
   00006    0.5400   -5402.9208  0.7728 
   00007    0.5140   -5452.1659  0.7722 
   00008    0.5268   -5514.9169  0.7608 
   00009    0.5252   -5439.0431  0.7668 
   00010    0.5248   -5539.5634  0.7621 
   00011    0.5184   -5523.3316  0.7644 
   00012    0.5160   -5551.7596  0.7679 
   00013    0.5040   -5656.3509  0.7925 
   00014    0.5080   -5769.6650  0.7930 
   00015    0.4980   -5731.7092  0.7826 
   00016    0.5048   -5658.2794  0.7800 
   00017    0.5076   -5644.9285  0.7858 
   00018    0.5216   -5674.8533  0.7852 
   00019    0.4860   -5713.3085  0.7879 
   00020    0.5092   -5690.9923  0.7890 
   00021    0.4968   -5677.7560  0.7930 
   00022    0.5112   -5663.4637  0.7900 
   00023    0.5184   -5689.5528  0.7995 
   00024    0.5156   -5637.5217  0.8093 
   00025    0.5144   -5739.7088  0.8047 
   00026    0.5148   -5815.2107  0.8136 
   00027    0.4852   -5846.1080  0.8155 
   00028    0.4900   -5815.4519  0.8238 
   00029    0.4972   -5700.0886  0.8222 
   00030    0.5064   -5707.2576  0.8197 
   00031    0.4772   -5822.1885  0.8268 
   00032    0.5004   -5733.8639  0.8258 
   00033    0.5048   -5838.1245  0.8216 
   00034    0.5200   -5810.7148  0.8035 
   00035    0.4936   -5815.6301  0.8031 
   00036    0.4832   -5890.8175  0.7970 
   00037    0.5020   -5873.2051  0.7848 
   00038    0.5056   -5846.2998  0.7891 
   00039    0.4992   -5896.4097  0.7896 
   00040    0.4964   -5914.0105  0.7940 
   00041    0.4956   -5891.8789  0.7961 
   00042    0.4800   -5873.0005  0.7919 
   00043    0.4668   -5935.5742  0.7855 
   00044    0.4864   -5996.8647  0.7898 
   00045    0.4760   -6002.6840  0.7945 
   00046    0.4828   -6026.3190  0.7820 
   00047    0.5016   -5998.7609  0.7782 
   00048    0.4780   -5968.7762  0.7659 
   00049    0.4740   -5916.6360  0.7679 
