#=====================================================
# File created:        Tue-12-Mar-2024-at-11-31-45AM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 1.000
# Run time (s):        29.903113
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2541.3033  0.2605 
   00001    0.6932   -3887.7631  0.2513 
   00002    0.6072   -4439.9574  0.2581 
   00003    0.5876   -4755.6993  0.2650 
   00004    0.5504   -5061.9905  0.2641 
   00005    0.5532   -5273.8655  0.2662 
   00006    0.5192   -5315.1665  0.2632 
   00007    0.5204   -5451.1540  0.2647 
   00008    0.5032   -5605.0253  0.2639 
   00009    0.5272   -5649.2336  0.2593 
   00010    0.4988   -5627.9216  0.2585 
   00011    0.5004   -5857.6153  0.2638 
   00012    0.4788   -5873.7942  0.2626 
   00013    0.5000   -5781.9952  0.2717 
   00014    0.5124   -5784.6036  0.2696 
   00015    0.4880   -5732.7132  0.2776 
   00016    0.5032   -5717.5987  0.2817 
   00017    0.4784   -5839.2922  0.2740 
   00018    0.4976   -5784.3883  0.2704 
   00019    0.4872   -5813.5641  0.2766 
   00020    0.4972   -5863.1353  0.2800 
   00021    0.5120   -5822.5870  0.2921 
   00022    0.4848   -5809.3061  0.2889 
   00023    0.5060   -5716.5842  0.2851 
   00024    0.5072   -5785.6142  0.2950 
   00025    0.5104   -5872.4220  0.2924 
   00026    0.4796   -5859.0112  0.2942 
   00027    0.4960   -5792.8582  0.2947 
   00028    0.4956   -5787.1221  0.2927 
   00029    0.4996   -5824.8735  0.2874 
   00030    0.5132   -5842.3765  0.2982 
   00031    0.5088   -5929.2462  0.2870 
   00032    0.4792   -5851.2786  0.2821 
   00033    0.4944   -5856.5495  0.2896 
   00034    0.4932   -5769.3424  0.2841 
   00035    0.4844   -5912.0219  0.2935 
   00036    0.4836   -5957.1638  0.2877 
   00037    0.4888   -5887.7173  0.2840 
   00038    0.4912   -5944.9590  0.2876 
   00039    0.5116   -5924.4935  0.2910 
   00040    0.4916   -5887.5752  0.2975 
   00041    0.4812   -6023.1443  0.3016 
   00042    0.4812   -6010.5784  0.3093 
   00043    0.4884   -5882.3515  0.3092 
   00044    0.4860   -5882.7502  0.3138 
   00045    0.4852   -5930.5480  0.3128 
   00046    0.4848   -5903.5782  0.3012 
   00047    0.4856   -5826.2626  0.2883 
   00048    0.4972   -5854.7391  0.2875 
   00049    0.5228   -5762.6252  0.2786 
   00050    0.4936   -5837.1493  0.2773 
   00051    0.5096   -5847.3496  0.2658 
   00052    0.4768   -5911.8480  0.2594 
   00053    0.5132   -5889.1358  0.2825 
   00054    0.4940   -5939.1038  0.2981 
   00055    0.4864   -5927.7806  0.2937 
   00056    0.5048   -5980.8920  0.2957 
   00057    0.5172   -5975.9269  0.2840 
   00058    0.4788   -5940.0360  0.2761 
   00059    0.4892   -5959.7461  0.2806 
   00060    0.4836   -5987.4206  0.2895 
   00061    0.4860   -5939.5589  0.2924 
   00062    0.4960   -5904.0975  0.2839 
   00063    0.4836   -5879.7977  0.2640 
   00064    0.4956   -5847.1134  0.2730 
   00065    0.4920   -5919.7599  0.2779 
   00066    0.4984   -5892.4132  0.2736 
   00067    0.4832   -5926.8653  0.2740 
   00068    0.4932   -5897.5629  0.2659 
   00069    0.4944   -5937.8861  0.2708 
   00070    0.5056   -5954.5225  0.2782 
   00071    0.4844   -5948.1776  0.2868 
   00072    0.4796   -5910.0465  0.2859 
   00073    0.5084   -5903.0440  0.2959 
   00074    0.4964   -5986.9743  0.3035 
   00075    0.5048   -5943.6437  0.3112 
   00076    0.4844   -5993.5253  0.3239 
   00077    0.4908   -5865.4835  0.3273 
   00078    0.5116   -5845.0044  0.3300 
   00079    0.4912   -5864.1637  0.3177 
   00080    0.4684   -5957.6256  0.3080 
   00081    0.4928   -5966.8415  0.3003 
   00082    0.4972   -5825.4389  0.2938 
   00083    0.4920   -5845.2226  0.2898 
   00084    0.5044   -5764.1189  0.2770 
   00085    0.5112   -5809.2572  0.2805 
   00086    0.5056   -5857.8282  0.2663 
   00087    0.4924   -5944.1922  0.2729 
   00088    0.4800   -5916.2529  0.2884 
   00089    0.4856   -5831.4923  0.2841 
   00090    0.4984   -5859.9711  0.2861 
   00091    0.5000   -5839.9498  0.2809 
   00092    0.4816   -5810.4380  0.2938 
   00093    0.4952   -5835.8921  0.3038 
   00094    0.5128   -5924.8777  0.3154 
   00095    0.4988   -5867.5580  0.3189 
   00096    0.4924   -5946.4694  0.3193 
   00097    0.4872   -5998.9562  0.3350 
   00098    0.4716   -5911.3843  0.3353 
   00099    0.4908   -5834.8040  0.3310 
   00100    0.5012   -5838.3236  0.3081 
   00101    0.4964   -5901.6869  0.3141 
   00102    0.4888   -5812.8117  0.3140 
   00103    0.4848   -5881.5119  0.3056 
   00104    0.4976   -5926.7777  0.3013 
   00105    0.5056   -5905.4692  0.2976 
   00106    0.5116   -5844.0701  0.2816 
   00107    0.4952   -5947.5787  0.2714 
   00108    0.4812   -5875.7059  0.2808 
   00109    0.5016   -5724.4141  0.2868 
   00110    0.4996   -5872.9600  0.2876 
   00111    0.4892   -5889.4980  0.2830 
   00112    0.4784   -5980.0203  0.2788 
   00113    0.5008   -5963.1574  0.2839 
   00114    0.4988   -5938.7178  0.2802 
   00115    0.4912   -5922.8594  0.2813 
   00116    0.4952   -5883.2727  0.2834 
   00117    0.4764   -5835.9774  0.2723 
   00118    0.5012   -5789.6078  0.2688 
   00119    0.4980   -5860.9967  0.2665 
   00120    0.4980   -5945.8507  0.2614 
   00121    0.4644   -5938.5785  0.2661 
   00122    0.4856   -5886.4027  0.2683 
   00123    0.4960   -5814.7312  0.2609 
   00124    0.4948   -5850.8342  0.2655 
   00125    0.5092   -5816.5574  0.2543 
   00126    0.4932   -5727.5470  0.2578 
   00127    0.5056   -5770.3657  0.2593 
   00128    0.4728   -5895.9596  0.2690 
   00129    0.4952   -5913.1105  0.2773 
   00130    0.4852   -6034.2543  0.2736 
   00131    0.4676   -5972.2648  0.2885 
   00132    0.4868   -6022.7356  0.2930 
   00133    0.4712   -5964.1420  0.2916 
   00134    0.5088   -5821.1178  0.2919 
   00135    0.4872   -5952.8921  0.2912 
   00136    0.5040   -5940.7559  0.2953 
   00137    0.4760   -5857.3629  0.2942 
   00138    0.4976   -5818.0297  0.3065 
   00139    0.5088   -5711.4039  0.2993 
   00140    0.4956   -5786.0075  0.3109 
   00141    0.4956   -5771.0921  0.3124 
   00142    0.4976   -5771.5711  0.3218 
   00143    0.4936   -5718.9376  0.3139 
   00144    0.4904   -5720.7690  0.3092 
   00145    0.5052   -5686.6736  0.3156 
   00146    0.5020   -5783.0609  0.3207 
   00147    0.5160   -5719.0826  0.3275 
   00148    0.5108   -5785.9190  0.3222 
   00149    0.4844   -5719.8539  0.3373 
   00150    0.5028   -5857.0127  0.3372 
   00151    0.5136   -5806.0284  0.3345 
   00152    0.4972   -5884.8696  0.3438 
   00153    0.5204   -5813.9492  0.3386 
   00154    0.4940   -5834.2191  0.3513 
   00155    0.5044   -5913.8026  0.3569 
   00156    0.4828   -5971.0226  0.3649 
   00157    0.4876   -5965.2297  0.3669 
   00158    0.4860   -6006.6728  0.3645 
   00159    0.4988   -5991.6790  0.3593 
   00160    0.4792   -6021.7067  0.3630 
   00161    0.4772   -5911.7877  0.3699 
   00162    0.4776   -5831.7266  0.3695 
   00163    0.4888   -5839.7664  0.3790 
   00164    0.5164   -5915.1230  0.3837 
   00165    0.4920   -5948.4403  0.3756 
   00166    0.5012   -5877.8741  0.3664 
   00167    0.4868   -5894.5453  0.3641 
   00168    0.4960   -5869.5188  0.3676 
   00169    0.4920   -5860.4255  0.3626 
   00170    0.4884   -5983.5264  0.3594 
   00171    0.4956   -5970.9250  0.3755 
   00172    0.4908   -5884.8664  0.3691 
   00173    0.5004   -5855.2073  0.3611 
   00174    0.4980   -5949.1356  0.3550 
   00175    0.4960   -5923.0682  0.3527 
   00176    0.4868   -5941.5307  0.3547 
   00177    0.5084   -5896.3671  0.3428 
   00178    0.4956   -5974.2305  0.3380 
   00179    0.5020   -6031.5165  0.3482 
   00180    0.4864   -6061.9486  0.3581 
   00181    0.4844   -6038.4038  0.3837 
   00182    0.4852   -5935.5627  0.3787 
   00183    0.4696   -5930.3567  0.3754 
   00184    0.5000   -5857.1780  0.3744 
   00185    0.4972   -5864.5750  0.3755 
   00186    0.4884   -5887.7125  0.3709 
   00187    0.4980   -5883.4511  0.3608 
   00188    0.5032   -5991.5325  0.3622 
   00189    0.4908   -6002.2432  0.3701 
   00190    0.4888   -6037.2251  0.3805 
   00191    0.4908   -6045.5504  0.3840 
   00192    0.4880   -6043.0604  0.3776 
   00193    0.4864   -6069.0492  0.3728 
   00194    0.4872   -6028.9831  0.3646 
   00195    0.4780   -5979.0936  0.3727 
   00196    0.4796   -5924.8100  0.3709 
   00197    0.4748   -5898.2056  0.3712 
   00198    0.4892   -5934.8440  0.3709 
   00199    0.4960   -5973.5584  0.3664 
   00200    0.4876   -5798.4991  0.3647 
   00201    0.5036   -5816.3680  0.3655 
   00202    0.5048   -5835.1460  0.3642 
   00203    0.5112   -5843.0753  0.3650 
   00204    0.4984   -5905.8878  0.3687 
   00205    0.5064   -5881.6181  0.3624 
   00206    0.4840   -5887.0479  0.3706 
   00207    0.4988   -5926.1295  0.3641 
   00208    0.4940   -5975.9113  0.3642 
   00209    0.4868   -5929.2380  0.3700 
   00210    0.5044   -5979.3833  0.3588 
   00211    0.4840   -5948.6195  0.3495 
   00212    0.5144   -5839.9962  0.3536 
   00213    0.5076   -5774.5418  0.3498 
   00214    0.5020   -5757.9505  0.3590 
   00215    0.5024   -5820.6160  0.3494 
   00216    0.5100   -5840.8457  0.3425 
   00217    0.4996   -5898.3401  0.3516 
   00218    0.5056   -5985.5559  0.3611 
   00219    0.4928   -6063.0717  0.3609 
