#=====================================================
# File created:        Tue-12-Mar-2024-at-03-28-43PM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 1.000
# Run time (s):        14.223113
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2480.2038  0.2558 
   00001    0.6936   -3845.2053  0.2574 
   00002    0.6288   -4441.3971  0.2666 
   00003    0.5916   -4758.7176  0.2688 
   00004    0.5724   -4972.2879  0.2834 
   00005    0.5512   -5275.5572  0.2966 
   00006    0.5092   -5352.9267  0.2808 
   00007    0.5164   -5413.9105  0.2774 
   00008    0.5132   -5434.2525  0.2857 
   00009    0.5140   -5589.9523  0.2876 
   00010    0.5200   -5651.6114  0.2972 
   00011    0.5112   -5663.7695  0.3006 
   00012    0.5032   -5762.4788  0.3008 
   00013    0.5112   -5801.6912  0.3027 
   00014    0.5056   -5813.7555  0.3131 
   00015    0.5048   -5873.9925  0.3001 
   00016    0.4924   -5919.5624  0.3014 
   00017    0.4960   -6020.9069  0.2960 
   00018    0.5012   -6085.1708  0.2973 
   00019    0.4936   -6056.5831  0.3053 
   00020    0.4716   -6016.7530  0.2957 
   00021    0.4868   -5962.1972  0.2974 
   00022    0.5040   -5976.9131  0.3037 
   00023    0.4764   -5913.7257  0.3045 
   00024    0.5036   -5881.6846  0.3036 
   00025    0.4920   -5758.6256  0.2955 
   00026    0.4968   -5687.6528  0.3005 
   00027    0.4924   -5765.6613  0.3045 
   00028    0.4984   -5713.4373  0.2923 
   00029    0.5080   -5731.3132  0.2884 
   00030    0.5148   -5717.3336  0.2964 
   00031    0.5076   -5716.7409  0.2811 
   00032    0.5060   -5878.5832  0.2842 
   00033    0.4860   -5830.0374  0.2928 
   00034    0.4772   -5930.4086  0.3093 
   00035    0.4960   -5910.5563  0.3117 
   00036    0.4784   -5955.2093  0.3069 
   00037    0.4852   -5988.4703  0.3171 
   00038    0.4908   -6033.3566  0.3096 
   00039    0.4796   -5986.1736  0.3040 
   00040    0.4948   -5975.6512  0.3148 
   00041    0.4960   -5950.9745  0.3149 
   00042    0.4972   -5991.8836  0.3179 
   00043    0.4948   -5977.1556  0.3167 
   00044    0.4764   -5988.9304  0.3222 
   00045    0.4944   -5846.2308  0.3249 
   00046    0.5132   -5877.9914  0.3323 
   00047    0.4996   -5891.0115  0.3333 
   00048    0.4956   -5888.0754  0.3324 
   00049    0.4920   -5857.0886  0.3274 
   00050    0.5028   -5840.3966  0.3243 
   00051    0.4840   -5801.7493  0.3285 
   00052    0.4784   -5818.7588  0.3348 
   00053    0.4976   -5695.7629  0.3296 
   00054    0.5020   -5698.8028  0.3258 
   00055    0.5064   -5761.5818  0.3208 
   00056    0.4852   -5906.9536  0.3291 
   00057    0.4984   -5941.1313  0.3324 
   00058    0.4820   -5946.4488  0.3204 
   00059    0.4888   -5875.9949  0.3189 
   00060    0.4776   -5964.4771  0.3290 
   00061    0.4812   -5860.2978  0.3273 
   00062    0.5076   -5894.9206  0.3186 
   00063    0.4960   -5914.6778  0.3188 
   00064    0.4920   -5797.7865  0.3195 
   00065    0.4988   -5790.4866  0.3028 
   00066    0.4924   -5819.8502  0.2918 
   00067    0.4980   -5765.5013  0.2927 
   00068    0.4960   -5723.9143  0.2876 
   00069    0.5124   -5876.8447  0.2877 
   00070    0.5004   -5800.8856  0.2946 
   00071    0.4848   -5949.1319  0.2885 
   00072    0.4992   -5894.0141  0.2881 
   00073    0.5044   -5816.6420  0.3059 
   00074    0.5076   -5807.6533  0.3057 
   00075    0.5000   -5870.0895  0.3174 
   00076    0.4908   -5935.4071  0.3101 
   00077    0.4736   -5937.5443  0.3139 
   00078    0.4940   -5973.6436  0.3226 
   00079    0.4880   -5877.1853  0.3167 
   00080    0.4992   -6000.3687  0.3122 
   00081    0.4904   -5903.9914  0.3129 
   00082    0.5256   -5924.3203  0.3194 
   00083    0.4824   -5966.0769  0.3137 
   00084    0.4944   -5874.4123  0.3220 
   00085    0.4960   -5955.7034  0.3236 
   00086    0.4868   -5882.4050  0.3033 
   00087    0.4924   -5956.2550  0.3036 
   00088    0.4852   -5876.4087  0.2929 
   00089    0.4996   -5870.7496  0.2878 
   00090    0.4856   -5890.3466  0.2997 
   00091    0.4972   -5930.9925  0.3089 
   00092    0.4936   -5926.0424  0.3154 
   00093    0.4972   -5865.7220  0.3072 
   00094    0.4820   -5864.6385  0.3101 
   00095    0.4996   -5829.8293  0.3190 
   00096    0.5008   -5989.4089  0.3166 
   00097    0.4860   -5979.9035  0.3253 
   00098    0.4756   -5962.8183  0.3081 
   00099    0.4812   -5884.8780  0.3013 
   00100    0.4804   -5911.0872  0.2977 
   00101    0.4952   -5889.2714  0.3029 
   00102    0.5040   -5896.7112  0.3123 
   00103    0.4924   -5910.9453  0.3023 
   00104    0.4980   -5878.7115  0.2964 
   00105    0.5000   -5919.4839  0.2973 
   00106    0.5116   -5807.7670  0.2910 
   00107    0.4952   -5877.9575  0.2946 
   00108    0.5020   -5857.1289  0.2886 
   00109    0.4992   -5770.6186  0.2924 
   00110    0.4976   -5812.4840  0.2893 
   00111    0.4968   -5753.7334  0.2890 
   00112    0.5076   -5778.2792  0.2915 
   00113    0.4936   -5765.3297  0.2892 
   00114    0.4804   -5813.6536  0.2963 
   00115    0.4956   -5807.6192  0.3092 
   00116    0.5208   -5734.7721  0.2886 
   00117    0.5028   -5730.6243  0.2905 
   00118    0.5076   -5634.4184  0.2879 
   00119    0.5120   -5697.1134  0.2823 
   00120    0.4936   -5627.6843  0.2821 
   00121    0.5172   -5716.8394  0.2920 
   00122    0.5028   -5746.9946  0.3010 
   00123    0.4924   -5825.6960  0.3065 
   00124    0.4916   -5848.4862  0.2985 
   00125    0.5044   -5766.9464  0.2921 
   00126    0.5128   -5792.2714  0.2913 
   00127    0.5204   -5851.7876  0.2846 
   00128    0.4992   -5790.1099  0.2924 
   00129    0.5200   -5739.9089  0.2863 
   00130    0.5196   -5766.0496  0.2913 
   00131    0.5004   -5769.0744  0.2886 
   00132    0.5164   -5778.5757  0.2770 
   00133    0.5180   -5755.7522  0.2849 
   00134    0.5144   -5782.3321  0.2764 
   00135    0.5020   -5812.7451  0.2845 
   00136    0.4948   -5796.1707  0.2839 
   00137    0.4904   -5897.6615  0.2893 
   00138    0.4996   -5911.5448  0.3121 
