         952258 function calls (938251 primitive calls) in 1.440 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      111    0.000    0.000    0.005    0.000 rcsetup.py:88(f)
      106    0.000    0.000    0.001    0.000 font_manager.py:923(_json_decode)
      604    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
      213    0.000    0.000    0.002    0.000 sre_parse.py:96(closegroup)
        1    0.000    0.000    0.001    0.001 ExifTags.py:295(<dictcomp>)
        2    0.000    0.000    0.002    0.001 function_base.py:1(<module>)
    56/41    0.000    0.000    0.002    0.000 typing.py:347(__getitem__)
        1    0.000    0.000    0.000    0.000 pathlib.py:629(PurePath)
      314    0.000    0.000    0.000    0.000 overrides.py:128(array_function_dispatch)
       35    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1549(_fill_cache)
       35    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1459(__init__)
      508    0.000    0.000    0.000    0.000 {built-in method numpy.asanyarray}
      874    0.000    0.000    0.000    0.000 {built-in method from_bytes}
      173    0.000    0.000    0.002    0.000 inspect.py:2865(replace)
      317    0.000    0.000    0.000    0.000 function_base.py:451(_needs_add_docstring)
   133/64    0.000    0.000    0.004    0.000 core.py:3843(copy)
      461    0.000    0.000    0.001    0.000 copyreg.py:90(__newobj__)
        1    0.000    0.000    0.002    0.002 subprocess.py:1552(_execute_child)
       12    0.000    0.000    0.000    0.000 dataclasses.py:669(_get_field)
      184    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
       12    0.000    0.000    0.001    0.000 __init__.py:232(define_aliases)
     1000    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
       66    0.000    0.000    0.001    0.000 inspect.py:1812(_signature_bound_method)
       44    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
      335    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:800(find_spec)
      206    0.000    0.000    0.000    0.000 sre_parse.py:921(fix_flags)
      291    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1004(__init__)
        1    0.000    0.000    0.000    0.000 {method 'random_sample' of 'numpy.random.mtrand.RandomState' objects}
      783    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
      206    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
  644/394    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        1    0.000    0.000    0.053    0.053 multiarray.py:1(<module>)
      355    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:175(_path_isabs)
     1180    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       36    0.000    0.000    0.002    0.000 getlimits.py:111(_float_to_str)
      127    0.000    0.000    0.000    0.000 posixpath.py:71(join)
    63/11    0.000    0.000    0.005    0.000 core.py:3994(parseImpl)
      344    0.000    0.000    0.000    0.000 inspect.py:80(ismethod)
      805    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      103    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
     1866    0.000    0.000    0.000    0.000 __init__.py:835(<lambda>)
      110    0.000    0.000    0.003    0.000 abc.py:84(__new__)
      614    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
      229    0.000    0.000    0.001    0.000 {built-in method builtins.any}
       46    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
      572    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
      660    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      105    0.000    0.000    0.000    0.000 codecs.py:319(decode)
      317    0.000    0.000    0.001    0.000 function_base.py:469(_add_docstring)
        7    0.000    0.000    0.003    0.000 core.py:2768(__init__)
      342    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
     1120    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      788    0.000    0.000    0.000    0.000 __init__.py:954(<lambda>)
       50    0.000    0.000    0.000    0.000 deprecation.py:440(<listcomp>)
        1    0.000    0.000    0.042    0.042 __init__.py:25(<module>)
       35    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1317(_path_hooks)
        6    0.000    0.000    0.006    0.001 patches.py:2230(<listcomp>)
      335    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
       41    0.000    0.000    0.000    0.000 typing.py:219(_remove_dups_flatten)
       28    0.000    0.000    0.001    0.000 __init__.py:1284(getLogger)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7f78accf5700}
      448    0.000    0.000    0.000    0.000 colors.py:338(<genexpr>)
        2    0.000    0.000    0.000    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     1249    0.000    0.000    0.000    0.000 inspect.py:2857(parameters)
     62/9    0.000    0.000    0.003    0.000 core.py:3751(leave_whitespace)
      604    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.002    0.002 tokenize.py:1(<module>)
       19    0.000    0.000    0.001    0.000 path.py:99(__init__)
