#=====================================================
# File created:        Tue-12-Mar-2024-at-09-53-40AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 1.000
# Run time (s):        1.250504
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2489.8587  0.2678 
   00001    0.6776   -3750.2147  0.2693 
   00002    0.6216   -4370.6533  0.2679 
   00003    0.6032   -4647.4106  0.2771 
   00004    0.5764   -4847.6981  0.2873 
   00005    0.5780   -5072.8013  0.2952 
   00006    0.5520   -5243.9913  0.3193 
   00007    0.5320   -5406.0682  0.3298 
   00008    0.5188   -5497.0741  0.3411 
   00009    0.5136   -5535.9841  0.3322 
   00010    0.5376   -5569.0951  0.3284 
   00011    0.5000   -5640.1610  0.3192 
   00012    0.5048   -5659.2416  0.3226 
   00013    0.5128   -5718.9471  0.3134 
   00014    0.5008   -5620.0798  0.3106 
   00015    0.5188   -5679.2583  0.3150 
   00016    0.5072   -5682.0078  0.3168 
   00017    0.4976   -5835.5691  0.3046 
   00018    0.4908   -5806.3708  0.2995 
   00019    0.5148   -5759.4820  0.2967 
   00020    0.5228   -5884.3916  0.2952 
   00021    0.4936   -5941.9543  0.2993 
   00022    0.4744   -5947.0089  0.2931 
   00023    0.4840   -5933.0883  0.2931 
   00024    0.4912   -5849.9055  0.2984 
   00025    0.4880   -5894.2803  0.3102 
   00026    0.4924   -5885.6562  0.3136 
   00027    0.4848   -5833.7163  0.2998 
   00028    0.4968   -5807.2613  0.3003 
   00029    0.4936   -5812.9007  0.3002 
   00030    0.4916   -5743.4493  0.2936 
   00031    0.5020   -5724.9799  0.2752 
   00032    0.4960   -5811.7850  0.2981 
   00033    0.5016   -5809.4721  0.2918 
   00034    0.4944   -5797.4149  0.2972 
   00035    0.4892   -5775.6620  0.2876 
   00036    0.4880   -5757.3045  0.2940 
   00037    0.5172   -5778.2787  0.3050 
   00038    0.5088   -5849.4153  0.2955 
   00039    0.4960   -5831.5230  0.2974 
   00040    0.5088   -5914.5824  0.2910 
   00041    0.5052   -5903.1055  0.2812 
   00042    0.4804   -5892.6791  0.2806 
   00043    0.4924   -5991.7142  0.2699 
   00044    0.4720   -6068.0491  0.2817 
   00045    0.4824   -6083.7210  0.2807 
   00046    0.4940   -6056.9615  0.2734 
   00047    0.4824   -5909.1522  0.2656 
   00048    0.4824   -5947.6428  0.2748 
   00049    0.4856   -5841.9149  0.2708 
   00050    0.4840   -5728.0730  0.2736 
