#=====================================================
# File created:        Tue-12-Mar-2024-at-03-44-26PM
# Size of lattice:     50x50
# Number of MC steps:  200
# Reduced temperature: 1.000
# Run time (s):        2.131758
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2541.5120  0.2566 
   00001    0.6904   -3795.8954  0.2739 
   00002    0.6220   -4364.2185  0.2761 
   00003    0.5820   -4697.6667  0.2819 
   00004    0.5664   -5034.8743  0.2665 
   00005    0.5404   -5124.6090  0.2705 
   00006    0.5656   -5295.9794  0.2697 
   00007    0.5316   -5438.8732  0.2797 
   00008    0.5088   -5478.1237  0.2773 
   00009    0.5140   -5548.5343  0.2802 
   00010    0.5268   -5566.4690  0.2756 
   00011    0.5208   -5690.7524  0.2608 
   00012    0.5112   -5700.3768  0.2661 
   00013    0.5068   -5673.6227  0.2595 
   00014    0.5088   -5667.3096  0.2609 
   00015    0.5100   -5642.5489  0.2540 
   00016    0.4940   -5661.0913  0.2585 
   00017    0.5188   -5539.3965  0.2573 
   00018    0.5316   -5608.5223  0.2545 
   00019    0.5160   -5740.5736  0.2566 
   00020    0.5080   -5853.0959  0.2593 
   00021    0.5064   -5729.9994  0.2746 
   00022    0.4912   -5730.4492  0.2815 
   00023    0.5080   -5728.1010  0.2856 
   00024    0.5104   -5728.4794  0.2845 
   00025    0.5216   -5721.3861  0.2816 
   00026    0.5108   -5806.3029  0.2814 
   00027    0.4928   -5827.4245  0.2801 
   00028    0.5216   -5810.2564  0.2872 
   00029    0.5096   -5741.0473  0.2790 
   00030    0.4988   -5750.7464  0.2858 
   00031    0.4996   -5710.1345  0.2813 
   00032    0.5208   -5685.1516  0.2751 
   00033    0.5176   -5696.5680  0.2712 
   00034    0.5236   -5681.9389  0.2658 
   00035    0.5172   -5758.1917  0.2647 
   00036    0.4864   -5773.9734  0.2611 
   00037    0.5288   -5704.3539  0.2702 
   00038    0.4992   -5724.7988  0.2708 
   00039    0.4796   -5692.4162  0.2678 
   00040    0.5200   -5701.0426  0.2700 
   00041    0.5148   -5724.0043  0.2851 
   00042    0.5104   -5652.8581  0.2816 
   00043    0.5212   -5685.7415  0.2661 
   00044    0.5140   -5692.7865  0.2710 
   00045    0.4920   -5735.3721  0.2737 
   00046    0.4796   -5733.0765  0.2720 
   00047    0.5100   -5784.8375  0.2587 
   00048    0.5184   -5714.1604  0.2625 
   00049    0.5164   -5722.9656  0.2681 
   00050    0.5096   -5743.9094  0.2598 
   00051    0.5196   -5793.7864  0.2764 
   00052    0.4992   -5805.4103  0.2771 
   00053    0.4884   -5801.4461  0.2796 
   00054    0.4864   -5668.6046  0.2753 
   00055    0.5124   -5710.0598  0.2714 
   00056    0.5096   -5823.7594  0.2666 
   00057    0.5004   -5828.9033  0.2713 
   00058    0.5112   -5847.0376  0.2706 
   00059    0.4820   -5917.7832  0.2792 
   00060    0.5120   -5882.3256  0.2718 
   00061    0.4796   -5852.9415  0.2714 
   00062    0.5016   -5869.4516  0.2707 
   00063    0.4812   -5804.2722  0.2648 
   00064    0.5012   -5854.9014  0.2743 
   00065    0.5136   -5839.8342  0.2777 
   00066    0.5060   -5831.8860  0.2784 
   00067    0.4948   -5899.9603  0.2796 
   00068    0.4872   -5892.9219  0.2654 
   00069    0.5068   -5914.3675  0.2694 
   00070    0.4980   -5821.2069  0.2644 
   00071    0.5048   -5818.7212  0.2583 
   00072    0.4984   -5889.6856  0.2592 
   00073    0.4936   -5830.5322  0.2704 
   00074    0.4956   -5800.6695  0.2614 
   00075    0.4984   -5775.9424  0.2772 
   00076    0.4872   -5802.6266  0.2873 
   00077    0.5060   -5846.4352  0.2966 
   00078    0.4880   -5858.8420  0.2855 
   00079    0.4776   -5860.7932  0.2874 
   00080    0.4908   -5892.4856  0.2811 
   00081    0.5020   -5856.0730  0.2844 
   00082    0.5108   -5856.8526  0.2946 
   00083    0.5036   -5830.2668  0.2902 
   00084    0.4832   -5888.5036  0.2920 
   00085    0.4960   -5935.8918  0.2957 
   00086    0.4832   -5934.9694  0.2913 
   00087    0.4764   -5908.8694  0.2974 
   00088    0.4868   -5984.2340  0.3053 
   00089    0.4872   -5989.8151  0.3087 
   00090    0.4956   -6028.9118  0.3037 
   00091    0.4732   -5982.9627  0.3210 
   00092    0.4872   -6026.7358  0.3234 
   00093    0.4900   -6007.1881  0.3175 
   00094    0.4780   -6016.0894  0.3032 
   00095    0.5052   -5992.7340  0.2995 
   00096    0.4996   -6084.3513  0.2831 
   00097    0.4648   -6086.4277  0.2909 
   00098    0.4856   -6070.2613  0.2844 
   00099    0.4940   -6060.3646  0.2928 
   00100    0.4840   -6065.0571  0.2942 
   00101    0.4992   -6032.7672  0.3197 
   00102    0.4948   -5896.0142  0.3211 
   00103    0.4988   -5812.3556  0.3062 
   00104    0.4816   -5816.2307  0.3151 
   00105    0.5100   -5865.4183  0.3074 
   00106    0.4952   -5920.3865  0.3047 
   00107    0.4948   -5998.5001  0.3144 
   00108    0.4972   -5909.8989  0.3185 
   00109    0.4876   -6003.7197  0.3098 
   00110    0.5028   -6104.2650  0.3065 
   00111    0.4692   -6113.3662  0.3046 
   00112    0.4800   -5975.3618  0.3094 
   00113    0.4864   -6002.8737  0.3137 
   00114    0.4808   -6025.8329  0.3003 
   00115    0.5000   -5923.6975  0.2969 
   00116    0.4744   -5920.7883  0.2950 
   00117    0.5088   -5806.7518  0.2865 
   00118    0.5052   -5837.0451  0.2885 
   00119    0.5092   -5932.9087  0.2861 
   00120    0.4836   -5820.7457  0.2821 
   00121    0.5200   -5765.6554  0.2768 
   00122    0.4868   -5839.6469  0.2797 
   00123    0.4900   -5842.3397  0.2718 
   00124    0.5120   -5755.5203  0.2770 
   00125    0.4900   -5697.4061  0.2756 
   00126    0.5056   -5736.4305  0.2902 
   00127    0.4976   -5827.2361  0.2978 
   00128    0.5056   -5825.7889  0.2980 
   00129    0.5132   -5819.2371  0.2963 
   00130    0.4872   -5792.6745  0.3004 
   00131    0.5220   -5773.6468  0.2884 
   00132    0.5056   -5829.8792  0.3019 
   00133    0.4896   -5830.4800  0.2989 
   00134    0.4804   -5864.9938  0.3014 
   00135    0.5076   -5838.1208  0.3065 
   00136    0.4940   -5975.7660  0.2913 
   00137    0.4900   -5989.0762  0.2919 
   00138    0.4832   -5955.4839  0.2897 
   00139    0.4828   -5991.5574  0.2915 
   00140    0.4968   -5952.8805  0.2855 
   00141    0.4928   -5924.8377  0.2897 
   00142    0.4684   -5950.2395  0.2896 
   00143    0.4984   -5842.1517  0.2823 
   00144    0.4820   -5882.5522  0.2750 
   00145    0.4916   -5821.7431  0.2712 
   00146    0.4792   -5849.1853  0.2671 
   00147    0.5036   -5784.2268  0.2667 
   00148    0.4864   -5821.3179  0.2693 
   00149    0.5080   -5762.1281  0.2839 
   00150    0.5128   -5839.2895  0.2826 
   00151    0.4752   -5936.6119  0.2797 
   00152    0.4824   -5958.4263  0.2818 
   00153    0.4728   -5989.7562  0.2862 
   00154    0.4820   -5952.0971  0.2861 
   00155    0.4904   -6001.1791  0.2812 
   00156    0.4920   -6058.1857  0.2717 
   00157    0.4752   -6023.1056  0.2805 
   00158    0.4784   -6004.4021  0.2724 
   00159    0.5004   -5950.3580  0.2708 
   00160    0.4904   -5988.4533  0.2668 
   00161    0.5088   -5994.2919  0.2773 
   00162    0.5012   -5960.4217  0.2950 
   00163    0.4896   -5971.8082  0.2983 
   00164    0.4676   -6080.1015  0.3047 
   00165    0.4904   -5983.1852  0.2919 
   00166    0.4940   -5896.6458  0.2984 
   00167    0.4868   -5918.8637  0.2923 
   00168    0.4808   -6000.5615  0.2972 
   00169    0.4888   -5919.5889  0.2972 
   00170    0.4876   -5790.0813  0.2968 
   00171    0.5012   -5760.3376  0.2936 
   00172    0.4896   -5722.4244  0.2881 
   00173    0.5212   -5717.6981  0.2991 
   00174    0.4952   -5712.0195  0.3105 
   00175    0.4900   -5845.0436  0.3112 
   00176    0.5032   -5826.3884  0.3258 
   00177    0.5040   -5888.3691  0.3401 
   00178    0.4948   -5917.7256  0.3413 
   00179    0.4888   -5934.9366  0.3381 
   00180    0.4956   -5944.8102  0.3244 
   00181    0.5052   -5951.0427  0.3212 
   00182    0.4832   -5959.3016  0.3165 
   00183    0.5000   -6000.0444  0.3190 
   00184    0.4964   -5904.1676  0.3279 
   00185    0.4916   -5893.2640  0.3291 
   00186    0.5012   -5827.5168  0.3157 
   00187    0.5008   -5991.1758  0.3093 
   00188    0.4772   -5963.9201  0.3313 
   00189    0.5008   -5947.6895  0.3319 
   00190    0.4964   -5937.8140  0.3365 
   00191    0.4912   -5977.7593  0.3320 
   00192    0.4924   -6001.6998  0.3237 
   00193    0.4788   -6075.8170  0.3276 
   00194    0.4856   -6051.1366  0.3258 
   00195    0.4932   -6026.7065  0.3304 
   00196    0.4868   -5996.8432  0.3295 
   00197    0.4872   -6015.1225  0.3379 
   00198    0.4692   -5961.5840  0.3360 
   00199    0.4884   -5936.9981  0.3466 
   00200    0.4888   -5863.4720  0.3388 
