#=====================================================
# File created:        Tue-12-Mar-2024-at-12-50-28PM
# Size of lattice:     50x50
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        10.045973
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2629.9402  0.7601 
   00001    0.6756   -3765.6926  0.7596 
   00002    0.6200   -4499.1449  0.7624 
   00003    0.5732   -5038.6597  0.7684 
   00004    0.5396   -5464.7976  0.7635 
   00005    0.5624   -5837.0811  0.7723 
   00006    0.5088   -6075.1107  0.7804 
   00007    0.5132   -6326.8039  0.7763 
   00008    0.4972   -6504.2148  0.7798 
   00009    0.4728   -6691.3104  0.7919 
   00010    0.4908   -6793.3011  0.7907 
   00011    0.4768   -6919.0480  0.7926 
   00012    0.4712   -7036.8799  0.7941 
   00013    0.4608   -7173.0181  0.7898 
   00014    0.4712   -7293.2221  0.7952 
   00015    0.4496   -7362.9716  0.7919 
   00016    0.4340   -7418.2963  0.7934 
   00017    0.4584   -7410.1972  0.7929 
   00018    0.4680   -7536.3419  0.7957 
   00019    0.4612   -7572.1802  0.7956 
   00020    0.4548   -7612.6373  0.7878 
   00021    0.4408   -7598.7803  0.7875 
   00022    0.4376   -7650.3858  0.7881 
   00023    0.4360   -7713.7034  0.7916 
   00024    0.4548   -7773.5953  0.7887 
   00025    0.4356   -7803.1365  0.7846 
   00026    0.4228   -7817.1710  0.7846 
   00027    0.4164   -7839.8534  0.7862 
   00028    0.4244   -7842.1963  0.7860 
   00029    0.4128   -7868.8930  0.7932 
   00030    0.4336   -7872.5566  0.7943 
   00031    0.4420   -7923.6821  0.8084 
   00032    0.4260   -7931.7498  0.8208 
   00033    0.4400   -7983.3889  0.8156 
   00034    0.4408   -7982.8933  0.8265 
   00035    0.4260   -8034.1749  0.8221 
   00036    0.4228   -8014.2437  0.8213 
   00037    0.4364   -8006.5088  0.8255 
   00038    0.4276   -8027.4265  0.8260 
   00039    0.4316   -7989.1261  0.8213 
   00040    0.4404   -7997.7291  0.8193 
   00041    0.4288   -8030.3981  0.8177 
   00042    0.4304   -8034.2835  0.8223 
   00043    0.4120   -7996.8866  0.8251 
   00044    0.4136   -8001.9444  0.8231 
   00045    0.4460   -8058.5113  0.8190 
   00046    0.4260   -8039.1629  0.8191 
   00047    0.4192   -8024.2726  0.8243 
   00048    0.4328   -8012.9828  0.8255 
   00049    0.4296   -8033.5561  0.8263 
   00050    0.4356   -8035.3635  0.8256 
   00051    0.4200   -8074.8448  0.8286 
   00052    0.4336   -8019.8570  0.8298 
   00053    0.4216   -8020.2164  0.8324 
   00054    0.4264   -8044.0998  0.8267 
   00055    0.4328   -8032.4751  0.8280 
   00056    0.4384   -8051.2220  0.8263 
   00057    0.4388   -8086.5014  0.8197 
   00058    0.4296   -8110.5906  0.8209 
   00059    0.4388   -8118.2126  0.8240 
   00060    0.4156   -8172.8706  0.8184 
   00061    0.4348   -8195.4014  0.8235 
   00062    0.4144   -8201.1836  0.8175 
   00063    0.4320   -8180.1594  0.8136 
   00064    0.4312   -8162.6988  0.8163 
   00065    0.4124   -8247.6520  0.8131 
   00066    0.4244   -8235.9066  0.8174 
   00067    0.4116   -8249.7823  0.8122 
   00068    0.4084   -8231.8270  0.8101 
   00069    0.4316   -8223.6226  0.8126 
   00070    0.4168   -8204.2256  0.8059 
   00071    0.4240   -8199.7228  0.8064 
   00072    0.4256   -8178.9411  0.8016 
   00073    0.4296   -8167.3668  0.8010 
   00074    0.4168   -8131.7178  0.7977 
   00075    0.4180   -8130.3981  0.7981 
   00076    0.4216   -8146.2912  0.8012 
   00077    0.4256   -8156.1839  0.8062 
   00078    0.4364   -8171.7722  0.8115 
   00079    0.4316   -8173.1159  0.8137 
   00080    0.4300   -8256.7604  0.8126 
   00081    0.4268   -8211.7869  0.8140 
   00082    0.4240   -8249.2394  0.8101 
   00083    0.4256   -8276.1310  0.8070 
   00084    0.4212   -8273.1005  0.8144 
   00085    0.4184   -8273.7551  0.8158 
   00086    0.4100   -8238.0890  0.8220 
   00087    0.4004   -8213.9940  0.8284 
   00088    0.4208   -8226.8641  0.8276 
   00089    0.4280   -8279.4353  0.8305 
   00090    0.4124   -8256.3598  0.8283 
   00091    0.4184   -8259.3773  0.8325 
   00092    0.4108   -8209.5108  0.8295 
   00093    0.4184   -8230.3885  0.8337 
   00094    0.4188   -8212.5723  0.8342 
   00095    0.4184   -8184.6488  0.8439 
   00096    0.4196   -8175.9541  0.8425 
   00097    0.4204   -8240.7615  0.8361 
   00098    0.4108   -8328.6441  0.8335 
   00099    0.4088   -8327.6864  0.8380 
   00100    0.4208   -8317.9287  0.8464 
