#=====================================================
# File created:        Tue-12-Mar-2024-at-01-00-58PM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 1.000
# Run time (s):        20.180406
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2515.5857  0.7695 
   00001    0.6892   -3788.4339  0.7904 
   00002    0.6272   -4325.5118  0.7847 
   00003    0.5760   -4667.4712  0.7906 
   00004    0.5732   -4823.9288  0.7935 
   00005    0.5564   -5032.2558  0.8046 
   00006    0.5476   -5223.5859  0.7937 
   00007    0.5272   -5320.8038  0.7950 
   00008    0.5280   -5448.1785  0.7924 
   00009    0.5240   -5593.2630  0.7809 
   00010    0.5088   -5565.9375  0.7893 
   00011    0.5196   -5597.5919  0.7904 
   00012    0.5212   -5694.1588  0.7886 
   00013    0.5080   -5764.8263  0.7950 
   00014    0.5084   -5789.1786  0.8047 
   00015    0.4860   -5850.2611  0.7960 
   00016    0.4940   -5860.4143  0.7914 
   00017    0.4944   -5758.3163  0.8023 
   00018    0.5052   -5823.4455  0.8095 
   00019    0.4992   -5855.4472  0.8021 
   00020    0.5088   -5778.7428  0.7944 
   00021    0.4900   -5828.0202  0.7858 
   00022    0.5008   -5921.1167  0.7948 
   00023    0.4960   -5927.4518  0.7937 
   00024    0.4976   -5911.5050  0.7848 
   00025    0.4888   -5975.3594  0.7777 
   00026    0.4924   -5930.8226  0.7769 
   00027    0.4916   -5916.9395  0.7724 
   00028    0.4820   -5909.2238  0.7649 
   00029    0.4952   -5875.3341  0.7696 
   00030    0.4876   -5845.2871  0.7747 
   00031    0.4916   -5852.8039  0.7681 
   00032    0.5132   -5871.7711  0.7634 
   00033    0.4996   -5865.8267  0.7765 
   00034    0.4884   -5873.2607  0.7833 
   00035    0.4848   -5826.9752  0.7893 
   00036    0.5132   -5838.3313  0.7790 
   00037    0.4864   -5866.8389  0.7805 
   00038    0.4776   -5809.2062  0.7881 
   00039    0.4968   -5846.8477  0.7985 
   00040    0.5024   -5892.1338  0.7862 
   00041    0.5164   -5799.7318  0.7961 
   00042    0.4956   -5772.4609  0.8068 
   00043    0.4924   -5814.5705  0.7973 
   00044    0.4924   -5847.4555  0.7887 
   00045    0.5032   -5856.1047  0.7841 
   00046    0.4956   -5858.5700  0.8006 
   00047    0.5056   -5836.8222  0.8010 
   00048    0.5072   -5746.7886  0.7964 
   00049    0.5060   -5892.3916  0.7879 
   00050    0.4832   -5883.4903  0.7921 
