#=====================================================
# File created:        Tue-12-Mar-2024-at-12-46-29PM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        27.446272
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2573.1204  0.7629 
   00001    0.6744   -3827.4911  0.7662 
   00002    0.6188   -4633.8953  0.7696 
   00003    0.5768   -5185.9142  0.7855 
   00004    0.5560   -5573.2132  0.7978 
   00005    0.5388   -5954.2934  0.8118 
   00006    0.5024   -6161.6099  0.8127 
   00007    0.5016   -6378.3144  0.8089 
   00008    0.5080   -6532.0458  0.8081 
   00009    0.4892   -6724.4655  0.8174 
   00010    0.4896   -6895.1036  0.8154 
   00011    0.4824   -7044.4515  0.8157 
   00012    0.4628   -7166.8940  0.8211 
   00013    0.4620   -7245.8237  0.8238 
   00014    0.4404   -7343.5018  0.8311 
   00015    0.4496   -7392.1500  0.8434 
   00016    0.4468   -7470.3463  0.8558 
   00017    0.4476   -7503.4844  0.8487 
   00018    0.4400   -7520.7245  0.8552 
   00019    0.4500   -7516.6950  0.8593 
   00020    0.4440   -7600.8537  0.8633 
   00021    0.4532   -7679.7642  0.8609 
   00022    0.4388   -7690.9919  0.8634 
   00023    0.4536   -7750.6729  0.8578 
   00024    0.4568   -7737.4752  0.8561 
   00025    0.4416   -7774.2673  0.8574 
   00026    0.4332   -7776.7531  0.8573 
   00027    0.4356   -7851.8186  0.8597 
   00028    0.4400   -7818.8709  0.8567 
   00029    0.4384   -7806.5551  0.8522 
   00030    0.4256   -7841.5932  0.8449 
   00031    0.4536   -7881.0419  0.8439 
   00032    0.4524   -7851.6984  0.8389 
   00033    0.4312   -7903.9746  0.8345 
   00034    0.4232   -7923.9181  0.8316 
   00035    0.4512   -7992.4346  0.8252 
   00036    0.4328   -8010.8111  0.8261 
   00037    0.4328   -8010.6440  0.8235 
   00038    0.4384   -8038.9978  0.8204 
   00039    0.4460   -8026.4686  0.8150 
   00040    0.4240   -8044.4291  0.8156 
   00041    0.4360   -8021.5681  0.8074 
   00042    0.4140   -8032.0565  0.8095 
   00043    0.4344   -8037.4324  0.8149 
