#=====================================================
# File created:        Tue-12-Mar-2024-at-10-30-19AM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 1.000
# Run time (s):        68.335276
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2494.0617  0.2547 
   00001    0.6932   -3807.9280  0.2557 
   00002    0.6196   -4405.5915  0.2633 
   00003    0.5816   -4798.4737  0.2650 
   00004    0.5636   -5067.6598  0.2764 
   00005    0.5324   -5268.1453  0.2763 
   00006    0.5440   -5388.7237  0.2831 
   00007    0.5144   -5524.9065  0.2893 
   00008    0.5044   -5652.5756  0.2895 
   00009    0.5240   -5667.4562  0.3015 
   00010    0.5040   -5743.4489  0.3021 
   00011    0.5080   -5773.6604  0.2985 
   00012    0.5020   -5787.3133  0.2936 
   00013    0.4876   -5818.2240  0.2851 
   00014    0.5152   -5857.6832  0.2849 
   00015    0.5000   -5853.5378  0.2808 
   00016    0.4920   -5871.1449  0.2863 
   00017    0.4856   -5800.8448  0.3004 
   00018    0.4860   -5797.4958  0.2966 
   00019    0.5164   -5751.8596  0.2921 
   00020    0.4892   -5877.6106  0.2895 
   00021    0.4828   -5806.6122  0.2894 
   00022    0.5040   -5868.6622  0.2971 
   00023    0.5084   -5822.1133  0.2914 
   00024    0.4828   -5845.7497  0.3005 
   00025    0.4788   -5827.5457  0.2793 
   00026    0.5000   -5744.0341  0.2937 
   00027    0.5180   -5918.5819  0.2849 
   00028    0.4784   -5899.4489  0.2856 
   00029    0.4992   -5949.6517  0.2854 
   00030    0.4808   -5908.7672  0.2858 
   00031    0.4968   -5908.4666  0.2845 
   00032    0.4912   -6013.9578  0.2848 
   00033    0.4944   -5910.1631  0.2900 
   00034    0.4896   -5914.9692  0.2934 
   00035    0.4988   -5897.4449  0.2822 
   00036    0.5012   -5871.1129  0.2813 
   00037    0.4924   -5859.2068  0.2714 
   00038    0.5104   -5910.8422  0.2769 
   00039    0.4856   -5979.1297  0.2909 
   00040    0.4980   -5931.2601  0.2901 
   00041    0.4848   -5891.7149  0.2937 
   00042    0.4984   -5832.6146  0.3000 
   00043    0.4928   -5754.1269  0.3050 
   00044    0.5256   -5808.8449  0.3285 
   00045    0.4992   -5772.8334  0.3352 
   00046    0.5072   -5850.0100  0.3399 
   00047    0.4872   -5932.0963  0.3560 
   00048    0.4848   -5930.5066  0.3451 
   00049    0.4968   -5983.9343  0.3253 
   00050    0.4904   -5976.8456  0.3212 
   00051    0.4836   -5918.9745  0.3184 
   00052    0.4916   -5923.6986  0.3061 
   00053    0.4976   -5824.3317  0.2948 
   00054    0.4984   -5842.2662  0.3022 
   00055    0.4880   -5779.8805  0.3170 
   00056    0.5064   -5790.8828  0.3129 
   00057    0.4880   -5885.2499  0.3084 
   00058    0.5000   -5966.0841  0.3060 
   00059    0.4928   -6036.8369  0.2953 
   00060    0.4776   -5941.9545  0.2921 
   00061    0.4936   -5960.7009  0.2923 
   00062    0.4904   -5899.4766  0.2908 
   00063    0.4940   -5867.2022  0.2845 
   00064    0.4840   -5865.5468  0.2762 
   00065    0.4924   -5944.0544  0.2827 
   00066    0.4884   -5912.2862  0.2824 
   00067    0.4952   -5973.2715  0.2910 
   00068    0.4824   -5894.8175  0.2815 
   00069    0.5088   -5794.3118  0.2760 
   00070    0.4836   -5727.9794  0.2771 
   00071    0.5116   -5843.1797  0.2883 
   00072    0.4800   -5911.9374  0.2959 
   00073    0.4984   -5882.8549  0.3020 
   00074    0.4796   -5868.9714  0.2959 
   00075    0.4868   -5855.1263  0.2916 
   00076    0.4968   -5846.7796  0.2998 
   00077    0.4984   -5913.0265  0.3128 
   00078    0.4996   -5948.7025  0.3128 
   00079    0.4940   -6033.1056  0.3038 
   00080    0.4756   -6009.4794  0.3167 
   00081    0.4912   -5984.0840  0.3136 
   00082    0.4948   -6051.6972  0.3177 
   00083    0.4852   -6103.2786  0.3103 
   00084    0.4872   -5936.3218  0.3027 
   00085    0.4884   -5787.0193  0.3077 
   00086    0.5076   -5806.4550  0.3100 
   00087    0.4896   -5844.8475  0.2980 
   00088    0.5044   -5868.5341  0.3021 
   00089    0.4800   -5756.9148  0.3066 
   00090    0.4980   -5834.3383  0.3139 
   00091    0.4968   -5990.3765  0.3139 
   00092    0.4856   -5971.7114  0.2966 
   00093    0.4924   -5916.6301  0.2933 
   00094    0.4880   -5951.2011  0.2932 
   00095    0.5020   -5953.9617  0.2968 
   00096    0.4944   -5977.6284  0.3021 
   00097    0.4780   -5877.0361  0.3011 
