#=====================================================
# File created:        Tue-12-Mar-2024-at-11-35-26AM
# Size of lattice:     50x50
# Number of MC steps:  400
# Reduced temperature: 1.000
# Run time (s):        15.333687
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2504.6471  0.2552 
   00001    0.6992   -3799.2521  0.2593 
   00002    0.6200   -4433.9126  0.2607 
   00003    0.5844   -4758.4428  0.2683 
   00004    0.5692   -5022.0807  0.2625 
   00005    0.5472   -5058.2028  0.2658 
   00006    0.5456   -5239.9333  0.2711 
   00007    0.5308   -5330.2993  0.2725 
   00008    0.5196   -5544.9894  0.2755 
   00009    0.5184   -5622.3414  0.2742 
   00010    0.4972   -5689.2566  0.2774 
   00011    0.4880   -5704.3221  0.2754 
   00012    0.5216   -5789.0146  0.2752 
   00013    0.5096   -5780.4164  0.2711 
   00014    0.4908   -5823.7950  0.2709 
   00015    0.5044   -5741.5864  0.2681 
   00016    0.5072   -5694.7056  0.2611 
   00017    0.5120   -5648.9597  0.2608 
   00018    0.5096   -5707.1842  0.2592 
   00019    0.5288   -5741.0607  0.2551 
   00020    0.5016   -5787.4342  0.2543 
   00021    0.4996   -5821.6568  0.2568 
   00022    0.4920   -5886.3166  0.2573 
   00023    0.4908   -5819.1228  0.2585 
   00024    0.5048   -5774.9753  0.2544 
   00025    0.5044   -5879.7505  0.2544 
   00026    0.4960   -5873.5324  0.2574 
   00027    0.5080   -5853.6032  0.2598 
   00028    0.4852   -5774.1190  0.2586 
   00029    0.4908   -5783.4236  0.2552 
   00030    0.5196   -5829.1819  0.2547 
   00031    0.4984   -5876.9171  0.2588 
   00032    0.5028   -5956.4837  0.2585 
   00033    0.4928   -5996.6752  0.2613 
   00034    0.4788   -6019.6796  0.2615 
   00035    0.4892   -5969.9216  0.2609 
   00036    0.4848   -5813.4378  0.2599 
   00037    0.5076   -5803.5610  0.2584 
   00038    0.5048   -5808.9612  0.2623 
   00039    0.4924   -5865.7605  0.2617 
   00040    0.4944   -5963.8978  0.2604 
   00041    0.4824   -5883.4974  0.2595 
   00042    0.4840   -5898.5122  0.2597 
   00043    0.4928   -5822.5095  0.2633 
   00044    0.4896   -5838.9858  0.2545 
   00045    0.5160   -5778.3851  0.2561 
   00046    0.4980   -5840.7417  0.2567 
   00047    0.4896   -5795.6057  0.2539 
   00048    0.4876   -5831.0753  0.2563 
   00049    0.4904   -5770.4640  0.2508 
   00050    0.5088   -5665.4273  0.2521 
   00051    0.5064   -5655.2146  0.2545 
   00052    0.5128   -5728.4214  0.2559 
   00053    0.5012   -5797.3047  0.2581 
   00054    0.5008   -5780.1456  0.2612 
   00055    0.4884   -5818.9749  0.2569 
   00056    0.4972   -5794.0973  0.2571 
   00057    0.5056   -5802.6055  0.2661 
   00058    0.5064   -5754.8483  0.2649 
   00059    0.5128   -5710.8987  0.2655 
   00060    0.4984   -5711.8910  0.2710 
   00061    0.5072   -5697.3968  0.2708 
   00062    0.5088   -5756.1505  0.2729 
   00063    0.5260   -5857.2827  0.2734 
   00064    0.5084   -5807.6736  0.2736 
   00065    0.4916   -5873.7384  0.2769 
   00066    0.4772   -5828.2022  0.2743 
   00067    0.5004   -5749.6267  0.2761 
   00068    0.5128   -5855.9318  0.2740 
   00069    0.4860   -5733.7784  0.2762 
   00070    0.5136   -5719.3524  0.2747 
   00071    0.5072   -5634.2945  0.2734 
   00072    0.4848   -5714.2605  0.2754 
   00073    0.4980   -5746.5568  0.2727 
   00074    0.5124   -5726.3501  0.2756 
   00075    0.4944   -5821.2680  0.2723 
   00076    0.4880   -5819.4928  0.2683 
   00077    0.4948   -5837.6938  0.2697 
   00078    0.4960   -5872.5980  0.2694 
   00079    0.4880   -5918.0248  0.2685 
   00080    0.4784   -5915.6072  0.2710 
   00081    0.5100   -5907.3698  0.2712 
   00082    0.4952   -5909.1989  0.2699 
   00083    0.4940   -5919.5671  0.2699 
   00084    0.5084   -5936.9925  0.2660 
   00085    0.4804   -5943.1248  0.2659 
   00086    0.4952   -5975.3630  0.2584 
   00087    0.4840   -5937.6349  0.2576 
   00088    0.4928   -5945.8515  0.2590 
   00089    0.4672   -5980.1585  0.2610 
   00090    0.4916   -5960.4078  0.2633 
   00091    0.4808   -5984.7649  0.2703 
   00092    0.4740   -6003.6892  0.2733 
   00093    0.4916   -5924.6916  0.2730 
   00094    0.4792   -5895.5328  0.2719 
   00095    0.4916   -5885.4109  0.2722 
   00096    0.4848   -5977.9092  0.2723 
   00097    0.4868   -5958.0176  0.2696 
   00098    0.4924   -5957.6955  0.2657 
   00099    0.4684   -5899.8663  0.2648 
   00100    0.4996   -5855.9221  0.2649 
   00101    0.4780   -5867.3140  0.2657 
   00102    0.4924   -5946.3898  0.2675 
   00103    0.4948   -5973.6539  0.2652 
   00104    0.5060   -5867.2352  0.2678 
   00105    0.4844   -5888.6661  0.2694 
   00106    0.4892   -5955.0463  0.2640 
   00107    0.4792   -5902.0416  0.2655 
   00108    0.4960   -5864.0527  0.2705 
   00109    0.4996   -5877.4571  0.2729 
   00110    0.4936   -5930.0131  0.2734 
   00111    0.4816   -5902.8104  0.2652 
   00112    0.4976   -5918.7710  0.2667 
   00113    0.4864   -5892.1675  0.2627 
   00114    0.4860   -5967.6514  0.2625 
   00115    0.4908   -6044.1539  0.2659 
   00116    0.4808   -5992.6813  0.2667 
   00117    0.4888   -6044.8067  0.2714 
   00118    0.5096   -5940.5772  0.2698 
   00119    0.4960   -5884.9047  0.2612 
   00120    0.5000   -5884.8129  0.2628 
   00121    0.4920   -5817.5551  0.2619 
   00122    0.4932   -5778.4104  0.2589 
   00123    0.5140   -5782.3680  0.2587 
   00124    0.4956   -5809.4785  0.2608 
   00125    0.5060   -5820.2194  0.2607 
   00126    0.5116   -5797.3472  0.2593 
   00127    0.4960   -5925.2920  0.2564 
   00128    0.5152   -5807.6197  0.2580 
   00129    0.4788   -5864.2957  0.2550 
   00130    0.4984   -5931.0334  0.2576 
   00131    0.4984   -5906.3032  0.2544 
   00132    0.4908   -5997.3597  0.2541 
   00133    0.4700   -5955.7750  0.2506 
   00134    0.4956   -5923.2924  0.2535 
   00135    0.4760   -5893.5289  0.2594 
   00136    0.4840   -5950.0636  0.2615 
   00137    0.4880   -5962.2521  0.2628 
   00138    0.4724   -5994.2265  0.2647 
   00139    0.4804   -5992.7903  0.2642 
   00140    0.4764   -6028.4846  0.2625 
   00141    0.4744   -5990.8893  0.2685 
   00142    0.4772   -5921.0011  0.2667 
   00143    0.4820   -5877.7285  0.2667 
   00144    0.4972   -5788.6464  0.2700 
   00145    0.5008   -5849.6361  0.2657 
   00146    0.5028   -5821.4823  0.2669 
   00147    0.4896   -5847.3055  0.2652 
   00148    0.4912   -5988.3559  0.2690 
   00149    0.4820   -6018.7925  0.2717 
   00150    0.4800   -5997.0620  0.2749 
   00151    0.4832   -5963.2892  0.2786 
   00152    0.4984   -5914.3108  0.2775 
   00153    0.4888   -5946.9487  0.2789 
   00154    0.4836   -5976.5009  0.2748 
   00155    0.4736   -6125.0833  0.2715 
   00156    0.4612   -6116.5918  0.2723 
   00157    0.4656   -6190.3517  0.2737 
   00158    0.4644   -6213.2660  0.2705 
   00159    0.4704   -6091.6827  0.2695 
   00160    0.4668   -6100.0151  0.2642 
   00161    0.4956   -6032.3928  0.2620 
   00162    0.5020   -5987.2943  0.2623 
   00163    0.4760   -5995.4140  0.2630 
   00164    0.4616   -6077.4887  0.2651 
   00165    0.4912   -6035.7431  0.2631 
   00166    0.4968   -6064.3843  0.2585 
   00167    0.4744   -6067.4807  0.2550 
   00168    0.4840   -6058.7983  0.2559 
   00169    0.4780   -5993.9892  0.2551 
   00170    0.4776   -6038.4093  0.2605 
   00171    0.4728   -6028.8034  0.2660 
   00172    0.4832   -5984.1356  0.2697 
   00173    0.5016   -6075.4779  0.2676 
   00174    0.4684   -6082.2981  0.2722 
   00175    0.4916   -6043.6947  0.2708 
   00176    0.4668   -6027.7511  0.2706 
   00177    0.4848   -5963.7142  0.2694 
   00178    0.4900   -5915.1575  0.2726 
   00179    0.4820   -5954.5486  0.2725 
   00180    0.4916   -5967.2134  0.2709 
   00181    0.4868   -5969.5094  0.2735 
   00182    0.5008   -5922.6009  0.2729 
   00183    0.4812   -5923.7537  0.2729 
   00184    0.4872   -5970.1989  0.2747 
   00185    0.4972   -5970.0076  0.2739 
   00186    0.4864   -5912.9195  0.2762 
   00187    0.4860   -5962.6349  0.2772 
   00188    0.4896   -5971.9608  0.2808 
   00189    0.4840   -5917.3576  0.2780 
   00190    0.4932   -5824.4389  0.2790 
   00191    0.5036   -5837.4453  0.2785 
   00192    0.4948   -5864.2833  0.2743 
   00193    0.4896   -5800.3225  0.2751 
   00194    0.4876   -5874.5569  0.2708 
   00195    0.4824   -5910.1353  0.2751 
   00196    0.4916   -5946.4437  0.2737 
   00197    0.4800   -5882.0948  0.2724 
   00198    0.5036   -5947.4546  0.2689 
   00199    0.4816   -5979.2630  0.2651 
   00200    0.5048   -6006.4476  0.2626 
   00201    0.4816   -5968.1614  0.2637 
   00202    0.4960   -5943.4753  0.2679 
   00203    0.4848   -6008.0091  0.2712 
   00204    0.4700   -6019.6284  0.2685 
   00205    0.4920   -6087.7675  0.2677 
   00206    0.4712   -6119.7474  0.2658 
   00207    0.4820   -6112.8871  0.2670 
   00208    0.4928   -5974.4543  0.2639 
   00209    0.4748   -5924.8685  0.2618 
   00210    0.4944   -5837.8888  0.2587 
   00211    0.5096   -5842.7645  0.2544 
   00212    0.5044   -5818.7800  0.2553 
   00213    0.4920   -5855.5791  0.2594 
   00214    0.5068   -5785.2824  0.2617 
   00215    0.5044   -5772.8873  0.2593 
   00216    0.5080   -5794.2507  0.2640 
   00217    0.5168   -5804.8027  0.2629 
   00218    0.4940   -5839.0790  0.2668 
   00219    0.4896   -5838.0926  0.2636 
   00220    0.5000   -5930.6228  0.2642 
   00221    0.4980   -5908.4320  0.2641 
   00222    0.4772   -5920.3653  0.2623 
   00223    0.4864   -5802.3484  0.2638 
   00224    0.5160   -5796.4798  0.2613 
   00225    0.4892   -5830.5127  0.2617 
   00226    0.4836   -5841.8448  0.2642 
   00227    0.5016   -5756.3300  0.2609 
   00228    0.5248   -5764.4406  0.2607 
   00229    0.4788   -5868.4998  0.2590 
   00230    0.4940   -5934.0129  0.2632 
   00231    0.4864   -5830.0993  0.2641 
   00232    0.5204   -5890.2943  0.2596 
   00233    0.5024   -5869.1225  0.2592 
   00234    0.4984   -5895.0816  0.2579 
   00235    0.5024   -5935.6376  0.2591 
   00236    0.4908   -5869.7388  0.2587 
