#=====================================================
# File created:        Tue-12-Mar-2024-at-11-26-58AM
# Size of lattice:     50x50
# Number of MC steps:  700
# Reduced temperature: 1.000
# Run time (s):        42.348417
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2477.1790  0.2607 
   00001    0.6912   -3838.8574  0.2755 
   00002    0.6112   -4574.1937  0.2698 
   00003    0.5736   -4843.7976  0.2785 
   00004    0.5632   -5092.5760  0.2941 
   00005    0.5400   -5242.4426  0.2951 
   00006    0.5456   -5331.2754  0.2890 
   00007    0.5288   -5370.2622  0.2906 
   00008    0.5212   -5411.7924  0.2985 
   00009    0.5388   -5511.9452  0.3039 
   00010    0.5260   -5536.8705  0.3100 
   00011    0.5116   -5614.6826  0.3087 
   00012    0.5168   -5660.1118  0.3101 
   00013    0.5204   -5690.1606  0.3054 
   00014    0.5136   -5676.2382  0.3107 
   00015    0.4944   -5765.1270  0.3167 
   00016    0.5028   -5794.5609  0.3008 
   00017    0.5068   -5847.0203  0.2998 
   00018    0.4932   -5857.8136  0.2945 
   00019    0.4928   -5857.0510  0.3052 
   00020    0.5008   -5787.6701  0.3024 
   00021    0.4972   -5847.4397  0.2948 
   00022    0.4932   -5874.8219  0.2752 
   00023    0.4848   -5919.4801  0.2771 
   00024    0.4864   -5903.4031  0.2771 
   00025    0.4856   -5925.1661  0.2821 
   00026    0.4988   -5959.5735  0.3003 
   00027    0.4728   -6068.0545  0.2938 
   00028    0.4800   -5981.8907  0.2964 
   00029    0.4844   -6082.1073  0.3020 
   00030    0.5008   -5892.7382  0.2945 
   00031    0.4936   -5894.5937  0.2806 
   00032    0.4860   -5874.2819  0.2742 
   00033    0.5004   -5853.3802  0.2850 
   00034    0.4908   -5922.8618  0.2862 
   00035    0.5016   -5889.1025  0.2842 
   00036    0.5020   -5927.3587  0.2878 
   00037    0.4980   -6008.8747  0.2846 
   00038    0.4876   -5941.1172  0.2778 
   00039    0.4836   -5858.8413  0.2908 
   00040    0.4944   -5912.6006  0.2915 
   00041    0.5000   -5875.3184  0.3039 
   00042    0.4924   -5960.8912  0.2994 
   00043    0.4788   -6038.7954  0.3013 
   00044    0.5020   -6072.8469  0.2956 
   00045    0.4856   -5966.9514  0.2991 
   00046    0.5056   -5861.2224  0.3012 
   00047    0.4660   -5889.9687  0.3093 
   00048    0.4812   -5843.0169  0.3031 
   00049    0.5024   -5851.2124  0.3118 
   00050    0.4980   -5925.2627  0.3111 
   00051    0.4908   -5939.9497  0.3060 
   00052    0.4960   -5933.7623  0.2992 
   00053    0.4972   -5953.0913  0.2985 
   00054    0.4864   -5953.1310  0.3008 
   00055    0.4752   -5988.3425  0.3023 
   00056    0.4884   -5994.3501  0.3075 
   00057    0.4584   -6015.2602  0.2970 
   00058    0.4852   -5959.1634  0.2928 
   00059    0.5004   -5885.5962  0.2859 
   00060    0.4888   -5862.5899  0.2830 
   00061    0.5056   -5866.4156  0.2870 
   00062    0.5000   -5897.4235  0.2887 
   00063    0.4892   -5960.5256  0.2727 
   00064    0.4812   -5888.4205  0.2712 
   00065    0.4716   -5941.7323  0.2804 
   00066    0.4808   -5862.6694  0.2738 
   00067    0.4992   -5974.8301  0.2763 
   00068    0.4936   -5862.2219  0.2795 
   00069    0.4924   -5909.4923  0.2908 
   00070    0.5120   -5910.1293  0.2831 
   00071    0.4864   -5947.8457  0.2815 
   00072    0.5084   -5889.0354  0.2927 
   00073    0.5004   -5832.0318  0.2955 
   00074    0.4904   -5893.6145  0.3004 
   00075    0.5020   -5987.0270  0.2924 
   00076    0.5064   -5937.2017  0.2881 
   00077    0.4824   -5948.8980  0.2966 
   00078    0.4868   -5871.2918  0.2918 
   00079    0.4872   -5927.0575  0.2818 
   00080    0.4872   -6037.1322  0.2899 
   00081    0.4924   -5969.4052  0.2986 
   00082    0.4908   -6018.0835  0.3112 
   00083    0.4956   -5943.8825  0.3207 
   00084    0.4856   -5827.1583  0.3083 
   00085    0.5016   -5752.5907  0.3055 
   00086    0.4992   -5795.4747  0.3193 
   00087    0.4964   -5853.6630  0.3297 
   00088    0.4992   -5929.0319  0.3257 
   00089    0.5092   -5947.8119  0.3257 
   00090    0.5172   -5939.0628  0.3180 
   00091    0.5028   -5884.0344  0.3167 
   00092    0.4996   -5905.6514  0.3067 
   00093    0.4956   -5950.6241  0.2940 
   00094    0.5096   -5939.0963  0.2922 
   00095    0.4980   -5840.7906  0.2984 
   00096    0.5108   -5781.0150  0.3030 
   00097    0.4996   -5853.4463  0.3029 
   00098    0.4936   -5823.8075  0.3100 
   00099    0.4868   -5861.8166  0.3276 
   00100    0.4904   -5939.6175  0.3382 
   00101    0.5088   -5900.0801  0.3429 
   00102    0.4988   -5850.2774  0.3388 
   00103    0.5032   -5858.7941  0.3280 
   00104    0.5236   -5812.4779  0.3248 
   00105    0.5000   -5846.7343  0.3303 
   00106    0.4904   -5885.6432  0.3331 
   00107    0.4864   -5810.4477  0.3207 
   00108    0.4860   -5804.4438  0.3151 
   00109    0.5028   -5821.1156  0.3102 
   00110    0.4732   -5846.1673  0.3118 
   00111    0.5116   -5903.6131  0.3219 
   00112    0.4896   -6005.3740  0.3142 
   00113    0.5024   -5879.5337  0.3114 
   00114    0.4836   -5981.4447  0.3056 
   00115    0.4840   -5976.4640  0.2988 
   00116    0.4880   -6004.8086  0.3103 
   00117    0.4964   -6014.4406  0.2944 
   00118    0.4924   -5993.3170  0.3016 
   00119    0.4888   -5847.9205  0.3042 
   00120    0.4944   -5905.3114  0.3014 
   00121    0.4904   -5897.9049  0.3068 
   00122    0.4820   -5957.5908  0.3106 
   00123    0.4932   -5903.9762  0.3085 
   00124    0.4960   -5982.8096  0.3089 
   00125    0.4936   -6017.8787  0.3022 
   00126    0.4904   -6043.5424  0.2994 
   00127    0.4848   -6041.2785  0.3002 
   00128    0.4988   -5955.0696  0.3057 
   00129    0.4816   -5924.6645  0.3181 
   00130    0.4644   -5865.8399  0.3016 
   00131    0.4904   -5886.5211  0.3078 
   00132    0.5056   -5950.5988  0.3174 
   00133    0.5060   -5936.7073  0.3205 
   00134    0.4976   -5936.2142  0.3219 
   00135    0.4936   -5887.3699  0.3172 
   00136    0.5140   -5955.7551  0.3129 
   00137    0.4648   -5921.3615  0.3177 
   00138    0.5168   -5824.1721  0.3272 
   00139    0.4900   -5904.1660  0.3223 
   00140    0.4848   -5897.9793  0.3253 
   00141    0.4880   -5920.5316  0.3162 
   00142    0.5096   -5903.1837  0.3169 
   00143    0.4980   -5961.1003  0.3140 
   00144    0.4856   -6015.1455  0.3287 
   00145    0.5012   -5949.9695  0.3342 
   00146    0.4916   -6071.5075  0.3375 
   00147    0.4848   -6092.4933  0.3352 
   00148    0.4840   -6104.1403  0.3370 
   00149    0.4984   -6043.6835  0.3313 
   00150    0.4908   -5932.5495  0.3260 
   00151    0.4956   -5935.9337  0.3375 
   00152    0.4804   -5912.7392  0.3399 
   00153    0.4876   -5957.5764  0.3276 
   00154    0.4884   -5963.7660  0.3329 
   00155    0.4904   -6001.9412  0.3320 
   00156    0.4792   -6042.6111  0.3238 
   00157    0.4856   -6026.9027  0.3246 
   00158    0.4928   -5933.6648  0.3181 
   00159    0.4948   -5940.4388  0.3078 
   00160    0.4972   -5935.7579  0.3179 
   00161    0.4768   -5983.6994  0.3230 
   00162    0.4956   -5926.6652  0.3269 
   00163    0.4924   -5902.3978  0.3175 
   00164    0.5080   -5863.4308  0.3155 
   00165    0.5000   -5888.6039  0.3118 
   00166    0.4968   -5796.8125  0.2970 
   00167    0.4964   -5798.5577  0.2888 
   00168    0.4860   -5847.6077  0.2875 
   00169    0.4784   -5766.2531  0.2931 
   00170    0.4872   -5847.0731  0.2790 
   00171    0.4920   -5928.6710  0.2821 
   00172    0.4928   -6031.3882  0.2839 
   00173    0.4956   -6019.5416  0.2913 
   00174    0.4868   -6005.4370  0.3045 
   00175    0.4804   -5969.1116  0.3190 
   00176    0.4880   -5940.7995  0.3322 
   00177    0.4924   -5900.1334  0.3363 
   00178    0.4932   -5913.2820  0.3286 
   00179    0.4752   -6017.0423  0.3294 
   00180    0.4772   -5967.6745  0.3389 
   00181    0.4792   -5977.1439  0.3386 
   00182    0.4904   -5978.5802  0.3379 
   00183    0.4676   -5935.2155  0.3355 
   00184    0.4920   -5812.3621  0.3324 
   00185    0.4952   -5826.7091  0.3081 
   00186    0.5220   -5777.3199  0.3163 
   00187    0.4880   -5865.0040  0.3215 
   00188    0.5096   -5869.0510  0.3246 
   00189    0.4932   -5863.2658  0.3114 
   00190    0.4816   -5876.7132  0.3157 
   00191    0.4968   -5864.2189  0.3181 
   00192    0.5068   -5963.9725  0.3080 
   00193    0.4892   -5886.1156  0.3140 
   00194    0.4976   -5847.4350  0.3118 
   00195    0.4996   -5872.3311  0.3243 
   00196    0.5036   -5838.9495  0.3157 
   00197    0.4984   -5952.8463  0.3115 
   00198    0.4748   -5894.3498  0.3028 
   00199    0.4860   -5946.6346  0.2906 
   00200    0.5008   -5891.0242  0.2966 
