#=====================================================
# File created:        Tue-12-Mar-2024-at-11-30-07AM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 1.000
# Run time (s):        61.293705
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2476.6007  0.2562 
   00001    0.6844   -3805.1278  0.2531 
   00002    0.6128   -4390.4336  0.2600 
   00003    0.5876   -4764.5970  0.2796 
   00004    0.5676   -5020.5768  0.2685 
   00005    0.5652   -5195.5771  0.2601 
   00006    0.5364   -5284.6844  0.2548 
   00007    0.5316   -5420.4904  0.2588 
   00008    0.5408   -5428.6803  0.2632 
   00009    0.5188   -5426.9389  0.2670 
   00010    0.5104   -5496.9796  0.2807 
   00011    0.5204   -5665.5423  0.2756 
   00012    0.5104   -5690.5536  0.2752 
   00013    0.4984   -5678.4676  0.2682 
   00014    0.5156   -5654.2291  0.2854 
   00015    0.5172   -5627.3127  0.2994 
   00016    0.5172   -5796.3772  0.3058 
   00017    0.5024   -5868.4923  0.3067 
   00018    0.5092   -5845.3766  0.3057 
   00019    0.4920   -5873.9919  0.3075 
   00020    0.4980   -5826.9531  0.2937 
   00021    0.4940   -5706.0590  0.3098 
   00022    0.5332   -5778.5583  0.3099 
   00023    0.4960   -5757.4058  0.3127 
   00024    0.5076   -5800.7544  0.3044 
   00025    0.5088   -5797.1474  0.3138 
   00026    0.5000   -5902.6205  0.3127 
   00027    0.4980   -5942.0193  0.3265 
   00028    0.4820   -5959.2363  0.3196 
   00029    0.5040   -5961.0712  0.3052 
   00030    0.5092   -5887.7040  0.3066 
   00031    0.5008   -5981.9476  0.3208 
   00032    0.4932   -5919.0577  0.3206 
   00033    0.4880   -5978.8129  0.3166 
   00034    0.4940   -5953.3771  0.3169 
   00035    0.4912   -5906.1806  0.3176 
   00036    0.5044   -5864.6005  0.3168 
   00037    0.4996   -5958.1297  0.3110 
   00038    0.4900   -5890.1274  0.3104 
   00039    0.4968   -5877.3355  0.3053 
   00040    0.5072   -5906.9561  0.3173 
   00041    0.4808   -5924.6590  0.3223 
   00042    0.4992   -6042.9091  0.3172 
   00043    0.4960   -5998.8900  0.3135 
   00044    0.5048   -6008.6314  0.3085 
   00045    0.4864   -5937.4737  0.3097 
   00046    0.4816   -5993.7264  0.3113 
   00047    0.4864   -5992.6319  0.3090 
   00048    0.4852   -5947.2063  0.3079 
   00049    0.4880   -5890.5145  0.3142 
   00050    0.4948   -5823.5223  0.3097 
   00051    0.4840   -5842.9201  0.3067 
   00052    0.4996   -5897.4524  0.2903 
   00053    0.4868   -5946.7331  0.2864 
   00054    0.4960   -5903.0031  0.2868 
   00055    0.4868   -5836.8489  0.3060 
   00056    0.4928   -5910.5929  0.3042 
   00057    0.5076   -5845.1696  0.3074 
   00058    0.5012   -5936.0728  0.3103 
   00059    0.4988   -5923.4167  0.3171 
   00060    0.5040   -5933.3461  0.3151 
   00061    0.4928   -5937.5239  0.2949 
   00062    0.4872   -5907.4517  0.2898 
   00063    0.4924   -5892.7241  0.2897 
   00064    0.4808   -5906.8302  0.2991 
   00065    0.4736   -5976.2333  0.3121 
   00066    0.4788   -5968.5844  0.3113 
   00067    0.4876   -5967.0164  0.2990 
   00068    0.5188   -5986.7573  0.2999 
   00069    0.4884   -6111.7126  0.2870 
   00070    0.4860   -6094.7382  0.2980 
   00071    0.4892   -6017.5141  0.2878 
   00072    0.4860   -6001.5798  0.2856 
   00073    0.4944   -6034.8988  0.2794 
   00074    0.4884   -6004.4750  0.2844 
   00075    0.4724   -6073.8488  0.2768 
   00076    0.4964   -5969.2493  0.2702 
   00077    0.4880   -5925.5770  0.2769 
   00078    0.4920   -5901.6195  0.2866 
   00079    0.4648   -5908.2134  0.2817 
   00080    0.4800   -5952.0151  0.2769 
   00081    0.4980   -5918.6397  0.2858 
   00082    0.4916   -5903.5329  0.2889 
   00083    0.5012   -5840.3151  0.2805 
   00084    0.4928   -5936.8793  0.2654 
   00085    0.4996   -5921.5095  0.2548 
   00086    0.4872   -5935.7508  0.2623 
   00087    0.4972   -5934.0884  0.2748 
   00088    0.4972   -5849.3813  0.2696 
   00089    0.5040   -5797.0761  0.2815 
   00090    0.4716   -5974.4151  0.2838 
   00091    0.4812   -5994.6532  0.2792 
   00092    0.4868   -5925.6538  0.2721 
   00093    0.5020   -5927.9976  0.2519 
   00094    0.4972   -5875.1163  0.2660 
   00095    0.4896   -5845.0045  0.2653 
   00096    0.4792   -5813.8554  0.2663 
   00097    0.4948   -5769.7569  0.2543 
   00098    0.4968   -5790.4867  0.2637 
   00099    0.4952   -5869.5942  0.2694 
   00100    0.4996   -5783.5751  0.2650 
   00101    0.4976   -5777.2777  0.2711 
   00102    0.5160   -5763.3672  0.2757 
   00103    0.5020   -5857.4546  0.2721 
   00104    0.5056   -5899.7021  0.2762 
   00105    0.5132   -5920.0464  0.2766 
   00106    0.5012   -5821.8617  0.2682 
   00107    0.5048   -5899.7223  0.2674 
   00108    0.4888   -5937.8690  0.2670 
   00109    0.4780   -5923.8242  0.2724 
   00110    0.4928   -6044.4159  0.2700 
   00111    0.4932   -6035.5695  0.2714 
   00112    0.4768   -6009.5669  0.2748 
   00113    0.4564   -5919.5060  0.2740 
   00114    0.4796   -5939.1305  0.2885 
   00115    0.4932   -5915.6031  0.2987 
   00116    0.5012   -5898.9018  0.2943 
   00117    0.4976   -5917.2015  0.2944 
   00118    0.4936   -6005.3094  0.3134 
   00119    0.4808   -5833.0767  0.3096 
   00120    0.4960   -5863.5897  0.3107 
   00121    0.5056   -5866.8409  0.3067 
   00122    0.4876   -5879.6341  0.2942 
   00123    0.4956   -5890.8128  0.2989 
   00124    0.4748   -5860.4882  0.3048 
   00125    0.4936   -5975.1595  0.3174 
   00126    0.4916   -5989.4698  0.3194 
   00127    0.4952   -5974.2637  0.3100 
   00128    0.4904   -5955.2266  0.2991 
   00129    0.4848   -5959.0715  0.3122 
   00130    0.4772   -5995.0636  0.3047 
   00131    0.4940   -6087.6256  0.3060 
   00132    0.4888   -5901.3560  0.3089 
   00133    0.4968   -5967.7514  0.3159 
   00134    0.5004   -5862.1586  0.3139 
   00135    0.4932   -5813.5812  0.3124 
   00136    0.4928   -5869.9951  0.3146 
   00137    0.5108   -5824.6009  0.3183 
   00138    0.4936   -5784.2160  0.3217 
   00139    0.4908   -5796.1634  0.3276 
   00140    0.5124   -5810.0303  0.3347 
   00141    0.5016   -5783.5702  0.3437 
   00142    0.4912   -5774.9563  0.3444 
   00143    0.4912   -5903.4020  0.3366 
   00144    0.4996   -5900.6930  0.3411 
   00145    0.5020   -5930.3574  0.3341 
   00146    0.5084   -5842.7277  0.3252 
   00147    0.5136   -5784.3718  0.3173 
   00148    0.5088   -5765.5663  0.3145 
   00149    0.5004   -5828.6431  0.3255 
   00150    0.4896   -5842.9326  0.3182 
   00151    0.5080   -5797.5963  0.3174 
   00152    0.4780   -5797.9142  0.3094 
   00153    0.4988   -5808.5499  0.3122 
   00154    0.4992   -5828.9993  0.3057 
   00155    0.5088   -5846.5849  0.3057 
   00156    0.4860   -5840.4899  0.3017 
   00157    0.5040   -5852.5777  0.2970 
   00158    0.4988   -5823.7402  0.3005 
   00159    0.5016   -5897.2553  0.3023 
   00160    0.4924   -5818.2797  0.3076 
   00161    0.5080   -5809.7127  0.3061 
   00162    0.4844   -5879.5327  0.3002 
   00163    0.5088   -5889.5120  0.3039 
   00164    0.4776   -5904.9565  0.3102 
   00165    0.4728   -6019.6780  0.3095 
   00166    0.4852   -6030.9837  0.3116 
   00167    0.4952   -6002.4303  0.3183 
   00168    0.4988   -6007.2930  0.3144 
   00169    0.4956   -5926.1159  0.3188 
   00170    0.4908   -5890.1881  0.3195 
   00171    0.4916   -5872.6711  0.3222 
   00172    0.4964   -5810.9728  0.3277 
   00173    0.4936   -5817.3909  0.3242 
   00174    0.4904   -5820.0551  0.3250 
   00175    0.5088   -5843.9939  0.3364 
   00176    0.5004   -5800.9198  0.3399 
   00177    0.4880   -5783.2949  0.3423 
   00178    0.4984   -5755.9185  0.3436 
   00179    0.5044   -5733.4670  0.3525 
   00180    0.4972   -5731.6113  0.3503 
   00181    0.5048   -5761.9014  0.3615 
   00182    0.5000   -5808.6594  0.3635 
   00183    0.4880   -5837.9521  0.3613 
   00184    0.4852   -5874.0241  0.3652 
   00185    0.5052   -5867.2500  0.3639 
   00186    0.4872   -5862.7008  0.3723 
   00187    0.5016   -5808.2314  0.3664 
   00188    0.5044   -5832.5192  0.3625 
   00189    0.4832   -5793.5029  0.3625 
   00190    0.4976   -5756.8303  0.3561 
   00191    0.5008   -5780.6319  0.3594 
   00192    0.4752   -5877.7479  0.3717 
   00193    0.4768   -5921.2745  0.3790 
   00194    0.5036   -5852.7176  0.3572 
   00195    0.4792   -5901.3170  0.3653 
   00196    0.4820   -5823.9853  0.3673 
   00197    0.5052   -5900.5458  0.3506 
   00198    0.4976   -5965.8439  0.3589 
   00199    0.4916   -5892.6850  0.3597 
   00200    0.5052   -5922.7575  0.3570 
