#=====================================================
# File created:        Tue-12-Mar-2024-at-10-54-21AM
# Size of lattice:     50x50
# Number of MC steps:  1000
# Reduced temperature: 1.000
# Run time (s):        25.780447
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2397.9691  0.2550 
   00001    0.6944   -3868.1089  0.2637 
   00002    0.6312   -4488.7892  0.2565 
   00003    0.5848   -4893.8355  0.2728 
   00004    0.5576   -5196.2556  0.2946 
   00005    0.5380   -5423.3897  0.2972 
   00006    0.5356   -5489.2485  0.3041 
   00007    0.5004   -5588.6204  0.3028 
   00008    0.5044   -5731.2748  0.3125 
   00009    0.4912   -5795.3804  0.3264 
   00010    0.4748   -5745.3477  0.3170 
   00011    0.5020   -5797.7221  0.3200 
   00012    0.5092   -5762.1352  0.3213 
   00013    0.5088   -5784.4345  0.3106 
   00014    0.5136   -5766.9665  0.3210 
   00015    0.5024   -5838.0291  0.3221 
   00016    0.4940   -5759.1501  0.3262 
   00017    0.5000   -5693.2705  0.3192 
   00018    0.5024   -5809.3553  0.3240 
   00019    0.4892   -5861.4691  0.3203 
   00020    0.4892   -5965.3073  0.3254 
   00021    0.4844   -5957.3231  0.3247 
   00022    0.4896   -6005.2932  0.3299 
   00023    0.4796   -5990.7810  0.3259 
   00024    0.4860   -5910.4379  0.3302 
   00025    0.4956   -6001.4887  0.3325 
   00026    0.4892   -5926.2975  0.3335 
   00027    0.4996   -5909.8558  0.3452 
   00028    0.4876   -5881.0234  0.3372 
   00029    0.5008   -5833.3044  0.3095 
   00030    0.5052   -5773.7281  0.3055 
   00031    0.4956   -5869.7016  0.2953 
   00032    0.4988   -5891.5025  0.3080 
   00033    0.4912   -5953.6131  0.3003 
   00034    0.4800   -5866.2901  0.2947 
   00035    0.4760   -5774.0118  0.2967 
   00036    0.4896   -5684.0204  0.2926 
   00037    0.5044   -5815.2939  0.2813 
   00038    0.5008   -5789.0961  0.2748 
   00039    0.5004   -5788.0110  0.2813 
   00040    0.4856   -5807.9507  0.2735 
   00041    0.5092   -5769.3957  0.2634 
   00042    0.4968   -5698.4323  0.2583 
   00043    0.5004   -5769.1058  0.2620 
   00044    0.5064   -5708.8638  0.2704 
   00045    0.5200   -5746.4815  0.2721 
   00046    0.5168   -5798.6526  0.2723 
   00047    0.5052   -5782.9089  0.2805 
   00048    0.4960   -5903.9019  0.2754 
   00049    0.4752   -5879.5297  0.2710 
   00050    0.4936   -5923.6878  0.2747 
   00051    0.5068   -5949.0197  0.3005 
   00052    0.4960   -5940.9436  0.2975 
   00053    0.4940   -5905.9921  0.2965 
   00054    0.4956   -5827.4807  0.2861 
   00055    0.5024   -6006.1630  0.2756 
   00056    0.4924   -5812.3357  0.2598 
   00057    0.5060   -5793.2336  0.2620 
   00058    0.5044   -5811.2742  0.2630 
   00059    0.5000   -5870.5022  0.2549 
   00060    0.4980   -5903.2262  0.2628 
   00061    0.4792   -5876.9565  0.2603 
   00062    0.5108   -5874.4947  0.2604 
   00063    0.4768   -5920.9975  0.2577 
   00064    0.4884   -5910.8570  0.2618 
   00065    0.5008   -5986.3947  0.2753 
   00066    0.4812   -5966.1294  0.2683 
   00067    0.4988   -5957.5584  0.2570 
   00068    0.4920   -5985.4346  0.2612 
   00069    0.4892   -6048.1964  0.2643 
   00070    0.4880   -5961.3463  0.2675 
   00071    0.4996   -5986.3674  0.2736 
   00072    0.4752   -5895.1807  0.2536 
   00073    0.4916   -5975.6651  0.2656 
   00074    0.4784   -6012.0974  0.2824 
   00075    0.4632   -6027.8362  0.2786 
   00076    0.4828   -5919.0770  0.2679 
   00077    0.5056   -5892.7597  0.2862 
   00078    0.4992   -5905.6985  0.2805 
   00079    0.4992   -5936.7849  0.2836 
   00080    0.5044   -6007.4826  0.2813 
   00081    0.4848   -6100.6387  0.2837 
   00082    0.4680   -6030.3933  0.2805 
   00083    0.5008   -5947.8020  0.2923 
   00084    0.4832   -5855.2217  0.2777 
   00085    0.4896   -5906.6583  0.2932 
   00086    0.4980   -5917.9632  0.2845 
   00087    0.4872   -5905.4190  0.2743 
   00088    0.4940   -5832.3622  0.2734 
   00089    0.5132   -5790.4612  0.2815 
   00090    0.4984   -5810.3274  0.2782 
   00091    0.4932   -5878.6160  0.2804 
   00092    0.4784   -5827.9283  0.2833 
   00093    0.4908   -5808.6346  0.2866 
   00094    0.4892   -5814.0653  0.2780 
   00095    0.4916   -5846.9530  0.2782 
   00096    0.4840   -5918.3191  0.2781 
   00097    0.4840   -5909.5269  0.2785 
   00098    0.5036   -5867.8116  0.2897 
   00099    0.5040   -5873.0173  0.2821 
   00100    0.4976   -6008.1309  0.2961 
   00101    0.4960   -6062.9934  0.2999 
   00102    0.4804   -6094.6062  0.2996 
   00103    0.4964   -5909.2480  0.2966 
   00104    0.4828   -5955.2212  0.2908 
   00105    0.4844   -5939.0460  0.2997 
   00106    0.4980   -5874.4577  0.2987 
   00107    0.4880   -5978.9744  0.2891 
   00108    0.4968   -5883.3323  0.2935 
   00109    0.5076   -5850.1467  0.2763 
   00110    0.5028   -5934.3152  0.2944 
   00111    0.5012   -5826.0602  0.3069 
   00112    0.5076   -5849.9870  0.2935 
   00113    0.4800   -5824.1555  0.3034 
