#=====================================================
# File created:        Tue-12-Mar-2024-at-11-20-52AM
# Size of lattice:     50x50
# Number of MC steps:  200
# Reduced temperature: 1.000
# Run time (s):        13.181761
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2534.6074  0.2580 
   00001    0.6860   -3820.4033  0.2645 
   00002    0.6328   -4401.6292  0.2570 
   00003    0.5660   -4781.6557  0.2567 
   00004    0.5676   -5068.7851  0.2604 
   00005    0.5568   -5116.9269  0.2637 
   00006    0.5344   -5275.6666  0.2744 
   00007    0.5152   -5497.3896  0.2849 
   00008    0.5244   -5541.0290  0.2797 
   00009    0.5164   -5521.9062  0.2668 
   00010    0.4980   -5593.8594  0.2714 
   00011    0.5172   -5574.0212  0.2752 
   00012    0.5024   -5532.6747  0.2798 
   00013    0.5176   -5516.0868  0.2796 
   00014    0.5240   -5456.6925  0.2737 
   00015    0.5352   -5476.8009  0.2731 
   00016    0.5256   -5514.1029  0.2822 
   00017    0.5176   -5520.4792  0.2787 
   00018    0.4992   -5567.0170  0.2778 
   00019    0.5196   -5623.8343  0.2776 
   00020    0.4956   -5691.3935  0.2766 
   00021    0.5164   -5728.2403  0.2682 
   00022    0.4964   -5783.6978  0.2667 
   00023    0.4960   -5841.8741  0.2668 
   00024    0.4944   -5874.4356  0.2698 
   00025    0.4988   -5941.8767  0.2760 
   00026    0.4876   -5830.2176  0.2834 
   00027    0.5048   -5814.2777  0.2726 
   00028    0.4788   -5906.9480  0.2709 
   00029    0.4816   -5809.5254  0.2853 
   00030    0.4844   -5776.3173  0.2770 
   00031    0.4944   -5772.8929  0.2672 
   00032    0.5032   -5775.3519  0.2865 
   00033    0.4952   -5872.5546  0.2872 
   00034    0.5112   -5775.2794  0.2735 
   00035    0.5012   -5792.2649  0.2581 
   00036    0.5116   -5786.8361  0.2609 
   00037    0.5024   -5810.0904  0.2601 
   00038    0.4852   -5821.0783  0.2636 
   00039    0.4936   -5838.1960  0.2638 
   00040    0.5052   -5834.5306  0.2657 
   00041    0.5124   -5885.6061  0.2786 
   00042    0.5004   -5924.3340  0.2820 
   00043    0.4976   -5870.3822  0.2779 
   00044    0.5056   -5767.7997  0.2657 
   00045    0.4984   -5778.7640  0.2730 
   00046    0.5092   -5801.7491  0.2658 
   00047    0.4924   -5744.1213  0.2808 
   00048    0.5208   -5802.7758  0.2739 
   00049    0.5052   -5847.9274  0.2788 
   00050    0.5036   -5835.6874  0.2789 
   00051    0.5012   -5872.7706  0.2743 
   00052    0.4792   -5923.7886  0.2562 
   00053    0.4856   -5909.5016  0.2644 
   00054    0.4824   -5997.5232  0.2718 
   00055    0.4776   -5939.2243  0.2692 
   00056    0.4860   -6005.7492  0.2624 
   00057    0.4808   -5997.3489  0.2649 
   00058    0.4856   -5966.6817  0.2648 
   00059    0.4976   -5812.1777  0.2809 
   00060    0.4960   -5740.4390  0.2790 
   00061    0.5048   -5777.6815  0.2858 
   00062    0.4952   -5819.8741  0.2682 
   00063    0.4632   -5771.9659  0.2722 
   00064    0.5000   -5741.0262  0.2688 
   00065    0.4864   -5783.1159  0.2704 
   00066    0.4984   -5804.9659  0.2839 
   00067    0.5132   -5836.6346  0.2819 
   00068    0.4948   -5821.4385  0.2812 
   00069    0.4868   -5738.4285  0.2856 
   00070    0.4836   -5688.1776  0.2855 
   00071    0.5108   -5767.9673  0.2801 
   00072    0.5016   -5718.8096  0.2821 
   00073    0.5056   -5841.1077  0.2987 
   00074    0.5000   -5790.3961  0.3034 
   00075    0.5016   -5842.8927  0.3018 
   00076    0.5120   -5927.6831  0.3017 
   00077    0.4972   -5988.3087  0.2989 
   00078    0.4812   -5991.5478  0.3056 
   00079    0.4736   -6066.1834  0.3117 
   00080    0.4832   -5990.4286  0.3185 
   00081    0.4908   -6008.5821  0.3113 
   00082    0.4972   -6010.7329  0.3040 
   00083    0.4716   -6011.4433  0.2889 
   00084    0.4864   -5965.2126  0.3033 
   00085    0.4820   -6014.1083  0.3024 
   00086    0.4796   -5995.6658  0.3043 
   00087    0.4880   -5924.3619  0.3021 
   00088    0.5052   -5941.3181  0.3035 
   00089    0.4848   -5902.3626  0.3006 
   00090    0.5004   -5914.5448  0.3030 
   00091    0.4856   -5885.2728  0.2881 
   00092    0.4920   -5965.8923  0.3026 
   00093    0.4880   -5902.0017  0.3058 
   00094    0.4944   -5990.9595  0.2947 
   00095    0.4924   -5970.7158  0.2914 
   00096    0.4680   -6028.4466  0.2847 
   00097    0.4764   -5950.1975  0.2975 
   00098    0.4884   -6019.1684  0.3020 
   00099    0.4936   -5977.4044  0.2968 
   00100    0.4836   -6076.8598  0.2981 
   00101    0.4792   -6149.1798  0.2892 
   00102    0.4756   -6037.7492  0.2850 
   00103    0.4948   -6030.1745  0.2862 
   00104    0.4952   -5987.8543  0.2929 
   00105    0.4936   -5862.8195  0.2887 
   00106    0.5080   -5781.3184  0.3014 
   00107    0.4932   -5889.5451  0.3053 
   00108    0.4908   -5951.9793  0.3061 
   00109    0.5036   -5893.8098  0.3033 
   00110    0.5028   -5934.8477  0.2972 
   00111    0.4884   -5899.5629  0.2947 
   00112    0.4956   -5913.9543  0.2966 
   00113    0.4840   -5903.1885  0.2873 
   00114    0.4884   -5911.0051  0.2879 
   00115    0.5124   -5891.8709  0.2883 
   00116    0.4824   -5949.3739  0.2938 
   00117    0.4876   -5971.6476  0.2916 
   00118    0.4884   -5930.9392  0.2897 
   00119    0.4940   -5882.2440  0.2806 
   00120    0.5036   -5887.2816  0.2805 
   00121    0.4900   -5878.4253  0.2802 
   00122    0.4852   -5956.4944  0.2870 
   00123    0.4856   -5904.5399  0.2985 
   00124    0.4840   -5935.5072  0.3061 
   00125    0.5072   -5955.3747  0.3065 
   00126    0.5040   -5850.7609  0.3194 
   00127    0.5036   -5867.0093  0.3124 
   00128    0.4884   -5804.9402  0.3019 
   00129    0.4904   -5905.3893  0.3065 
   00130    0.5060   -5953.5845  0.3086 
   00131    0.5008   -5829.0342  0.2976 
   00132    0.4992   -5898.5878  0.2906 
   00133    0.4992   -5923.4932  0.2842 
   00134    0.5236   -5799.3508  0.2898 
   00135    0.5060   -5788.9454  0.2804 
   00136    0.5156   -5850.7653  0.2714 
   00137    0.4840   -5962.1957  0.2749 
   00138    0.4888   -5996.6354  0.2845 
   00139    0.5032   -5866.8085  0.2950 
   00140    0.4812   -5884.0171  0.2849 
   00141    0.4868   -5857.2479  0.2883 
   00142    0.5072   -5893.7296  0.2891 
   00143    0.4816   -5879.9136  0.2793 
   00144    0.5116   -5791.2136  0.2793 
   00145    0.4992   -5859.5401  0.2828 
   00146    0.4944   -5860.8932  0.2837 
   00147    0.5048   -5772.3406  0.2776 
   00148    0.5088   -5795.7958  0.2863 
   00149    0.5068   -5853.7990  0.2884 
   00150    0.4964   -5794.9604  0.3106 
   00151    0.5104   -5859.5446  0.3142 
   00152    0.4904   -5937.8648  0.3258 
   00153    0.4776   -5931.8668  0.3270 
   00154    0.4980   -5877.3033  0.3330 
   00155    0.5068   -5835.6685  0.3310 
   00156    0.5048   -5785.8799  0.3228 
   00157    0.5008   -5795.2556  0.3166 
   00158    0.5148   -5764.6213  0.3028 
   00159    0.4928   -5841.8842  0.3035 
   00160    0.5040   -5871.0778  0.2932 
   00161    0.4920   -5800.0524  0.3027 
   00162    0.5068   -5798.7931  0.3064 
   00163    0.4940   -5939.8084  0.3179 
   00164    0.4968   -5955.4314  0.3178 
   00165    0.4836   -6024.3500  0.3310 
   00166    0.4860   -6054.1198  0.3376 
   00167    0.4744   -6080.5123  0.3465 
   00168    0.4820   -6006.4344  0.3484 
   00169    0.4972   -6091.8725  0.3532 
   00170    0.5012   -5981.5039  0.3483 
   00171    0.4944   -5900.7025  0.3439 
   00172    0.4840   -5901.4012  0.3528 
   00173    0.4980   -5908.4200  0.3480 
   00174    0.5020   -5928.8618  0.3448 
   00175    0.4940   -5942.9082  0.3409 
   00176    0.4932   -5976.1922  0.3414 
   00177    0.4880   -5952.1190  0.3358 
   00178    0.4980   -6049.4405  0.3405 
   00179    0.4916   -5993.2582  0.3373 
   00180    0.4972   -5932.5832  0.3345 
   00181    0.4804   -5885.8625  0.3310 
   00182    0.5064   -6032.0917  0.3361 
   00183    0.5044   -5998.8047  0.3432 
   00184    0.4840   -5916.6971  0.3424 
   00185    0.5032   -5859.1628  0.3467 
   00186    0.4912   -5895.3089  0.3480 
   00187    0.4936   -5854.1956  0.3439 
   00188    0.4856   -5826.4697  0.3322 
   00189    0.4960   -5796.3627  0.3332 
   00190    0.5072   -5804.1520  0.3343 
   00191    0.4960   -5995.5051  0.3291 
   00192    0.4892   -5933.0310  0.3125 
   00193    0.4808   -5934.2676  0.3176 
   00194    0.5028   -5999.1482  0.3149 
   00195    0.4944   -5962.4676  0.3293 
   00196    0.4808   -5937.4520  0.3246 
   00197    0.5000   -5972.0540  0.3095 
   00198    0.4912   -5812.2600  0.3027 
   00199    0.4916   -5837.8376  0.3026 
   00200    0.4980   -5784.3122  0.3061 
