#=====================================================
# File created:        Tue-12-Mar-2024-at-06-40-00PM
# Size of lattice:     150x150
# Number of MC steps:  50
# Reduced temperature: 1.000
# Run time (s):        3.572483
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -22633.2672  0.2509 
   00001    0.7000  -34200.8105  0.2517 
   00002    0.6235  -39917.1701  0.2520 
   00003    0.5884  -43263.6442  0.2539 
   00004    0.5625  -45299.7563  0.2547 
   00005    0.5485  -46659.6052  0.2559 
   00006    0.5365  -47732.1426  0.2566 
   00007    0.5357  -48595.4286  0.2569 
   00008    0.5247  -49474.6285  0.2572 
   00009    0.5231  -49821.6649  0.2575 
   00010    0.5147  -50347.2867  0.2562 
   00011    0.5112  -50658.0136  0.2571 
   00012    0.5034  -51129.4403  0.2588 
   00013    0.5060  -51374.1377  0.2575 
   00014    0.5136  -51512.1028  0.2591 
   00015    0.5072  -51771.4000  0.2589 
   00016    0.5006  -52051.8213  0.2580 
   00017    0.5008  -52034.1354  0.2565 
   00018    0.4970  -52121.2451  0.2555 
   00019    0.4967  -52421.4570  0.2551 
   00020    0.5005  -52450.2583  0.2552 
   00021    0.4940  -52272.6998  0.2564 
   00022    0.4973  -52697.8114  0.2573 
   00023    0.4917  -52669.3732  0.2575 
   00024    0.4956  -52641.1349  0.2553 
   00025    0.4992  -52628.5151  0.2563 
   00026    0.5020  -52537.1673  0.2561 
   00027    0.4999  -52738.2155  0.2553 
   00028    0.4928  -52612.3401  0.2571 
   00029    0.4991  -52514.4982  0.2584 
   00030    0.4957  -52742.0610  0.2579 
   00031    0.4915  -52982.1723  0.2579 
   00032    0.4900  -52667.7932  0.2570 
   00033    0.4944  -52907.1553  0.2576 
   00034    0.4894  -53051.8394  0.2591 
   00035    0.4907  -53083.4083  0.2581 
   00036    0.4939  -53181.5131  0.2577 
   00037    0.4890  -53334.2929  0.2576 
   00038    0.4886  -53377.3707  0.2576 
   00039    0.4910  -53249.4069  0.2579 
   00040    0.4945  -53090.8204  0.2579 
   00041    0.4942  -53224.6614  0.2577 
   00042    0.4952  -53209.2422  0.2578 
   00043    0.4939  -53076.6293  0.2575 
   00044    0.4951  -53078.2103  0.2588 
   00045    0.4982  -53003.8449  0.2578 
   00046    0.4977  -53065.9334  0.2580 
   00047    0.4927  -53370.3349  0.2579 
   00048    0.4957  -53147.8022  0.2575 
   00049    0.4918  -53131.0576  0.2569 
   00050    0.4862  -52922.0867  0.2568 
