#=====================================================
# File created:        Tue-12-Mar-2024-at-11-44-25AM
# Size of lattice:     50x50
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        8.498317
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2592.5583  0.2691 
   00001    0.6812   -3768.6582  0.2864 
   00002    0.6216   -4446.2446  0.2887 
   00003    0.5848   -4842.5332  0.2742 
   00004    0.5548   -5025.9106  0.2734 
   00005    0.5548   -5102.0562  0.2887 
   00006    0.5292   -5383.4097  0.2797 
   00007    0.5236   -5463.6792  0.2729 
   00008    0.5016   -5500.8706  0.2715 
   00009    0.5296   -5609.1196  0.2671 
   00010    0.5012   -5639.5835  0.2667 
   00011    0.5260   -5589.0259  0.2616 
   00012    0.5124   -5636.2285  0.2639 
   00013    0.5036   -5561.1274  0.2726 
   00014    0.5156   -5638.4980  0.2759 
   00015    0.4900   -5759.7168  0.2877 
   00016    0.5016   -5752.4897  0.2847 
   00017    0.5064   -5813.8955  0.3022 
   00018    0.5104   -5764.5005  0.3043 
   00019    0.4928   -5776.0132  0.3154 
   00020    0.4956   -5935.2676  0.3101 
   00021    0.4884   -5839.3667  0.3160 
   00022    0.5112   -5868.7759  0.3297 
   00023    0.5000   -5934.1631  0.3264 
   00024    0.4836   -5971.8867  0.3346 
   00025    0.4868   -6031.2583  0.3359 
   00026    0.4952   -5898.5630  0.3279 
   00027    0.4916   -5922.2061  0.3339 
   00028    0.4884   -5926.2661  0.3282 
   00029    0.4904   -5994.3281  0.3311 
   00030    0.4824   -5921.3257  0.3332 
   00031    0.4904   -5873.1753  0.3303 
   00032    0.4972   -5822.9224  0.3139 
   00033    0.5208   -5837.4492  0.3144 
   00034    0.5024   -5813.8359  0.3050 
   00035    0.5080   -5793.0479  0.3032 
   00036    0.5012   -5865.4766  0.3188 
   00037    0.5004   -5905.6729  0.3171 
   00038    0.4852   -5951.5527  0.3074 
   00039    0.5048   -5838.1035  0.3061 
   00040    0.5028   -5851.2295  0.3128 
   00041    0.4768   -5954.3076  0.3015 
   00042    0.4896   -5964.5435  0.3016 
   00043    0.5052   -5917.2739  0.2964 
   00044    0.4844   -5898.3525  0.2959 
   00045    0.5116   -5863.6040  0.3055 
   00046    0.4944   -5932.5830  0.3010 
   00047    0.4800   -5973.8052  0.2994 
   00048    0.5072   -6048.3809  0.3087 
   00049    0.4896   -5975.2280  0.3084 
   00050    0.4860   -5934.3291  0.3126 
   00051    0.4904   -6018.1206  0.3237 
   00052    0.4876   -5951.4111  0.3237 
   00053    0.4860   -5920.5762  0.3068 
   00054    0.4980   -5930.8794  0.3133 
   00055    0.4848   -5972.2891  0.3081 
   00056    0.4884   -5954.7808  0.2999 
   00057    0.4956   -5988.9937  0.2931 
   00058    0.4840   -6043.8359  0.2844 
   00059    0.4892   -6077.1680  0.2886 
   00060    0.4832   -6040.1875  0.2868 
   00061    0.4904   -6072.5732  0.2795 
   00062    0.5052   -5932.7407  0.2676 
   00063    0.4892   -6017.7656  0.2696 
   00064    0.4956   -5947.6118  0.2632 
   00065    0.4904   -5985.7495  0.2682 
   00066    0.4948   -6032.8975  0.2595 
   00067    0.4816   -6142.7104  0.2747 
   00068    0.4656   -6089.0361  0.2581 
   00069    0.4848   -6076.6230  0.2588 
   00070    0.4900   -6010.8560  0.2553 
   00071    0.4768   -6006.1265  0.2625 
   00072    0.4892   -6103.4355  0.2590 
   00073    0.4748   -6066.7139  0.2669 
   00074    0.4976   -6073.5449  0.2721 
   00075    0.4988   -6039.4214  0.2693 
   00076    0.4612   -6030.6270  0.2679 
   00077    0.4844   -6026.4312  0.2726 
   00078    0.4904   -6020.8643  0.2603 
   00079    0.4908   -5987.0762  0.2704 
   00080    0.4792   -5952.0176  0.2624 
   00081    0.4792   -5963.0249  0.2667 
   00082    0.4848   -6021.9546  0.2683 
   00083    0.4880   -5969.2979  0.2901 
   00084    0.4860   -5965.3706  0.2954 
   00085    0.4884   -5991.9458  0.3008 
   00086    0.4836   -5949.2310  0.2990 
   00087    0.4972   -5910.8496  0.3059 
   00088    0.4928   -5871.2764  0.2982 
   00089    0.4880   -5896.9136  0.3103 
   00090    0.4896   -5963.4189  0.2934 
   00091    0.4824   -5944.3975  0.2928 
   00092    0.4728   -5918.9082  0.2872 
   00093    0.4944   -5948.1548  0.2902 
   00094    0.4888   -5970.0210  0.2770 
   00095    0.4708   -5951.9683  0.2751 
   00096    0.4888   -5977.6152  0.2679 
   00097    0.4700   -5873.9199  0.2665 
   00098    0.4988   -5846.5781  0.2554 
   00099    0.5164   -5858.5728  0.2610 
   00100    0.5084   -5785.2959  0.2616 
