#=====================================================
# File created:        Tue-12-Mar-2024-at-07-21-15PM
# Size of lattice:     150x150
# Number of MC steps:  50
# Reduced temperature: 1.000
# Run time (s):        27.013283
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -22619.9042  0.2540 
   00001    0.6926  -34282.8835  0.2585 
   00002    0.6279  -39665.1728  0.2609 
   00003    0.5838  -42782.1174  0.2621 
   00004    0.5718  -45159.2849  0.2618 
   00005    0.5504  -46791.3131  0.2634 
   00006    0.5424  -47854.4605  0.2630 
   00007    0.5273  -48490.6218  0.2667 
   00008    0.5306  -49293.1215  0.2677 
   00009    0.5199  -49853.7836  0.2690 
   00010    0.5213  -50250.2808  0.2724 
   00011    0.5132  -50454.0175  0.2705 
   00012    0.5149  -50669.0044  0.2726 
   00013    0.5118  -51076.7523  0.2734 
   00014    0.5097  -51668.5053  0.2740 
   00015    0.5025  -51918.4291  0.2690 
   00016    0.4959  -52004.6942  0.2682 
   00017    0.4966  -51913.8606  0.2688 
   00018    0.5060  -51791.7190  0.2699 
   00019    0.5024  -52126.6506  0.2724 
   00020    0.5030  -52346.9702  0.2725 
   00021    0.5012  -52457.8336  0.2705 
   00022    0.4978  -52606.5301  0.2677 
   00023    0.4890  -52471.6019  0.2681 
   00024    0.5029  -52310.9851  0.2675 
   00025    0.5068  -52411.3855  0.2669 
   00026    0.5016  -52784.4917  0.2643 
   00027    0.4962  -52709.0905  0.2695 
   00028    0.4965  -52427.9261  0.2709 
   00029    0.4978  -52478.3349  0.2703 
   00030    0.4988  -52673.3720  0.2732 
   00031    0.4997  -52767.3855  0.2722 
   00032    0.5004  -52855.8575  0.2718 
   00033    0.5000  -52818.3282  0.2731 
   00034    0.4936  -52895.8476  0.2677 
   00035    0.4945  -53099.7157  0.2718 
   00036    0.4940  -52958.7278  0.2726 
   00037    0.4918  -52973.1437  0.2761 
   00038    0.4951  -53019.4423  0.2772 
   00039    0.4921  -53134.7604  0.2789 
   00040    0.4932  -53272.8061  0.2747 
   00041    0.4924  -53064.2826  0.2708 
   00042    0.5015  -53156.3759  0.2703 
   00043    0.4965  -53208.3190  0.2720 
   00044    0.4940  -53069.3502  0.2704 
   00045    0.4927  -53053.6141  0.2731 
   00046    0.4944  -53147.0548  0.2728 
   00047    0.4899  -53456.8666  0.2707 
   00048    0.4909  -53310.7428  0.2680 
   00049    0.4940  -53245.0211  0.2679 
   00050    0.4869  -53375.0887  0.2719 
