#=====================================================
# File created:        Tue-12-Mar-2024-at-06-47-28PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 1.000
# Run time (s):        0.578334
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2527.6962  0.2601 
   00001    0.6916   -3732.5618  0.2614 
   00002    0.6304   -4349.9019  0.2629 
   00003    0.5872   -4864.1792  0.2627 
   00004    0.5692   -5077.3191  0.2675 
   00005    0.5516   -5204.0205  0.2918 
   00006    0.5176   -5397.6949  0.2892 
   00007    0.5292   -5418.7072  0.2977 
   00008    0.5456   -5406.4983  0.3017 
   00009    0.5048   -5482.9561  0.3047 
   00010    0.5220   -5618.0748  0.3119 
   00011    0.5336   -5524.8003  0.3184 
   00012    0.5252   -5655.9813  0.3270 
   00013    0.4944   -5710.1150  0.3248 
   00014    0.5032   -5736.1155  0.3286 
   00015    0.4992   -5831.6641  0.3371 
   00016    0.4912   -5791.4059  0.3246 
   00017    0.5148   -5824.6862  0.3190 
   00018    0.5092   -5804.7689  0.3243 
   00019    0.4956   -5752.3709  0.3241 
   00020    0.4860   -5805.5822  0.3423 
   00021    0.4928   -5784.0202  0.3323 
   00022    0.4748   -5774.5378  0.3296 
   00023    0.4972   -5882.3453  0.3335 
   00024    0.4952   -5884.3433  0.3508 
   00025    0.4996   -5881.4027  0.3446 
   00026    0.4924   -5828.1103  0.3446 
   00027    0.4816   -5811.2843  0.3330 
   00028    0.5044   -5787.6487  0.3402 
   00029    0.4948   -5754.5971  0.3465 
   00030    0.4828   -5847.3472  0.3510 
   00031    0.4968   -5958.1775  0.3430 
   00032    0.4788   -5965.6063  0.3498 
   00033    0.5012   -5984.3544  0.3469 
   00034    0.4816   -6034.7070  0.3494 
   00035    0.4852   -6011.6028  0.3467 
   00036    0.4896   -6040.1729  0.3591 
   00037    0.4924   -6043.5351  0.3604 
   00038    0.4880   -6184.0574  0.3470 
   00039    0.4764   -6081.0127  0.3402 
   00040    0.4748   -6037.8264  0.3329 
   00041    0.4776   -6027.3238  0.3387 
   00042    0.4900   -6035.9582  0.3413 
   00043    0.4940   -6042.6120  0.3399 
   00044    0.5060   -6078.3008  0.3408 
   00045    0.4876   -6079.3466  0.3475 
   00046    0.5008   -6006.3060  0.3443 
   00047    0.4720   -6052.1995  0.3425 
   00048    0.4992   -5992.5629  0.3534 
   00049    0.4784   -5925.5173  0.3543 
   00050    0.4768   -5893.6165  0.3432 
