LebwohlLasher_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.395, Time: 2.870343 s
         2729708 function calls (2654565 primitive calls) in 5.485 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.001    0.000 removerefctpass.py:23(_rewrite_function)
      288    0.000    0.000    0.000    0.000 models.py:673(get_field_position)
      228    0.000    0.000    0.001    0.000 npydecl.py:75(<listcomp>)
      335    0.000    0.000    0.000    0.000 instructions.py:682(<listcomp>)
      734    0.000    0.000    0.000    0.000 types.py:247(wrap_constant_value)
      102    0.000    0.000    0.002    0.000 models.py:709(getter)
      953    0.000    0.000    0.000    0.000 inspect.py:2543(default)
       87    0.000    0.000    0.015    0.000 passmanagers.py:745(run)
      575    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(get_filename)
      121    0.000    0.000    0.008    0.000 extending.py:398(intrinsic)
       42    0.000    0.000    0.000    0.000 weakref.py:517(__init__)
      647    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
        1    0.000    0.000    0.006    0.006 npydecl.py:1(<module>)
       87    0.000    0.000    0.002    0.000 values.py:943(<listcomp>)
        1    0.000    0.000    0.009    0.009 defchararray.py:1(<module>)
       72    0.000    0.000    0.001    0.000 containers.py:256(__unliteral__)
      342    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
      196    0.000    0.000    0.011    0.000 typeinfer.py:1384(constrain_statement)
       33    0.000    0.000    0.002    0.000 context.py:8(get_global_context)
        1    0.000    0.000    0.002    0.002 base.py:147(_load_global_helpers)
      638    0.000    0.000    0.000    0.000 templates.py:46(return_type)
       35    0.000    0.000    0.005    0.000 rcsetup.py:107(<listcomp>)
       40    0.000    0.000    0.013    0.000 decorators.py:211(wrapper)
      119    0.000    0.000    0.001    0.000 ir.py:1099(__repr__)
       82    0.000    0.000    0.000    0.000 npyimpl.py:496(register_ufunc_kernel)
       56    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
       61    0.000    0.000    0.001    0.000 contextlib.py:211(contextmanager)
       74    0.000    0.000    0.004    0.000 templates.py:607(generic)
       23    0.000    0.000    0.001    0.000 overrides.py:221(decorator)
        2    0.000    0.000    0.017    0.008 shape_base.py:1(<module>)
      240    0.000    0.000    0.000    0.000 types.py:559(__eq__)
       12    0.000    0.000    0.041    0.003 _docstring.py:51(__missing__)
        1    0.000    0.000    0.007    0.007 shutil.py:1(<module>)
       29    0.000    0.000    0.039    0.001 module.py:207(_get_body_lines)
        4    0.000    0.000    0.006    0.001 codegen.py:773(_verify_declare_only_symbols)
       70    0.000    0.000    0.000    0.000 instructions.py:711(descr)
        1    0.000    0.000    0.000    0.000 subprocess.py:1101(_close_pipe_fds)
       97    0.000    0.000    0.002    0.000 pathlib.py:678(_from_parts)
      496    0.000    0.000    0.000    0.000 __init__.py:385(<genexpr>)
        8    0.000    0.000    0.087    0.011 codegen.py:723(add_ir_module)
        9    0.000    0.000    0.006    0.001 callconv.py:868(call_function)
      184    0.000    0.000    0.001    0.000 builder.py:290(_branch_helper)
        1    0.000    0.000    0.000    0.000 TiffTags.py:421(_populate)
        8    0.000    0.000    0.027    0.003 lowering.py:811(lower_getitem)
       29    0.000    0.000    0.040    0.001 module.py:233(__repr__)
        1    0.000    0.000    0.004    0.004 dates.py:1(<module>)
       49    0.000    0.000    0.000    0.000 enum.py:522(_check_for_existing_members)
        1    0.000    0.000    0.003    0.003 axes3d.py:42(Axes3D)
      236    0.000    0.000    0.000    0.000 extending.py:222(overload_method)
       36    0.000    0.000    0.000    0.000 __init__.py:1404(__init__)
        1    0.000    0.000    0.026    0.026 hashing.py:1(<module>)
      234    0.000    0.000    0.000    0.000 compiler_machinery.py:24(__enter__)
       87    0.000    0.000    0.002    0.000 passmanagers.py:738(finalize)
        3    0.000    0.000    0.001    0.000 analysis.py:580(rewrite_semantic_constants)
      307    0.000    0.000    0.000    0.000 {built-in method builtins.print}
      167    0.000    0.000    0.001    0.000 values.py:452(_to_string)
       29    0.000    0.000    0.000    0.000 module.py:7(__init__)
       91    0.000    0.000    0.001    0.000 pathlib.py:712(_make_child)
      189    0.000    0.000    0.000    0.000 templates.py:281(get_impl_key)
        1    0.000    0.000    0.111    0.111 contour.py:1(<module>)
     1252    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
    70/68    0.000    0.000    0.032    0.000 <frozen importlib._bootstrap>:1002(_gcd_import)
        5    0.000    0.000    0.001    0.000 templates.py:189(fold_arguments)
       78    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
      162    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
      3/2    0.000    0.000    0.324    0.162 lowering.py:250(lower_function_body)
      146    0.000    0.000    0.000    0.000 typeinfer.py:515(<listcomp>)
       37    0.000    0.000    0.001    0.000 transforms.py:1327(__init_subclass__)
      193    0.000    0.000    0.000    0.000 ir.py:712(__str__)
      3/1    0.000    0.000    0.602    0.602 typed_passes.py:103(run_pass)
    24/12    0.000    0.000    0.005    0.000 core.py:4242(parseImpl)
       10    0.000    0.000    0.001    0.000 deprecation.py:242(__set_name__)
        1    0.000    0.000    0.001    0.001 rrule.py:2(<module>)
       87    0.000    0.000    0.002    0.000 passmanagers.py:731(initialize)
   133/64    0.000    0.000    0.004    0.000 core.py:3846(<listcomp>)
        4    0.000    0.000    0.008    0.002 transforms.py:1(<module>)
       82    0.000    0.000    0.003    0.000 targetconfig.py:187(__hash__)
      228    0.000    0.000    0.000    0.000 npydecl.py:53(<listcomp>)
      634    0.000    0.000    0.000    0.000 typeinfer.py:121(getone)
      246    0.000    0.000    0.000    0.000 analysis.py:182(<genexpr>)
      193    0.000    0.000    0.000    0.000 utils.py:378(<listcomp>)
      179    0.000    0.000    0.001    0.000 ir.py:1194(redefine)
       28    0.000    0.000    0.001    0.000 builder.py:320(if_else)
       87    0.000    0.000    0.000    0.000 values.py:890(__init__)
      463    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 category.py:168(UnitData)
        1    0.000    0.000    0.006    0.006 fromnumeric.py:1(<module>)
      186    0.000    0.000    0.000    0.000 posixpath.py:60(isabs)
      259    0.000    0.000    0.000    0.000 bytecode.py:141(_unpack_opargs)
      207    0.000    0.000    0.001    0.000 typeconv.py:117(_cb_update)
      205    0.000    0.000    0.001    0.000 pathlib.py:728(__fspath__)
       51    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
       63    0.000    0.000    0.003    0.000 colors.py:1080(reversed)
       19    0.000    0.000    0.001    0.000 deprecation.py:316(delete_parameter)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
       88    0.000    0.000    0.000    0.000 six.py:141(__init__)
        4    0.000    0.000    0.003    0.001 npyimpl.py:335(numpy_ufunc_kernel)
      390    0.000    0.000    0.000    0.000 common.py:4(_encode_string)
      484    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
        4    0.000    0.000    0.002    0.000 codegen.py:643(__init__)
      480    0.000    0.000    0.000    0.000 functions.py:306(<dictcomp>)
      261    0.000    0.000    0.001    0.000 values.py:989(<genexpr>)
        1    0.000    0.000    0.002    0.002 scimath.py:1(<module>)
  274/255    0.000    0.000    0.000    0.000 results.py:171(__init__)
        1    0.000    0.000    0.002    0.002 parallel.py:1(<module>)
      306    0.000    0.000    0.000    0.000 ir.py:1297(append)
       51    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(empty_like)
        3    0.000    0.000    0.005    0.002 utils.py:1(<module>)
        1    0.000    0.000    0.005    0.005 tz.py:2(<module>)
        9    0.000    0.000    0.003    0.000 enum.py:430(_create_)
      104    0.000    0.000    0.004    0.000 lowering.py:1561(incref)
    53/20    0.000    0.000    0.000    0.000 packer.py:123(_assign_names)
       44    0.000    0.000    0.002    0.000 core.py:3063(_generateDefaultName)
      211    0.000    0.000    0.000    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
       81    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      126    0.000    0.000    0.000    0.000 lowering.py:1438(getvar)
       75    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
      185    0.000    0.000    0.001    0.000 ssa.py:40(get)
       50    0.000    0.000    0.003    0.000 cgutils.py:166(__getitem__)
       61    0.000    0.000    0.000    0.000 cpu.py:116(call_conv)
       65    0.000    0.000    0.002    0.000 typing.py:689(copy_with)
        1    0.000    0.000    0.001    0.001 unicode.py:85(identchars)
      852    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
      400    0.000    0.000    0.000    0.000 typeinfer.py:520(<genexpr>)
       51    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(all)
       85    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(copyto)
        8    0.000    0.000    0.021    0.003 arrayobj.py:496(getitem_array_tuple)
       13    0.000    0.000    0.002    0.000 codegen.py:1219(_create_empty_module)
       28    0.000    0.000    0.000    0.000 rcsetup.py:64(<dictcomp>)
      166    0.000    0.000    0.000    0.000 colors.py:659(__init__)
        2    0.000    0.000    0.001    0.000 boxing.py:1(<module>)
        2    0.000    0.000    0.022    0.011 callwrapper.py:126(build_wrapper)
        6    0.000    0.000    0.004    0.001 patches.py:2230(<listcomp>)
       99    0.000    0.000    0.004    0.000 instructions.py:175(descr)
   150/16    0.000    0.000    0.593    0.037 context.py:189(resolve_function_type)
       42    0.000    0.000    0.001    0.000 core.py:2399(__init__)
      288    0.000    0.000    0.006    0.000 registry.py:39(target_context)
      330    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
      775    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       45    0.000    0.000    0.000    0.000 compiler_machinery.py:419(make_festive)
       20    0.000    0.000    0.008    0.000 typeinfer.py:1559(typeof_global)
       43    0.000    0.000    0.000    0.000 dispatcher.py:721(__repr__)
        1    0.000    0.000    0.143    0.143 _axes.py:1(<module>)
        6    0.000    0.000    0.000    0.000 numeric.py:2536(extend_all)
      100    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(prod)
      125    0.000    0.000    0.001    0.000 instructions.py:556(<listcomp>)
        1    0.000    0.000    0.000    0.000 path.py:24(Path)
       82    0.000    0.000    0.001    0.000 __init__.py:253(make_alias)
       32    0.000    0.000    0.002    0.000 arrayobj.py:43(set_range_metadata)
        5    0.000    0.000    0.004    0.001 codegen.py:684(_get_module_for_linking)
       22    0.000    0.000    0.000    0.000 cgutils.py:56(create_struct_proxy)
       40    0.000    0.000    0.000    0.000 colors.py:1140(__init__)
     1676    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.002    0.002 helpers.py:545(_makeTags)
        1    0.000    0.000    0.001    0.001 _pocketfft.py:1(<module>)
       84    0.000    0.000    0.000    0.000 analysis.py:200(fix_point_progress)
       22    0.000    0.000    0.000    0.000 typing.py:900(__init_subclass__)
       99    0.000    0.000    0.002    0.000 instructions.py:140(<listcomp>)
        3    0.000    0.000    0.000    0.000 six.py:866(wrapper)
       43    0.000    0.000    0.000    0.000 scalars.py:32(__init__)
        9    0.000    0.000    0.006    0.001 _fontconfig_pattern.py:80(parse_fontconfig_pattern)
      292    0.000    0.000    0.000    0.000 typing.py:329(__hash__)
       58    0.000    0.000    0.000    0.000 results.py:210(__getitem__)
        1    0.000    0.000    0.000    0.000 pickle.py:1136(_Unpickler)
      120    0.000    0.000    0.000    0.000 pathlib.py:691(_from_parsed_parts)
       14    0.000    0.000    0.032    0.002 values.py:999(descr_body)
        1    0.000    0.000    0.000    0.000 _polybase.py:18(ABCPolyBase)
       51    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(vstack)
       69    0.000    0.000    0.000    0.000 ir.py:1014(__repr__)
       87    0.000    0.000    0.000    0.000 values.py:1137(__str__)
      178    0.000    0.000    0.000    0.000 ir.py:1252(__init__)
      183    0.000    0.000    0.060    0.000 re.py:250(compile)
        5    0.000    0.000    0.002    0.000 pythonapi.py:1373(serialize_uncached)
        1    0.000    0.000    0.000    0.000 ticker.py:2251(LogLocator)
        3    0.000    0.000    0.001    0.000 bytecode.py:226(__init__)
       21    0.000    0.000    0.000    0.000 dataclasses.py:669(_get_field)
      183    0.000    0.000    0.000    0.000 textwrap.py:477(prefixed_lines)
      182    0.000    0.000    0.000    0.000 typeinfer.py:44(__init__)
        1    0.000    0.000    0.070    0.070 charseq.py:1(<module>)
      161    0.000    0.000    0.000    0.000 abstract.py:443(literal_type)
      138    0.000    0.000    0.012    0.000 typeinfer.py:1473(resolve_value_type)
       12    0.000    0.000    0.000    0.000 datetime.py:488(__new__)
        1    0.000    0.000    0.003    0.003 socket.py:4(<module>)
      170    0.000    0.000    0.000    0.000 builder.py:173(_label_suffix)
        1    0.000    0.000    0.000    0.000 __init__.py:793(copy)
       24    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
       14    0.000    0.000    0.002    0.000 callconv.py:736(check_try_status)
       82    0.000    0.000    0.002    0.000 __init__.py:413(joinpath)
      132    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
      512    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1465(<genexpr>)
        1    0.000    0.000    0.001    0.001 _color_data.py:2(<module>)
      247    0.000    0.000    0.000    0.000 target_extension.py:46(current_target)
        9    0.000    0.000    0.001    0.000 callconv.py:777(_get_return_status)
      613    0.000    0.000    0.000    0.000 models.py:132(has_nrt_meminfo)
      233    0.000    0.000    0.000    0.000 byteflow.py:280(_is_implicit_new_block)
        1    0.000    0.000    0.003    0.003 _add_newdocs.py:1(<module>)
       49    0.000    0.000    0.000    0.000 enum.py:175(<dictcomp>)
        1    0.000    0.000    0.003    0.003 npyio.py:1(<module>)
      151    0.000    0.000    0.000    0.000 fromnumeric.py:70(<dictcomp>)
       18    0.000    0.000    0.003    0.000 dataclasses.py:375(_create_fn)
     1108    0.000    0.000    0.000    0.000 context.py:617(<lambda>)
      208    0.000    0.000    0.001    0.000 ssa.py:342(_fix_var)
       81    0.000    0.000    0.003    0.000 configparser.py:720(read_string)
     21/5    0.000    0.000    0.000    0.000 functools.py:684(_c3_mro)
      3/1    0.000    0.000    1.038    1.038 dispatcher.py:915(compile)
      186    0.000    0.000    0.000    0.000 utils.py:740(get_hashable_key)
        1    0.000    0.000    0.004    0.004 listobj.py:1(<module>)
        3    0.000    0.000    0.000    0.000 untyped_passes.py:304(run_pass)
      2/1    0.000    0.000    1.038    1.038 dispatcher.py:146(_compile_core)
        1    0.000    0.000    0.054    0.054 colors.py:1(<module>)
       62    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       39    0.000    0.000    0.000    0.000 __init__.py:506(cast)
       18    0.000    0.000    0.001    0.000 arrayprint.py:1571(_array_str_implementation)
        1    0.000    0.000    0.006    0.006 errors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7fa231d44790}
       21    0.000    0.000    0.000    0.000 functools.py:657(_c3_merge)
       80    0.000    0.000    0.000    0.000 __init__.py:540(__init__)
       16    0.000    0.000    0.001    0.000 typeinfer.py:239(__call__)
       41    0.000    0.000    0.000    0.000 functions.py:524(__init__)
        3    0.000    0.000    0.000    0.000 controlflow.py:511(_find_dominators_internal)
      456    0.000    0.000    0.000    0.000 models.py:89(traverse)
      272    0.000    0.000    0.000    0.000 types.py:360(__getitem__)
       85    0.000    0.000    0.000    0.000 ffi.py:271(__del__)
      219    0.000    0.000    0.008    0.000 templates.py:1278(decorator)
      397    0.000    0.000    0.000    0.000 inline_closurecall.py:1558(<listcomp>)
       18    0.000    0.000    0.006    0.000 rcsetup.py:629(cycler)
        4    0.000    0.000    0.004    0.001 codegen.py:767(_finalize_dynamic_globals)
       16    0.000    0.000    0.005    0.000 __init__.py:416(children)
      574    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:839(create_module)
      135    0.000    0.000    0.000    0.000 ir.py:1293(prepend)
      103    0.000    0.000    0.000    0.000 configparser.py:406(_interpolate_some)
       72    0.000    0.000    0.000    0.000 ir_utils.py:1875(is_operator_or_getitem)
       14    0.000    0.000    0.003    0.000 typeof.py:90(_typeof_type)
       36    0.000    0.000    0.001    0.000 __init__.py:2018(getLogger)
        1    0.000    0.000    0.001    0.001 cloudpickle.py:1(<module>)
      168    0.000    0.000    0.000    0.000 instructions.py:34(<listcomp>)
        1    0.000    0.000    0.000    0.000 config.py:46(_os_supports_avx)
        1    0.000    0.000    0.006    0.006 pickle.py:1(<module>)
       13    0.000    0.000    0.000    0.000 typing.py:1060(__init_subclass__)
        1    0.000    0.000    0.000    0.000 ufunc_db.py:46(_fill_ufunc_db)
      134    0.000    0.000    0.000    0.000 six.py:88(__init__)
        1    0.000    0.000    0.005    0.005 font_manager.py:1(<module>)
       45    0.000    0.000    0.000    0.000 compiler_machinery.py:436(_does_pass_name_alias)
        4    0.000    0.000    0.000    0.000 colors.py:1644(_make_norm_from_scale)
      452    0.000    0.000    0.000    0.000 typeinfer.py:114(defined)
        3    0.000    0.000    0.013    0.004 lowering.py:29(__init__)
       30    0.000    0.000    0.000    0.000 deprecation.py:154(_deprecated_property)
      106    0.000    0.000    0.000    0.000 instructions.py:521(descr)
      224    0.000    0.000    0.000    0.000 types.py:353(__init__)
      294    0.000    0.000    0.000    0.000 lowering.py:767(<genexpr>)
       51    0.000    0.000    0.000    0.000 linalg.py:107(get_linalg_error_extobj)
        8    0.000    0.000    0.003    0.000 codegen.py:1257(_function_pass_manager)
      400    0.000    0.000    0.000    0.000 typeinfer.py:523(<genexpr>)
      337    0.000    0.000    0.000    0.000 abstract.py:28(_on_type_disposal)
        4    0.000    0.000    0.005    0.001 callconv.py:468(unpack_dynamic_exception)
       91    0.000    0.000    0.000    0.000 targetconfig.py:69(__init__)
      228    0.000    0.000    0.001    0.000 numpy_support.py:329(<listcomp>)
      752    0.000    0.000    0.000    0.000 misc.py:117(key)
        1    0.000    0.000    0.032    0.032 unicode_support.py:1(<module>)
       14    0.000    0.000    0.001    0.000 targets.py:9(get_process_triple)
      234    0.000    0.000    0.000    0.000 compiler_machinery.py:432(get)
        1    0.000    0.000    0.196    0.196 base.py:806(_compile_subroutine_no_cache)
       49    0.000    0.000    0.000    0.000 enum.py:68(__init__)
       84    0.000    0.000    0.000    0.000 contextlib.py:385(__init__)
       28    0.000    0.000    0.000    0.000 templates.py:98(__repr__)
    57/55    0.000    0.000    0.019    0.000 __init__.py:10(__getattr__)
       27    0.000    0.000    0.006    0.000 transforms.py:353(canonicalize_cfg)
        1    0.000    0.000    0.003    0.003 core.py:394(ParserElement)
       50    0.000    0.000    0.000    0.000 _internal.py:869(_ufunc_doc_signature_formatter)
       27    0.000    0.000    0.001    0.000 typing.py:187(_subs_tvars)
      147    0.000    0.000    0.000    0.000 TiffTags.py:27(__new__)
        4    0.000    0.000    0.012    0.003 callconv.py:122(raise_error)
      138    0.000    0.000    0.000    0.000 core.py:807(postParse)
      252    0.000    0.000    0.000    0.000 misc.py:97(key)
      443    0.000    0.000    0.000    0.000 enum.py:753(value)
       29    0.000    0.000    0.000    0.000 instructions.py:334(descr)
       20    0.000    0.000    0.008    0.000 lowering.py:1541(alloca_lltype)
    71/12    0.000    0.000    0.000    0.000 ir_utils.py:457(visit_vars_inner)
        5    0.000    0.000    0.000    0.000 {function CloudPickler.dump at 0x7fa228239280}
       40    0.000    0.000    0.000    0.000 decorators.py:206(_jit)
       96    0.000    0.000    0.000    0.000 interpreter.py:53(assign)
      113    0.000    0.000    0.000    0.000 ir.py:376(__init__)
        4    0.000    0.000    0.081    0.020 codegen.py:667(_optimize_final_module)
       18    0.000    0.000    0.000    0.000 __init__.py:226(_from_iter)
       22    0.000    0.000    0.002    0.000 ir_print.py:11(match)
       26    0.000    0.000    0.001    0.000 itanium_mangler.py:107(mangle_identifier)
      102    0.000    0.000    0.000    0.000 linalg.py:130(_realType)
       54    0.000    0.000    0.002    0.000 typing.py:802(__getitem__)
        4    0.000    0.000    0.004    0.001 codegen.py:1032(scan_defined_symbols)
       26    0.000    0.000    0.001    0.000 cgutils.py:44(make_bytearray)
       69    0.000    0.000    0.000    0.000 functions.py:274(get_impl_key)
      101    0.000    0.000    0.001    0.000 models.py:135(contains_nrt_meminfo)
        1    0.000    0.000    0.000    0.000 dates.py:658(ConciseDateFormatter)
        1    0.000    0.000    0.001    0.001 calendar.py:1(<module>)
        2    0.000    0.000    0.026    0.013 cpu.py:193(create_cfunc_wrapper)
      167    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
      205    0.000    0.000    0.000    0.000 models.py:48(get_argument_type)
        1    0.000    0.000    0.007    0.007 __init__.py:17(<module>)
       84    0.000    0.000    0.004    0.000 cgutils.py:142(_get_ptr_by_index)
       83    0.000    0.000    0.000    0.000 {built-in method numpy.asarray}
       18    0.000    0.000    0.000    0.000 typeinfer.py:1736(typeof_call)
      304    0.000    0.000    0.000    0.000 interpreter.py:73(get_assignment_source)
       22    0.000    0.000    0.001    0.000 core.py:4037(_generateDefaultName)
      105    0.000    0.000    0.000    0.000 analysis.py:617(rewrite_tuple_len)
        1    0.000    0.000    0.003    0.003 listobject.py:1(<module>)
      222    0.000    0.000    0.000    0.000 transforms.py:1332(<genexpr>)
        1    0.000    0.000    0.000    0.000 polynomial.py:1076(poly1d)
       95    0.000    0.000    0.000    0.000 rcsetup.py:66(__call__)
       41    0.000    0.000    0.002    0.000 cgutils.py:682(unpack_tuple)
       50    0.000    0.000    0.003    0.000 cgutils.py:149(__getattr__)
        1    0.000    0.000    0.001    0.001 _add_newdocs_scalars.py:1(<module>)
      348    0.000    0.000    0.000    0.000 context.py:40(_require_nrt)
       81    0.000    0.000    0.015    0.000 __init__.py:255(entry_points)
       26    0.000    0.000    0.000    0.000 utils.py:610(unified_function_type)
       51    0.000    0.000    0.000    0.000 linalg.py:186(_assert_stacked_square)
       13    0.000    0.000    0.002    0.000 callconv.py:801(get_function_type)
       52    0.000    0.000    0.001    0.000 base.py:66(_best_signature)
        2    0.000    0.000    0.001    0.001 numbers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:31(LayoutGrid)
       94    0.000    0.000    0.000    0.000 instructions.py:26(module)
       88    0.000    0.000    0.000    0.000 _utils.py:76(<listcomp>)
      517    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
      101    0.000    0.000    0.001    0.000 models.py:97(traverse_models)
        3    0.000    0.000    0.000    0.000 untyped_passes.py:1609(run_pass)
       18    0.000    0.000    0.001    0.000 arrayprint.py:506(wrapper)
      580    0.000    0.000    0.000    0.000 errors.py:240(__enter__)
       29    0.000    0.000    0.004    0.000 overloads.py:48(register_simple_overload)
      357    0.000    0.000    0.000    0.000 compiler_machinery.py:41(name)
      174    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       91    0.000    0.000    0.000    0.000 contextlib.py:463(_push_exit_callback)
       78    0.000    0.000    0.000    0.000 compiler_machinery.py:188(_validate_pass)
       25    0.000    0.000    0.006    0.000 ir.py:90(get_lines)
       23    0.000    0.000    0.000    0.000 ir.py:424(call)
       45    0.000    0.000    0.000    0.000 instructions.py:237(descr)
        9    0.000    0.000    0.003    0.000 callconv.py:397(set_static_user_exc)
       25    0.000    0.000    0.000    0.000 results.py:219(__setitem__)
        2    0.000    0.000    0.005    0.002 rangeobj.py:102(from_range_state)
        2    0.000    0.000    0.001    0.000 feedparser.py:218(_parsegen)
        1    0.000    0.000    0.003    0.003 setobj.py:1(<module>)
        7    0.000    0.000    0.000    0.000 __init__.py:907(__set_name__)
       16    0.000    0.000    0.001    0.000 cgutils.py:656(pack_array)
        1    0.000    0.000    5.487    5.487 LebwohlLasher_numba.py:1(<module>)
        8    0.000    0.000    0.003    0.000 base.py:412(declare_function)
       92    0.000    0.000    0.001    0.000 core.py:2345(__init__)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1(<module>)
      251    0.000    0.000    0.000    0.000 ssa.py:262(on_assign)
        1    0.000    0.000    0.000    0.000 colors.py:77(<dictcomp>)
       87    0.000    0.000    0.037    0.000 values.py:1013(__str__)
        4    0.000    0.000    0.003    0.001 config.py:135(update)
       33    0.000    0.000    0.000    0.000 context.py:13(__init__)
       23    0.000    0.000    0.001    0.000 module.py:189(functions)
      339    0.000    0.000    0.000    0.000 ir.py:388(__setattr__)
       64    0.000    0.000    0.001    0.000 typeinfer.py:1106(copy_type)
        4    0.000    0.000    0.186    0.047 codegen.py:739(finalize)
       16    0.000    0.000    0.002    0.000 base.py:431(insert_const_string)
      268    0.000    0.000    0.000    0.000 abstract.py:115(__repr__)
   134/34    0.000    0.000    0.002    0.000 core.py:1913(__str__)
      259    0.000    0.000    0.025    0.000 nrt.py:19(initialize)
       27    0.000    0.000    0.001    0.000 values.py:70(wrapped)
        1    0.000    0.000    0.002    0.002 value.py:1(<module>)
       32    0.000    0.000    0.000    0.000 colors.py:479(<setcomp>)
      469    0.000    0.000    0.000    0.000 typing.py:669(<genexpr>)
      263    0.000    0.000    0.000    0.000 core.py:3730(<genexpr>)
        1    0.000    0.000    0.000    0.000 errors.py:855(<listcomp>)
      377    0.000    0.000    0.000    0.000 models.py:233(get_value_type)
      294    0.000    0.000    0.000    0.000 ir.py:31(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:72(<listcomp>)
        1    0.000    0.000    0.136    0.136 _base.py:1(<module>)
      153    0.000    0.000    0.000    0.000 linalg.py:117(isComplexType)
        3    0.000    0.000    0.002    0.001 npydecl.py:194(install_operations)
      306    0.000    0.000    0.000    0.000 values.py:876(<listcomp>)
      635    0.000    0.000    0.000    0.000 abstract.py:158(is_precise)
        2    0.000    0.000    0.000    0.000 codegen.py:1428(set_env)
       46    0.000    0.000    0.023    0.000 castgraph.py:119(insert_rule)
      166    0.000    0.000    0.000    0.000 ssa.py:248(on_assign)
       77    0.000    0.000    0.001    0.000 targetconfig.py:57(top_or_none)
        2    0.000    0.000    0.000    0.000 options.py:45(_apply)
      238    0.000    0.000    0.000    0.000 byteflow.py:1502(__hash__)
      395    0.000    0.000    0.000    0.000 ir.py:1105(is_temp)
       16    0.000    0.000    0.001    0.000 module.py:89(get_global_variable)
        1    0.000    0.000    0.013    0.013 inspect.py:1(<module>)
      159    0.000    0.000    0.000    0.000 cpu_options.py:180(encode)
        3    0.000    0.000    0.002    0.001 removerefctpass.py:37(_legalize)
      263    0.000    0.000    0.000    0.000 errors.py:331(termcolor)
        1    0.000    0.000    0.000    0.000 feedparser.py:471(_parse_headers)
       51    0.000    0.000    0.000    0.000 {method 'max' of 'numpy.ndarray' objects}
      105    0.000    0.000    0.000    0.000 ffi.py:184(restype)
      103    0.000    0.000    0.000    0.000 types.py:170(__init__)
       28    0.000    0.000    0.000    0.000 rcsetup.py:52(__init__)
       81    0.000    0.000    0.001    0.000 __init__.py:105(<listcomp>)
        4    0.000    0.000    0.002    0.001 codegen.py:1150(create_library)
       32    0.000    0.000    0.002    0.000 arrayobj.py:54(mark_positive)
       36    0.000    0.000    0.000    0.000 byteflow.py:1459(__init__)
       55    0.000    0.000    0.000    0.000 typeinfer.py:1742(typeof_intrinsic_call)
       29    0.000    0.000    0.000    0.000 interpreter.py:1506(_start_new_block)
        3    0.000    0.000    0.001    0.000 transforms.py:529(find_ranges)
       81    0.000    0.000    0.001    0.000 __init__.py:103(_from_config)
        3    0.000    0.000    0.000    0.000 untyped_passes.py:1655(run_pass)
        8    0.000    0.000    0.001    0.000 cgutils.py:736(get_item_pointer2)
       51    0.000    0.000    0.000    0.000 core.py:1890(set_name)
