#=====================================================
# File created:        Sat-09-Mar-2024-at-11-54-13AM
# Size of lattice:     150x150
# Number of MC steps:  150
# Reduced temperature: 0.500
# Run time (s):        20.101219
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -22920.2479  0.2540 
   00001    0.6568  -29774.5135  0.2562 
   00002    0.5864  -34657.6012  0.2595 
   00003    0.5552  -38158.6894  0.2618 
   00004    0.5214  -40745.5896  0.2630 
   00005    0.5011  -42891.4718  0.2617 
   00006    0.4848  -44674.7699  0.2650 
   00007    0.4629  -46135.5409  0.2652 
   00008    0.4512  -47609.4810  0.2674 
   00009    0.4405  -48395.6404  0.2656 
   00010    0.4401  -49299.8446  0.2640 
   00011    0.4293  -49991.3129  0.2652 
   00012    0.4236  -50463.8929  0.2661 
   00013    0.4152  -51070.9627  0.2666 
   00014    0.4192  -51680.3045  0.2644 
   00015    0.4052  -52266.8245  0.2618 
   00016    0.4052  -52854.0720  0.2622 
   00017    0.4008  -53303.1598  0.2611 
   00018    0.4026  -53457.2776  0.2626 
   00019    0.3936  -53827.3487  0.2603 
   00020    0.3839  -54119.4431  0.2589 
   00021    0.3901  -54386.3924  0.2591 
   00022    0.3839  -54643.3781  0.2603 
   00023    0.3816  -54965.5839  0.2617 
   00024    0.3786  -55262.6516  0.2606 
   00025    0.3825  -55435.6635  0.2649 
   00026    0.3792  -55634.6235  0.2637 
   00027    0.3807  -55805.7801  0.2610 
   00028    0.3733  -55933.5655  0.2617 
   00029    0.3802  -56337.4160  0.2609 
   00030    0.3708  -56422.7662  0.2616 
   00031    0.3757  -56642.2766  0.2631 
   00032    0.3623  -56502.5378  0.2630 
   00033    0.3710  -56671.1319  0.2604 
   00034    0.3677  -56552.5979  0.2586 
   00035    0.3572  -56469.7598  0.2594 
   00036    0.3836  -56812.0651  0.2604 
   00037    0.3706  -57071.4700  0.2609 
   00038    0.3641  -57263.4814  0.2615 
   00039    0.3614  -57573.7136  0.2602 
   00040    0.3489  -57454.0008  0.2614 
   00041    0.3576  -57601.4470  0.2616 
   00042    0.3564  -57743.1689  0.2574 
   00043    0.3543  -57670.7188  0.2567 
   00044    0.3574  -57568.8518  0.2559 
   00045    0.3529  -57579.0172  0.2560 
   00046    0.3648  -57716.2036  0.2563 
   00047    0.3590  -57810.1831  0.2550 
   00048    0.3565  -57780.4959  0.2580 
   00049    0.3563  -58092.1796  0.2570 
   00050    0.3559  -57998.7292  0.2580 
   00051    0.3526  -58040.7552  0.2550 
   00052    0.3517  -58037.8140  0.2532 
   00053    0.3572  -58116.3554  0.2528 
   00054    0.3564  -58312.9043  0.2541 
   00055    0.3502  -58303.0586  0.2544 
   00056    0.3536  -58288.9294  0.2538 
   00057    0.3521  -58329.9497  0.2526 
   00058    0.3516  -58260.8724  0.2538 
   00059    0.3536  -58373.3411  0.2556 
   00060    0.3500  -58574.0065  0.2552 
   00061    0.3568  -58530.9997  0.2551 
   00062    0.3592  -58437.9171  0.2559 
   00063    0.3521  -58514.9734  0.2577 
   00064    0.3410  -58387.5407  0.2569 
   00065    0.3548  -58478.1648  0.2573 
   00066    0.3462  -58488.1729  0.2585 
   00067    0.3522  -58355.5811  0.2560 
   00068    0.3598  -58517.2259  0.2556 
   00069    0.3520  -58524.2489  0.2532 
   00070    0.3435  -58567.9643  0.2567 
   00071    0.3526  -58656.3927  0.2561 
   00072    0.3515  -58536.2202  0.2546 
   00073    0.3524  -58475.1921  0.2560 
   00074    0.3500  -58622.1264  0.2565 
   00075    0.3573  -58767.6579  0.2577 
   00076    0.3486  -58766.4642  0.2560 
   00077    0.3518  -58900.8093  0.2561 
   00078    0.3544  -58911.0000  0.2555 
   00079    0.3568  -58910.0038  0.2551 
   00080    0.3510  -58742.5984  0.2558 
   00081    0.3537  -58859.8457  0.2519 
   00082    0.3438  -58879.8758  0.2513 
   00083    0.3560  -59088.1145  0.2536 
   00084    0.3487  -59183.0785  0.2528 
   00085    0.3530  -59195.2946  0.2531 
   00086    0.3498  -59240.7631  0.2548 
   00087    0.3405  -59110.2408  0.2538 
   00088    0.3466  -58989.0356  0.2529 
   00089    0.3505  -59047.7486  0.2542 
   00090    0.3496  -59105.1756  0.2552 
   00091    0.3400  -59223.1091  0.2574 
   00092    0.3428  -59243.5320  0.2565 
   00093    0.3469  -59321.4268  0.2559 
   00094    0.3456  -59237.2671  0.2564 
   00095    0.3500  -59323.4649  0.2566 
   00096    0.3426  -59344.2986  0.2560 
   00097    0.3482  -59352.1508  0.2556 
   00098    0.3472  -59344.5962  0.2581 
   00099    0.3496  -59374.3716  0.2577 
   00100    0.3446  -59134.0285  0.2583 
   00101    0.3436  -59152.5509  0.2586 
   00102    0.3461  -59267.4966  0.2598 
   00103    0.3516  -59190.3302  0.2587 
   00104    0.3430  -59379.6450  0.2554 
   00105    0.3433  -59233.0067  0.2550 
   00106    0.3547  -59411.8356  0.2567 
   00107    0.3462  -59506.1455  0.2572 
   00108    0.3464  -59484.9034  0.2594 
   00109    0.3540  -59556.5048  0.2616 
   00110    0.3414  -59639.3782  0.2602 
   00111    0.3420  -59639.1806  0.2584 
   00112    0.3506  -59526.7237  0.2577 
   00113    0.3546  -59298.9252  0.2566 
   00114    0.3476  -59456.5239  0.2568 
   00115    0.3528  -59544.5354  0.2559 
   00116    0.3484  -59588.5811  0.2560 
   00117    0.3522  -59551.8350  0.2583 
   00118    0.3417  -59698.5579  0.2583 
   00119    0.3469  -59604.4599  0.2586 
   00120    0.3418  -59623.6631  0.2586 
   00121    0.3340  -59515.3572  0.2597 
   00122    0.3458  -59363.1596  0.2578 
   00123    0.3491  -59609.5823  0.2582 
   00124    0.3458  -59778.8777  0.2571 
   00125    0.3447  -59683.8978  0.2568 
   00126    0.3434  -59641.8636  0.2585 
   00127    0.3450  -59738.7598  0.2616 
   00128    0.3399  -59711.5536  0.2616 
   00129    0.3496  -59767.6408  0.2632 
   00130    0.3445  -59710.9365  0.2648 
   00131    0.3462  -59722.4562  0.2627 
   00132    0.3407  -59697.8760  0.2606 
   00133    0.3412  -59749.9430  0.2604 
   00134    0.3390  -59625.3739  0.2612 
   00135    0.3413  -59706.7019  0.2628 
   00136    0.3407  -59669.5156  0.2619 
