LebwohlLasher_numpy.py: Size: 100, Steps: 100, T*: 0.500: Order: 0.322, Time: 5.667886 s
         2706921 function calls (2684830 primitive calls) in 11.107 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       38    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1459(__init__)
      173    0.000    0.000    0.003    0.000 font_manager.py:610(_from_any)
        1    0.000    0.000    0.000    0.000 ImageFile.py:105(ImageFile)
      408    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
      968    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        2    0.000    0.000    0.001    0.000 decoder.py:343(raw_decode)
      141    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(copyto)
      155    0.000    0.000    0.000    0.000 posixpath.py:71(join)
      119    0.000    0.000    0.000    0.000 sre_parse.py:432(_uniq)
      108    0.000    0.000    0.000    0.000 linalg.py:107(get_linalg_error_extobj)
    56/41    0.000    0.000    0.001    0.000 typing.py:347(__getitem__)
      377    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:800(find_spec)
       14    0.000    0.000    0.001    0.000 pathlib.py:321(_resolve)
       60    0.000    0.000    0.000    0.000 path.py:162(_fast_from_codes_and_verts)
       87    0.000    0.000    0.001    0.000 fromnumeric.py:2432(all)
      395    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:175(_path_isabs)
      107    0.000    0.000    0.004    0.000 transforms.py:2421(transform_affine)
       72    0.000    0.000    0.000    0.000 transforms.py:131(__getstate__)
       32    0.000    0.000    0.000    0.000 patches.py:730(get_path)
       26    0.000    0.000    0.012    0.000 __init__.py:2560(__init__)
      323    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1004(__init__)
      108    0.000    0.000    0.001    0.000 lines.py:1121(set_linewidth)
      416    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
      538    0.000    0.000    0.000    0.000 rcsetup.py:180(validator)
      101    0.000    0.000    0.006    0.000 <__array_function__ internals>:177(vstack)
      262    0.000    0.000    0.001    0.000 artist.py:1048(set_visible)
      108    0.000    0.000    0.000    0.000 linalg.py:112(_makearray)
       32    0.000    0.000    0.010    0.000 ImageTk.py:99(__init__)
       44    0.000    0.000    0.000    0.000 font_manager.py:1083(score_family)
      378    0.000    0.000    0.000    0.000 text.py:1265(set_text)
      134    0.000    0.000    0.001    0.000 text.py:1030(set_linespacing)
       74    0.000    0.000    0.001    0.000 transforms.py:2681(__init__)
       60    0.000    0.000    0.001    0.000 __init__.py:817(_open_file_or_url)
      134    0.000    0.000    0.000    0.000 __init__.py:101(_cnfmerge)
       64    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        2    0.000    0.000    0.025    0.013 _backend_tk.py:604(__init__)
      377    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
      615    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
      111    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        2    0.000    0.000    0.001    0.001 figure.py:2408(__init__)
        1    0.000    0.000    0.016    0.016 _axes.py:46(Axes)
   169/93    0.000    0.000    0.001    0.000 _base.py:997(get_yaxis_transform)
     1334    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      108    0.000    0.000    0.000    0.000 lines.py:1405(set_dash_capstyle)
       28    0.000    0.000    0.000    0.000 ticker.py:2025(_staircase)
      552    0.000    0.000    0.000    0.000 _base.py:845(<genexpr>)
      314    0.000    0.000    0.000    0.000 overrides.py:128(array_function_dispatch)
       69    0.000    0.000    0.001    0.000 inspect.py:1812(_signature_bound_method)
      536    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
     1009    0.000    0.000    0.000    0.000 fromnumeric.py:2183(_sum_dispatcher)
       36    0.000    0.000    0.055    0.002 axis.py:1556(_get_tick)
      241    0.000    0.000    0.003    0.000 rcsetup.py:279(validate_color_for_prop_cycle)
      783    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
      148    0.000    0.000    0.000    0.000 typing.py:172(_collect_type_vars)
      280    0.000    0.000    0.001    0.000 text.py:1195(set_x)
      177    0.000    0.000    0.002    0.000 inspect.py:2865(replace)
      629    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
       37    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1317(_path_hooks)
       81    0.000    0.000    0.000    0.000 enum.py:543(_find_data_type)
       48    0.000    0.000    0.000    0.000 lines.py:958(_get_markerfacecolor)
      217    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       26    0.000    0.000    0.005    0.000 backend_bases.py:3126(_mouse_event_to_message)
        7    0.000    0.000    0.003    0.000 core.py:2768(__init__)
       24    0.000    0.000    0.000    0.000 _methods.py:281(_ptp)
       96    0.000    0.000    0.000    0.000 {method 'createcommand' of '_tkinter.tkapp' objects}
       30    0.000    0.000    0.003    0.000 artist.py:778(set_clip_path)
       82    0.000    0.000    0.003    0.000 transforms.py:800(from_bounds)
      788    0.000    0.000    0.000    0.000 __init__.py:954(<lambda>)
       36    0.000    0.000    0.001    0.000 _methods.py:127(_clip)
       28    0.000    0.000    0.008    0.000 scale.py:103(set_default_locators_and_formatters)
      320    0.000    0.000    0.000    0.000 __init__.py:894(<listcomp>)
      100    0.000    0.000    0.004    0.000 axis.py:2253(getter)
      186    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
       86    0.000    0.000    0.001    0.000 core.py:3717(__init__)
     78/4    0.000    0.000    0.001    0.000 core.py:962(_parseCache)
       88    0.000    0.000    0.002    0.000 pathlib.py:678(_from_parts)
       38    0.000    0.000    0.000    0.000 __init__.py:416(by_key)
      106    0.000    0.000    0.001    0.000 font_manager.py:923(_json_decode)
      208    0.000    0.000    0.000    0.000 sre_parse.py:921(fix_flags)
      398    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:725(find_spec)
      342    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
      122    0.000    0.000    0.001    0.000 fromnumeric.py:2829(amin)
      195    0.000    0.000    0.002    0.000 font_manager.py:644(__eq__)
        6    0.000    0.000    0.000    0.000 numeric.py:2536(extend_all)
      270    0.000    0.000    0.000    0.000 artist.py:283(convert_yunits)
       28    0.000    0.000    0.002    0.000 ticker.py:2031(set_params)
       66    0.000    0.000    0.000    0.000 transforms.py:253(x0)
       48    0.000    0.000    0.001    0.000 text.py:348(update_from)
   133/64    0.000    0.000    0.003    0.000 core.py:3843(copy)
        8    0.000    0.000    0.002    0.000 axis.py:1174(_set_lim)
      208    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
        1    0.000    0.000    0.040    0.040 multiarray.py:1(<module>)
       12    0.000    0.000    0.000    0.000 inspect.py:2901(_bind)
  324/203    0.000    0.000    0.000    0.000 typing.py:720(__hash__)
  134/122    0.000    0.000    0.006    0.000 _base.py:855(viewLim)
        1    0.000    0.000    0.006    0.006 cm.py:33(_gen_cmap_registry)
       64    0.000    0.000    0.000    0.000 transforms.py:343(intervalx)
        1    0.000    0.000    0.003    0.003 linalg.py:1(<module>)
      108    0.000    0.000    0.000    0.000 linalg.py:180(_assert_stacked_2d)
      192    0.000    0.000    0.000    0.000 pathlib.py:293(splitroot)
       52    0.000    0.000    0.000    0.000 core.py:894(__init__)
      111    0.000    0.000    0.003    0.000 rcsetup.py:88(f)
      344    0.000    0.000    0.000    0.000 inspect.py:80(ismethod)
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      226    0.000    0.000    0.003    0.000 <__array_function__ internals>:177(column_stack)
       24    0.000    0.000    0.001    0.000 axis.py:1565(_get_tick_label_size)
      200    0.000    0.000    0.003    0.000 <__array_function__ internals>:177(prod)
        1    0.000    0.000    0.000    0.000 font_manager.py:1461(_get_font)
      584    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       24    0.000    0.000    0.001    0.000 ticker.py:218(<listcomp>)
   256/18    0.000    0.000    0.001    0.000 ast.py:367(visit)
        1    0.000    0.000    0.000    0.000 {built-in method posix.read}
      698    0.000    0.000    0.000    0.000 ast.py:210(iter_fields)
      111    0.000    0.000    0.003    0.000 abc.py:84(__new__)
       28    0.000    0.000    0.001    0.000 __init__.py:2749(canvasx)
       34    0.000    0.000    0.023    0.001 <frozen importlib._bootstrap_external>:1164(create_module)
      101    0.000    0.000    0.006    0.000 <__array_function__ internals>:177(eigvalsh)
       90    0.000    0.000    0.000    0.000 PngImagePlugin.py:156(read)
       18    0.000    0.000    0.000    0.000 PngImagePlugin.py:347(__init__)
       63    0.000    0.000    0.002    0.000 colors.py:1099(<dictcomp>)
      122    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(amin)
       12    0.000    0.000    0.001    0.000 __init__.py:232(define_aliases)
       58    0.000    0.000    0.001    0.000 transforms.py:2289(__init__)
       62    0.000    0.000    0.001    0.000 backend_bases.py:928(set_clip_path)
       48    0.000    0.000    0.001    0.000 fromnumeric.py:3245(around)
      210    0.000    0.000    0.000    0.000 font_manager.py:757(set_weight)
      106    0.000    0.000    0.000    0.000 ticker.py:247(fix_minus)
      132    0.000    0.000    0.001    0.000 ast.py:383(visit_Constant)
       32    0.000    0.000    0.000    0.000 figure.py:86(as_list)
     1269    0.000    0.000    0.000    0.000 inspect.py:2857(parameters)
        1    0.000    0.000    0.003    0.003 defchararray.py:1(<module>)
        8    0.000    0.000    0.021    0.003 axis.py:1316(<listcomp>)
       72    0.000    0.000    0.001    0.000 PngImagePlugin.py:188(call)
        1    0.000    0.000    0.003    0.003 _add_newdocs.py:1(<module>)
    32/16    0.000    0.000    0.001    0.000 units.py:164(get_converter)
      682    0.000    0.000    0.000    0.000 font_manager.py:650(get_family)
      108    0.000    0.000    0.003    0.000 lines.py:1051(set_color)
      280    0.000    0.000    0.000    0.000 text.py:1206(set_y)
      108    0.000    0.000    0.000    0.000 lines.py:1063(set_drawstyle)
       18    0.000    0.000    0.006    0.000 Image.py:3193(open)
      226    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
       59    0.000    0.000    0.007    0.000 transforms.py:1872(inverted)
       44    0.000    0.000    0.000    0.000 font_manager.py:1075(_expand_aliases)
       29    0.000    0.000    0.001    0.000 __init__.py:1284(getLogger)
       66    0.000    0.000    0.001    0.000 __init__.py:1335(_bind)
       12    0.000    0.000    0.002    0.000 numeric.py:2278(isclose)
       74    0.000    0.000    0.000    0.000 __init__.py:1537(_root)
       46    0.000    0.000    0.000    0.000 sre_compile.py:411(_mk_bitmap)
      136    0.000    0.000    0.000    0.000 scale.py:115(get_transform)
      116    0.000    0.000    0.000    0.000 pathlib.py:701(_format_parsed_parts)
      706    0.000    0.000    0.000    0.000 font_manager.py:695(get_size)
       34    0.000    0.000    0.000    0.000 backend_bases.py:1256(__init__)
      128    0.000    0.000    0.001    0.000 text.py:1098(set_fontsize)
        2    0.000    0.000    0.030    0.015 _base.py:1262(__clear)
       26    0.000    0.000    0.000    0.000 __init__.py:2530(_setup)
       36    0.000    0.000    0.001    0.000 enum.py:143(__prepare__)
        1    0.000    0.000    0.007    0.007 helpers.py:2(<module>)
      108    0.000    0.000    0.000    0.000 linalg.py:186(_assert_stacked_square)
       48    0.000    0.000    0.004    0.000 artist.py:1233(_cm_set)
       24    0.000    0.000    0.011    0.000 ticker.py:2138(tick_values)
       64    0.000    0.000    0.000    0.000 transforms.py:352(intervaly)
       72    0.000    0.000    0.002    0.000 lines.py:1181(set_marker)
      378    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
        4    0.000    0.000    0.147    0.037 axis.py:1380(draw)
       26    0.000    0.000    0.000    0.000 backend_bases.py:3087(_update_cursor)
      254    0.000    0.000    0.001    0.000 _methods.py:39(_amax)
       38    0.000    0.000    0.001    0.000 __init__.py:231(connect)
       44    0.000    0.000    0.002    0.000 _base.py:67(__set_name__)
     62/9    0.000    0.000    0.003    0.000 core.py:3751(leave_whitespace)
      604    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
        1    0.000    0.000    0.001    0.001 subprocess.py:1552(_execute_child)
       54    0.000    0.000    0.000    0.000 text.py:893(get_unitless_position)
        1    0.000    0.000    0.001    0.001 six.py:21(<module>)
        1    0.000    0.000    0.065    0.065 rcsetup.py:1(<module>)
        6    0.000    0.000    0.005    0.001 patches.py:2230(<listcomp>)
    63/11    0.000    0.000    0.003    0.000 core.py:3994(parseImpl)
       36    0.000    0.000    0.001    0.000 transforms.py:1615(transform_path_non_affine)
       36    0.000    0.000    0.000    0.000 __init__.py:1435(_getints)
      158    0.000    0.000    0.000    0.000 {built-in method math.cos}
       28    0.000    0.000    0.000    0.000 axis.py:1896(set_major_locator)
       50    0.000    0.000    0.000    0.000 deprecation.py:440(<listcomp>)
       36    0.000    0.000    0.000    0.000 enum.py:579(_find_new_)
       87    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(all)
        1    0.000    0.000    0.053    0.053 _axes.py:1(<module>)
       34    0.000    0.000    0.002    0.000 __init__.py:375(set)
      180    0.000    0.000    0.001    0.000 axis.py:342(_set_artist_props)
       54    0.000    0.000    0.001    0.000 transforms.py:318(ymin)
      108    0.000    0.000    0.000    0.000 fromnumeric.py:3152(ndim)
      298    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
      108    0.000    0.000    0.001    0.000 lines.py:722(set_transform)
       26    0.000    0.000    0.002    0.000 _backend_tk.py:703(set_message)
       12    0.000    0.000    0.000    0.000 spines.py:227(_adjust_location)
       28    0.000    0.000    0.000    0.000 _backend_tk.py:382(<listcomp>)
       18    0.000    0.000    0.002    0.000 ImageFile.py:108(__init__)
     1866    0.000    0.000    0.000    0.000 __init__.py:835(<lambda>)
       14    0.000    0.000    0.000    0.000 Image.py:3040(fromarray)
        2    0.000    0.000    0.359    0.179 quiver.py:538(draw)
        1    0.000    0.000    0.031    0.031 __init__.py:25(<module>)
       38    0.000    0.000    0.000    0.000 __init__.py:126(_weak_or_strong_ref)
      107    0.000    0.000    0.000    0.000 transforms.py:2425(transform_non_affine)
      779    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
       24    0.000    0.000    0.019    0.001 axis.py:1577(_copy_tick_props)
        2    0.000    0.000    0.000    0.000 unicode.py:63(<listcomp>)
      134    0.000    0.000    0.000    0.000 text.py:1321(set_usetex)
       29    0.000    0.000    0.000    0.000 __init__.py:1404(__init__)
       32    0.000    0.000    0.006    0.000 ImageTk.py:165(paste)
       21    0.000    0.000    0.001    0.000 deprecation.py:316(delete_parameter)
       24    0.000    0.000    0.006    0.000 ticker.py:696(set_locs)
        1    0.000    0.000    0.001    0.001 nanfunctions.py:1(<module>)
       76    0.000    0.000    0.000    0.000 rcsetup.py:91(<listcomp>)
      644    0.000    0.000    0.000    0.000 font_manager.py:672(get_variant)
      198    0.000    0.000    0.000    0.000 pyplot.py:93(_copy_docstring_and_deprecators)
      101    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(atleast_2d)
       50    0.000    0.000    0.000    0.000 backend_bases.py:1697(<lambda>)
      169    0.000    0.000    0.000    0.000 core.py:2383(__new__)
      807    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        2    0.000    0.000    0.007    0.003 shape_base.py:1(<module>)
       36    0.000    0.000    0.000    0.000 _ufunc_config.py:33(seterr)
       12    0.000    0.000    0.000    0.000 datetime.py:488(__new__)
      122    0.000    0.000    0.000    0.000 lines.py:33(_get_dash_pattern)
      448    0.000    0.000    0.000    0.000 colors.py:338(<genexpr>)
       96    0.000    0.000    0.000    0.000 text.py:687(_get_wrapped_text)
       32    0.000    0.000    0.000    0.000 core.py:2940(_update_from)
       12    0.000    0.000    0.058    0.005 axis.py:1607(get_major_ticks)
      215    0.000    0.000    0.001    0.000 sre_parse.py:96(closegroup)
       24    0.000    0.000    0.000    0.000 transforms.py:2744(__init__)
      308    0.000    0.000    0.000    0.000 artist.py:300(axes)
       72    0.000    0.000    0.000    0.000 transforms.py:136(__setstate__)
       40    0.000    0.000    0.000    0.000 colors.py:1140(__init__)
        6    0.000    0.000    0.001    0.000 getlimits.py:34(__init__)
      101    0.000    0.000    0.000    0.000 shape_base.py:218(_vhstack_dispatcher)
       32    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
      209    0.000    0.000    0.000    0.000 linalg.py:130(_realType)
       12    0.000    0.000    0.001    0.000 patches.py:48(__init__)
        4    0.000    0.000    0.002    0.000 _base.py:2868(handle_single_axis)
       56    0.000    0.000    0.001    0.000 transforms.py:328(ymax)
       46    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
       28    0.000    0.000    0.005    0.000 ticker.py:427(__init__)
      600    0.000    0.000    0.000    0.000 font_manager.py:859(get_math_fontfamily)
     18/9    0.000    0.000    0.001    0.000 transforms.py:2452(inverted)
     1586    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
       12    0.000    0.000    0.005    0.000 patches.py:582(draw)
      601    0.000    0.000    0.000    0.000 font_manager.py:701(get_file)
       14    0.000    0.000    0.002    0.000 axis.py:2286(_init)
      644    0.000    0.000    0.000    0.000 font_manager.py:666(get_style)
        8    0.000    0.000    0.001    0.000 core.py:2332(masked_invalid)
       29    0.000    0.000    0.000    0.000 pathlib.py:532(_select_from)
        2    0.000    0.000    0.001    0.000 _pylab_helpers.py:44(destroy)
        2    0.000    0.000    0.162    0.081 _backend_tk.py:476(create_with_canvas)
       14    0.000    0.000    0.003    0.000 backend_agg.py:221(get_text_width_height_descent)
       10    0.000    0.000    0.000    0.000 deprecation.py:242(__set_name__)
      248    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
       83    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
       18    0.000    0.000    0.000    0.000 __init__.py:62(_process_keys)
     30/4    0.000    0.000    0.001    0.000 core.py:3791(streamline)
       72    0.000    0.000    0.004    0.000 path.py:281(__deepcopy__)
      176    0.000    0.000    0.001    0.000 _methods.py:43(_amin)
    16/10    0.000    0.000    0.005    0.000 deprecation.py:379(wrapper)
      182    0.000    0.000    0.000    0.000 font_manager.py:783(set_stretch)
       41    0.000    0.000    0.000    0.000 typing.py:219(_remove_dups_flatten)
       24    0.000    0.000    0.001    0.000 transforms.py:2759(_revalidate)
       48    0.000    0.000    0.001    0.000 fromnumeric.py:3754(round_)
        1    0.000    0.000    0.000    0.000 ExifTags.py:295(<dictcomp>)
       63    0.000    0.000    0.002    0.000 colors.py:1080(reversed)
        2    0.000    0.000    0.000    0.000 unicode.py:55(_chars_for_ranges)
      397    0.000    0.000    0.000    0.000 artist.py:847(get_visible)
      166    0.000    0.000    0.000    0.000 colors.py:659(__init__)
       62    0.000    0.000    0.001    0.000 transforms.py:790(unit)
       28    0.000    0.000    0.002    0.000 ticker.py:1969(__init__)
       53    0.000    0.000    0.001    0.000 core.py:3066(parseImpl)
       18    0.000    0.000    0.001    0.000 typing.py:677(__getitem__)
       38    0.000    0.000    0.000    0.000 backend_agg.py:43(get_hinting_flag)
        2    0.000    0.000    0.045    0.023 _base.py:574(__init__)
       24    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
       36    0.000    0.000    0.000    0.000 axis.py:208(_apply_tickdir)
       28    0.000    0.000    0.000    0.000 Image.py:2097(resize)
        1    0.000    0.000    0.002    0.002 tokenize.py:1(<module>)
       28    0.000    0.000    0.000    0.000 _backend_tk.py:219(filter_destroy)
       44    0.000    0.000    0.000    0.000 font_manager.py:1159(score_weight)
       62    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(broadcast_arrays)
        2    0.000    0.000    0.001    0.000 colors.py:683(__call__)
        2    0.000    0.000    0.042    0.021 _backend_tk.py:166(__init__)
       21    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
       40    0.000    0.000    0.000    0.000 getlimits.py:476(__new__)
        1    0.000    0.000    0.002    0.002 socket.py:4(<module>)
  215/117    0.000    0.000    0.002    0.000 core.py:1878(default_name)
       18    0.000    0.000    0.002    0.000 Image.py:3262(_open_core)
      105    0.000    0.000    0.000    0.000 codecs.py:319(decode)
       62    0.000    0.000    0.001    0.000 artist.py:929(_set_gc_clip)
       70    0.000    0.000    0.000    0.000 Image.py:514(_new)
      644    0.000    0.000    0.000    0.000 font_manager.py:678(get_weight)
       14    0.000    0.000    0.002    0.000 axis.py:2545(_init)
        1    0.000    0.000    0.005    0.005 font_manager.py:1(<module>)
      108    0.000    0.000    0.000    0.000 lines.py:1357(set_dash_joinstyle)
      358    0.000    0.000    0.000    0.000 __init__.py:259(__iter__)
        1    0.000    0.000    0.000    0.000 __init__.py:793(copy)
       96    0.000    0.000    0.001    0.000 axis.py:305(set_label1)
        1    0.000    0.000    0.000    0.000 selectors.py:1(<module>)
       72    0.000    0.000    0.001    0.000 copy.py:236(_deepcopy_method)
        1    0.000    0.000    0.000    0.000 subprocess.py:1101(_close_pipe_fds)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
       35    0.000    0.000    0.003    0.000 rcsetup.py:107(<listcomp>)
       28    0.000    0.000    0.009    0.000 axis.py:777(_set_scale)
       36    0.000    0.000    0.000    0.000 transforms.py:1087(__init__)
      126    0.000    0.000    0.000    0.000 colors.py:958(__init__)
      644    0.000    0.000    0.000    0.000 font_manager.py:687(get_stretch)
       63    0.000    0.000    0.000    0.000 deprecation.py:187(finalize)
        1    0.000    0.000    0.013    0.013 Image.py:27(<module>)
      6/1    0.000    0.000    0.029    0.029 pyplot.py:212(switch_backend)
       60    0.000    0.000    0.000    0.000 transforms.py:1839(is_separable)
        1    0.000    0.000    0.000    0.000 datetime.py:1559(datetime)
       18    0.000    0.000    0.000    0.000 __init__.py:482(cycler)
      286    0.000    0.000    0.000    0.000 figure.py:2768(_get_dpi)
        1    0.000    0.000    0.001    0.001 getlimits.py:158(_register_known_types)
      108    0.000    0.000    0.000    0.000 lines.py:1373(set_solid_joinstyle)
      674    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
       81    0.000    0.000    0.000    0.000 enum.py:532(_get_mixins_)
      404    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
      216    0.000    0.000    0.000    0.000 linalg.py:117(isComplexType)
        1    0.000    0.000    0.001    0.001 records.py:1(<module>)
        1    0.000    0.000    0.008    0.008 inspect.py:1(<module>)
       52    0.000    0.000    0.000    0.000 spines.py:558(__getitem__)
      164    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
   133/64    0.000    0.000    0.002    0.000 core.py:3846(<listcomp>)
        6    0.000    0.000    0.000    0.000 __init__.py:2200(_g_sig_digits)
      162    0.000    0.000    0.000    0.000 transforms.py:2134(transform)
        1    0.000    0.000    0.008    0.008 quiver.py:1(<module>)
      524    0.000    0.000    0.000    0.000 artist.py:1132(sticky_edges)
        9    0.000    0.000    0.002    0.000 enum.py:430(_create_)
      105    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       12    0.000    0.000    0.021    0.002 _docstring.py:51(__missing__)
        1    0.000    0.000    0.002    0.002 scimath.py:1(<module>)
      119    0.000    0.000    0.000    0.000 {built-in method fromkeys}
      154    0.000    0.000    0.000    0.000 font_manager.py:1062(get_default_size)
        1    0.000    0.000    0.000    0.000 {method 'random' of 'numpy.random.mtrand.RandomState' objects}
        1    0.000    0.000    0.002    0.002 npyio.py:1(<module>)
        1    0.000    0.000    0.002    0.002 axes3d.py:42(Axes3D)
       26    0.000    0.000    0.004    0.000 __init__.py:1626(_configure)
       36    0.000    0.000    0.000    0.000 _ufunc_config.py:132(geterr)
        1    0.000    0.000    0.012    0.012 pathlib.py:1(<module>)
       38    0.000    0.000    0.001    0.000 typing.py:818(__getitem_inner__)
      188    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       10    0.000    0.000    0.003    0.000 transforms.py:649(union)
  274/255    0.000    0.000    0.000    0.000 results.py:171(__init__)
      108    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(ndim)
       96    0.000    0.000    0.001    0.000 axis.py:318(set_label2)
       48    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(around)
       72    0.000    0.000    0.000    0.000 transforms.py:2230(transform_non_affine)
       18    0.000    0.000    0.001    0.000 _base.py:945(get_xaxis_text1_transform)
       16    0.000    0.000    0.012    0.001 axis.py:930(set_tick_params)
       32    0.000    0.000    0.000    0.000 axis.py:910(reset_ticks)
       44    0.000    0.000    0.001    0.000 _base.py:52(__init__)
        1    0.000    0.000    0.005    0.005 pickle.py:1(<module>)
      154    0.000    0.000    0.000    0.000 transforms.py:1761(<lambda>)
      933    0.000    0.000    0.000    0.000 inspect.py:2543(default)
      108    0.000    0.000    0.000    0.000 lines.py:1254(set_markersize)
      182    0.000    0.000    0.000    0.000 font_manager.py:867(set_math_fontfamily)
      384    0.000    0.000    0.000    0.000 artist.py:939(get_rasterized)
       48    0.000    0.000    0.001    0.000 transforms.py:313(xmin)
       82    0.000    0.000    0.001    0.000 __init__.py:253(make_alias)
        4    0.000    0.000    0.004    0.001 _base.py:1876(apply_aspect)
        2    0.000    0.000    0.000    0.000 __init__.py:275(disconnect)
      139    0.000    0.000    0.000    0.000 core.py:792(preParse)
        1    0.000    0.000    0.002    0.002 parse.py:1(<module>)
      108    0.000    0.000    0.000    0.000 lines.py:1421(set_solid_capstyle)
      210    0.000    0.000    0.000    0.000 multiarray.py:740(dot)
       10    0.000    0.000    0.000    0.000 transforms.py:373(size)
       34    0.000    0.000    0.000    0.000 core.py:2999(__init__)
        2    0.000    0.000    0.002    0.001 polynomial.py:1(<module>)
       33    0.000    0.000    0.000    0.000 enum.py:398(__members__)
       32    0.000    0.000    0.000    0.000 colors.py:479(<setcomp>)
    48/32    0.000    0.000    0.000    0.000 __init__.py:1685(_safe_first_finite)
      124    0.000    0.000    0.000    0.000 axis.py:770(get_transform)
      377    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
        1    0.000    0.000    0.001    0.001 _type_aliases.py:1(<module>)
       84    0.000    0.000    0.000    0.000 {built-in method math.log10}
      240    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.000    0.000 backend_tools.py:73(ToolBase)
       38    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1590(path_hook_for_FileFinder)
       90    0.000    0.000    0.000    0.000 transforms.py:1776(__array__)
        1    0.000    0.000    0.006    0.006 common.py:8(pyparsing_common)
       37    0.000    0.000    0.001    0.000 getlimits.py:111(_float_to_str)
  271/171    0.000    0.000    0.002    0.000 core.py:1908(name)
       78    0.000    0.000    0.000    0.000 transforms.py:2691(get_matrix)
       24    0.000    0.000    0.004    0.000 ticker.py:215(format_ticks)
        3    0.000    0.000    0.003    0.001 _base.py:3900(format_xdata)
      324    0.000    0.000    0.000    0.000 __init__.py:844(<listcomp>)
        1    0.000    0.000    0.000    0.000 polynomial.py:1076(poly1d)
       28    0.000    0.000    0.000    0.000 axis.py:1912(set_minor_locator)
       15    0.000    0.000    0.000    0.000 posixpath.py:334(normpath)
       86    0.000    0.000    0.001    0.000 artist.py:1117(set_zorder)
      144    0.000    0.000    0.000    0.000 enum.py:738(__reduce_ex__)
      384    0.000    0.000    0.000    0.000 artist.py:966(get_agg_filter)
       26    0.000    0.000    0.000    0.000 core.py:2966(__array_finalize__)
       65    0.000    0.000    0.000    0.000 inspect.py:1838(_signature_is_builtin)
      148    0.000    0.000    0.000    0.000 Image.py:820(load)
       62    0.000    0.000    0.002    0.000 backend_bases.py:683(new_gc)
        1    0.000    0.000    0.001    0.001 typing.py:1(<module>)
      376    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
