#=====================================================
# File created:        Tue-12-Mar-2024-at-10-55-27AM
# Size of lattice:     50x50
# Number of MC steps:  800
# Reduced temperature: 1.000
# Run time (s):        20.149473
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2487.6627  0.2782 
   00001    0.7076   -3812.8220  0.2885 
   00002    0.6468   -4371.9773  0.2857 
   00003    0.5784   -4681.0758  0.2895 
   00004    0.5788   -4919.6171  0.2928 
   00005    0.5632   -5107.0416  0.2933 
   00006    0.5176   -5311.2028  0.2933 
   00007    0.5164   -5429.7558  0.2799 
   00008    0.5216   -5525.6296  0.2755 
   00009    0.5188   -5527.9446  0.2891 
   00010    0.5164   -5617.9579  0.2963 
   00011    0.5012   -5623.8048  0.2923 
   00012    0.5196   -5713.5171  0.2943 
   00013    0.5020   -5769.6739  0.2908 
   00014    0.5064   -5754.5401  0.2873 
   00015    0.5204   -5623.3603  0.2866 
   00016    0.5024   -5651.1496  0.2995 
   00017    0.4996   -5710.7111  0.2903 
   00018    0.5016   -5736.1795  0.2896 
   00019    0.4972   -5834.8049  0.2840 
   00020    0.5020   -5792.9780  0.2864 
   00021    0.4904   -5780.9717  0.2797 
   00022    0.5124   -5756.8470  0.2882 
   00023    0.4928   -5778.5909  0.2758 
   00024    0.5032   -5863.5260  0.2693 
   00025    0.4892   -5830.6609  0.2626 
   00026    0.4944   -5952.6117  0.2646 
   00027    0.5036   -5746.3303  0.2755 
   00028    0.5192   -5655.8461  0.2812 
   00029    0.4976   -5734.1707  0.2780 
   00030    0.4956   -5769.7860  0.2803 
   00031    0.4992   -5784.2571  0.2831 
   00032    0.5096   -5820.2709  0.2811 
   00033    0.5016   -5800.6740  0.2790 
   00034    0.4836   -5805.0680  0.2838 
   00035    0.5104   -5820.7698  0.2904 
   00036    0.5040   -5827.1960  0.2768 
   00037    0.4812   -5738.3212  0.2819 
   00038    0.5100   -5771.1083  0.2786 
   00039    0.4900   -5749.1979  0.2783 
   00040    0.5136   -5668.2193  0.2850 
   00041    0.5132   -5819.5530  0.2760 
   00042    0.5144   -5727.6085  0.2729 
   00043    0.4952   -5894.6932  0.2684 
   00044    0.5096   -5855.5350  0.2757 
   00045    0.5076   -5804.0269  0.2804 
   00046    0.4888   -5789.3332  0.2825 
   00047    0.5240   -5829.9533  0.2763 
   00048    0.5044   -5848.5003  0.2722 
   00049    0.5024   -5829.6332  0.2685 
   00050    0.5024   -5776.4467  0.2739 
   00051    0.4816   -5845.2214  0.2734 
   00052    0.4956   -5832.7510  0.2750 
   00053    0.5072   -5871.6399  0.2889 
   00054    0.4784   -5879.2580  0.2956 
   00055    0.5068   -5908.0483  0.2910 
   00056    0.5132   -5825.7149  0.3037 
   00057    0.4956   -5801.9470  0.2971 
   00058    0.4976   -5702.9520  0.2937 
   00059    0.4992   -5795.9605  0.2874 
   00060    0.4836   -5747.6098  0.2746 
   00061    0.5060   -5871.6816  0.2766 
   00062    0.4976   -5737.8479  0.2782 
   00063    0.4900   -5760.3053  0.2898 
   00064    0.4984   -5849.4905  0.2943 
   00065    0.4912   -5841.8430  0.2884 
   00066    0.5052   -5770.6711  0.3015 
   00067    0.4932   -5838.4166  0.2842 
   00068    0.4992   -5921.7064  0.2749 
   00069    0.4732   -5959.3868  0.2672 
   00070    0.4936   -5953.8218  0.2838 
   00071    0.5052   -5947.7926  0.2944 
   00072    0.4824   -5853.3618  0.2939 
   00073    0.5032   -5767.9938  0.2967 
   00074    0.4944   -5824.3457  0.2938 
   00075    0.4900   -5767.3894  0.2948 
   00076    0.4972   -5794.6045  0.3013 
   00077    0.4992   -5776.2088  0.2844 
   00078    0.4876   -5826.2968  0.2815 
   00079    0.5204   -5729.6388  0.2785 
   00080    0.4932   -5700.9069  0.2777 
   00081    0.5128   -5713.6005  0.2775 
   00082    0.5072   -5736.8779  0.2764 
   00083    0.5240   -5760.0336  0.2843 
   00084    0.5176   -5696.0774  0.2883 
   00085    0.5000   -5689.4341  0.2851 
   00086    0.5084   -5699.4694  0.2853 
   00087    0.5048   -5803.5207  0.2692 
   00088    0.4928   -5721.3112  0.2637 
   00089    0.5032   -5638.2859  0.2694 
   00090    0.5080   -5648.1251  0.2674 
   00091    0.5224   -5744.8670  0.2632 
   00092    0.5108   -5701.3484  0.2557 
   00093    0.5200   -5669.9643  0.2560 
   00094    0.5096   -5672.4025  0.2564 
   00095    0.5052   -5658.2465  0.2648 
   00096    0.5016   -5615.1971  0.2558 
   00097    0.5028   -5721.9247  0.2556 
