#=====================================================
# File created:        Sat-09-Mar-2024-at-11-58-48AM
# Size of lattice:     100x100
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        23.432612
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -9893.3934  0.2559 
   00001    0.6781  -14710.5645  0.2578 
   00002    0.6275  -17945.0000  0.2572 
   00003    0.5843  -20276.2118  0.2575 
   00004    0.5563  -22145.8022  0.2615 
   00005    0.5327  -23434.0643  0.2629 
   00006    0.5205  -24502.1456  0.2607 
   00007    0.5127  -25368.9838  0.2621 
   00008    0.4973  -26156.7625  0.2649 
   00009    0.4923  -26878.6176  0.2672 
   00010    0.4838  -27402.9031  0.2658 
   00011    0.4773  -27793.0879  0.2638 
   00012    0.4684  -28349.6570  0.2650 
   00013    0.4582  -28663.7418  0.2700 
   00014    0.4651  -29039.6520  0.2691 
   00015    0.4698  -29314.6806  0.2677 
   00016    0.4538  -29613.9385  0.2696 
   00017    0.4576  -29773.8919  0.2714 
   00018    0.4553  -29966.1658  0.2757 
   00019    0.4541  -30100.2737  0.2752 
   00020    0.4475  -30300.1303  0.2754 
   00021    0.4467  -30441.4793  0.2786 
   00022    0.4533  -30575.6150  0.2796 
   00023    0.4461  -30731.6227  0.2838 
   00024    0.4461  -30863.4251  0.2845 
   00025    0.4390  -30941.9666  0.2852 
   00026    0.4393  -31028.8937  0.2875 
   00027    0.4303  -31120.7561  0.2844 
   00028    0.4414  -31153.5816  0.2876 
   00029    0.4365  -31310.7828  0.2886 
   00030    0.4486  -31352.0156  0.2870 
   00031    0.4224  -31393.7697  0.2913 
   00032    0.4424  -31482.9475  0.2937 
   00033    0.4341  -31595.3638  0.2934 
   00034    0.4415  -31750.7443  0.2961 
   00035    0.4427  -31701.8756  0.2945 
   00036    0.4342  -31734.0673  0.2902 
   00037    0.4402  -31841.1532  0.2906 
   00038    0.4292  -31890.7401  0.2895 
   00039    0.4290  -31929.3438  0.2917 
   00040    0.4331  -31934.2762  0.2915 
   00041    0.4303  -31871.4504  0.2894 
   00042    0.4319  -31939.7376  0.2911 
   00043    0.4349  -32019.7970  0.2930 
   00044    0.4223  -32044.0994  0.2915 
   00045    0.4216  -32053.9457  0.2938 
   00046    0.4345  -32207.3795  0.2934 
   00047    0.4341  -32277.5637  0.2957 
   00048    0.4209  -32390.7733  0.2952 
   00049    0.4170  -32387.7324  0.2963 
   00050    0.4199  -32468.5457  0.2991 
   00051    0.4246  -32443.8731  0.2966 
   00052    0.4383  -32396.0034  0.2983 
   00053    0.4278  -32403.9841  0.2950 
   00054    0.4191  -32502.2134  0.2990 
   00055    0.4188  -32623.5727  0.2997 
   00056    0.4225  -32703.3316  0.3008 
   00057    0.4186  -32671.1495  0.3028 
   00058    0.4176  -32621.7559  0.2994 
   00059    0.4273  -32683.4577  0.2978 
   00060    0.4259  -32775.8930  0.2979 
   00061    0.4276  -32730.8542  0.3015 
   00062    0.4185  -32685.8455  0.3021 
   00063    0.4256  -32728.5317  0.3031 
   00064    0.4210  -32844.2200  0.3055 
   00065    0.4256  -32875.3667  0.3043 
   00066    0.4221  -32867.4654  0.3042 
   00067    0.4206  -32923.6410  0.3052 
   00068    0.4303  -32872.8713  0.3009 
   00069    0.4144  -32874.3990  0.3007 
   00070    0.4233  -32948.5729  0.2999 
   00071    0.4162  -32926.3349  0.2980 
   00072    0.4117  -32951.6532  0.2986 
   00073    0.4220  -33029.9535  0.2975 
   00074    0.4290  -32938.2733  0.2953 
   00075    0.4304  -32912.1339  0.2995 
   00076    0.4219  -32882.1776  0.2989 
   00077    0.4259  -32904.3719  0.2998 
   00078    0.4177  -32906.1085  0.3000 
   00079    0.4136  -32928.5330  0.2978 
   00080    0.4317  -32912.7658  0.2964 
   00081    0.4183  -32843.5033  0.3015 
   00082    0.4190  -32917.1377  0.3040 
   00083    0.4219  -32950.8744  0.3021 
   00084    0.4255  -32995.2029  0.3022 
   00085    0.4178  -33043.4415  0.3004 
   00086    0.4202  -33064.4645  0.2975 
   00087    0.4261  -33037.0655  0.2967 
   00088    0.4203  -33084.7111  0.2965 
   00089    0.4226  -33005.0134  0.2964 
   00090    0.4149  -33050.5589  0.2973 
   00091    0.4264  -33071.9505  0.2972 
   00092    0.4166  -33071.0675  0.2955 
   00093    0.4183  -33116.1904  0.2939 
   00094    0.4204  -33210.1992  0.2939 
   00095    0.4167  -33132.6237  0.2976 
   00096    0.4145  -33096.0895  0.2984 
   00097    0.4277  -33093.5690  0.2994 
   00098    0.4268  -33144.5662  0.2975 
   00099    0.4236  -33150.6549  0.2931 
   00100    0.4176  -33120.0936  0.2897 
