#=====================================================
# File created:        Sat-09-Mar-2024-at-11-53-14AM
# Size of lattice:     100x100
# Number of MC steps:  100
# Reduced temperature: 0.500
# Run time (s):        5.667886
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -10033.1579  0.2599 
   00001    0.6531  -12968.3956  0.2621 
   00002    0.6070  -15153.6946  0.2625 
   00003    0.5539  -16861.7788  0.2639 
   00004    0.5164  -17959.5403  0.2670 
   00005    0.5135  -18911.2257  0.2677 
   00006    0.4907  -19747.0584  0.2709 
   00007    0.4756  -20357.7370  0.2712 
   00008    0.4543  -20882.1341  0.2803 
   00009    0.4434  -21389.9027  0.2782 
   00010    0.4247  -21808.5359  0.2806 
   00011    0.4247  -22138.9395  0.2827 
   00012    0.4207  -22511.3313  0.2822 
   00013    0.4159  -22719.1540  0.2822 
   00014    0.4226  -22905.3057  0.2815 
   00015    0.4014  -23093.9494  0.2834 
   00016    0.4057  -23412.4176  0.2859 
   00017    0.3922  -23689.7198  0.2857 
   00018    0.3815  -23706.4571  0.2890 
   00019    0.3926  -23813.4517  0.2903 
   00020    0.3884  -23966.5350  0.2912 
   00021    0.3848  -24101.8755  0.2917 
   00022    0.3862  -24203.0914  0.2918 
   00023    0.3889  -24401.5787  0.2925 
   00024    0.3778  -24476.7276  0.2936 
   00025    0.3868  -24636.5965  0.2914 
   00026    0.3789  -24793.3855  0.2902 
   00027    0.3750  -24704.8819  0.2895 
   00028    0.3735  -24681.6300  0.2869 
   00029    0.3753  -24757.7952  0.2913 
   00030    0.3535  -24747.5215  0.2906 
   00031    0.3763  -24791.3213  0.2905 
   00032    0.3696  -24923.0994  0.2895 
   00033    0.3719  -24935.5364  0.2910 
   00034    0.3741  -25080.6842  0.2923 
   00035    0.3773  -25215.9245  0.2932 
   00036    0.3875  -25293.6960  0.2935 
   00037    0.3684  -25326.1271  0.2946 
   00038    0.3618  -25306.3450  0.2961 
   00039    0.3665  -25355.8235  0.2961 
   00040    0.3644  -25441.2800  0.2970 
   00041    0.3705  -25502.3284  0.2975 
   00042    0.3600  -25476.6146  0.2954 
   00043    0.3662  -25447.9084  0.2970 
   00044    0.3774  -25701.8899  0.2968 
   00045    0.3450  -25764.5955  0.2964 
   00046    0.3586  -25714.3824  0.2976 
   00047    0.3600  -25772.4955  0.3011 
   00048    0.3577  -25870.6217  0.2970 
   00049    0.3496  -25807.2644  0.2962 
   00050    0.3490  -25857.8724  0.2975 
   00051    0.3637  -25847.9231  0.2981 
   00052    0.3497  -25886.3789  0.3017 
   00053    0.3597  -26017.9696  0.3005 
   00054    0.3584  -26063.2207  0.3054 
   00055    0.3544  -26008.5032  0.3045 
   00056    0.3633  -25980.9080  0.3032 
   00057    0.3566  -25962.1288  0.3022 
   00058    0.3574  -26068.8786  0.3021 
   00059    0.3570  -26086.6867  0.3006 
   00060    0.3538  -26207.9266  0.3016 
   00061    0.3437  -26128.6402  0.3019 
   00062    0.3482  -26144.0661  0.3006 
   00063    0.3420  -26091.6970  0.3032 
   00064    0.3431  -26083.0072  0.3044 
   00065    0.3616  -26147.9302  0.3023 
   00066    0.3584  -26115.2963  0.3080 
   00067    0.3521  -26205.9370  0.3096 
   00068    0.3335  -26188.1670  0.3085 
   00069    0.3481  -26065.5820  0.3088 
   00070    0.3524  -26138.5380  0.3081 
   00071    0.3580  -26295.5298  0.3050 
   00072    0.3427  -26206.7323  0.3019 
   00073    0.3367  -26294.1647  0.3093 
   00074    0.3493  -26337.4101  0.3083 
   00075    0.3587  -26321.8789  0.3067 
   00076    0.3458  -26293.9622  0.3107 
   00077    0.3541  -26426.9075  0.3111 
   00078    0.3428  -26306.8897  0.3100 
   00079    0.3479  -26308.1434  0.3094 
   00080    0.3546  -26228.7623  0.3075 
   00081    0.3315  -26204.9799  0.3105 
   00082    0.3451  -26114.2723  0.3076 
   00083    0.3607  -26074.1107  0.3095 
   00084    0.3438  -26192.6231  0.3060 
   00085    0.3528  -26241.2678  0.3053 
   00086    0.3458  -26331.3552  0.3075 
   00087    0.3511  -26265.1608  0.3085 
   00088    0.3411  -26180.0164  0.3088 
   00089    0.3591  -26256.8811  0.3132 
   00090    0.3550  -26247.7800  0.3144 
   00091    0.3532  -26340.4855  0.3176 
   00092    0.3403  -26380.2937  0.3194 
   00093    0.3457  -26317.9280  0.3208 
   00094    0.3413  -26332.9944  0.3212 
   00095    0.3475  -26369.0663  0.3221 
   00096    0.3494  -26431.3702  0.3237 
   00097    0.3426  -26416.7953  0.3247 
   00098    0.3352  -26300.3900  0.3241 
   00099    0.3532  -26371.5969  0.3217 
   00100    0.3459  -26402.4836  0.3193 
