#=====================================================
# File created:        Tue-12-Mar-2024-at-07-27-51PM
# Size of lattice:     150x150
# Number of MC steps:  50
# Reduced temperature: 1.000
# Run time (s):        27.197865
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -22016.7457  0.2555 
   00001    0.6908  -34020.6022  0.2604 
   00002    0.6226  -39570.1940  0.2552 
   00003    0.5841  -43089.3098  0.2595 
   00004    0.5698  -45255.4894  0.2571 
   00005    0.5503  -46575.2524  0.2566 
   00006    0.5370  -47876.1267  0.2602 
   00007    0.5302  -48842.1821  0.2600 
   00008    0.5174  -49661.0104  0.2593 
   00009    0.5191  -50189.3072  0.2608 
   00010    0.5172  -50454.1978  0.2616 
   00011    0.5123  -50673.7212  0.2672 
   00012    0.5108  -50710.6510  0.2667 
   00013    0.5159  -50959.6348  0.2680 
   00014    0.5079  -51301.0944  0.2671 
   00015    0.5068  -51556.1062  0.2674 
   00016    0.5023  -51881.5427  0.2717 
   00017    0.4983  -52250.3354  0.2713 
   00018    0.5044  -51929.9595  0.2695 
   00019    0.5029  -52102.7071  0.2742 
   00020    0.5059  -52085.7202  0.2700 
   00021    0.4984  -52035.3833  0.2724 
   00022    0.4968  -52239.6497  0.2721 
   00023    0.5000  -52430.3152  0.2692 
   00024    0.4990  -52324.5629  0.2716 
   00025    0.4947  -52423.6521  0.2696 
   00026    0.5000  -52144.0321  0.2691 
   00027    0.5106  -52160.2677  0.2710 
   00028    0.4976  -52009.8712  0.2704 
   00029    0.4939  -52208.0626  0.2675 
   00030    0.5000  -52212.1799  0.2655 
   00031    0.5009  -52505.2657  0.2698 
   00032    0.4980  -52632.2035  0.2672 
   00033    0.4998  -52604.9952  0.2680 
   00034    0.4977  -52599.6747  0.2674 
   00035    0.4990  -52619.7651  0.2730 
   00036    0.4946  -53027.3271  0.2754 
   00037    0.4912  -52896.7215  0.2726 
   00038    0.4888  -52941.2606  0.2720 
   00039    0.4957  -52820.9034  0.2730 
   00040    0.4999  -52871.3059  0.2742 
   00041    0.4932  -52825.7041  0.2726 
   00042    0.4961  -52709.4487  0.2710 
   00043    0.4946  -52791.2344  0.2720 
   00044    0.4974  -52898.1744  0.2703 
   00045    0.4913  -53036.3048  0.2718 
   00046    0.4999  -53001.9019  0.2713 
   00047    0.4979  -52847.4405  0.2737 
   00048    0.4912  -52737.4131  0.2734 
   00049    0.4964  -52596.6368  0.2737 
   00050    0.4930  -52827.8086  0.2743 
