#=====================================================
# File created:        Tue-12-Mar-2024-at-06-33-14PM
# Size of lattice:     50x50
# Number of MC steps:  600
# Reduced temperature: 1.000
# Run time (s):        4.233527
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2457.9592  0.2531 
   00001    0.7152   -3709.1408  0.2544 
   00002    0.6400   -4341.3237  0.2586 
   00003    0.5968   -4682.0820  0.2624 
   00004    0.5844   -4818.8013  0.2597 
   00005    0.5556   -5121.6677  0.2624 
   00006    0.5544   -5298.6176  0.2619 
   00007    0.5348   -5362.1143  0.2646 
   00008    0.5268   -5389.5292  0.2622 
   00009    0.5336   -5446.6216  0.2651 
   00010    0.5108   -5477.4351  0.2630 
   00011    0.5184   -5590.4920  0.2630 
   00012    0.5084   -5580.7372  0.2648 
   00013    0.4996   -5586.1147  0.2649 
   00014    0.4936   -5691.1914  0.2650 
   00015    0.5104   -5666.6024  0.2650 
   00016    0.5136   -5613.5366  0.2647 
   00017    0.5360   -5511.9056  0.2644 
   00018    0.5144   -5580.0561  0.2611 
   00019    0.5272   -5567.5548  0.2599 
   00020    0.5216   -5645.2511  0.2618 
   00021    0.5164   -5720.5034  0.2677 
   00022    0.4940   -5674.1534  0.2679 
   00023    0.4980   -5751.0063  0.2667 
   00024    0.5016   -5681.0725  0.2629 
   00025    0.5100   -5715.8022  0.2668 
   00026    0.5016   -5700.8403  0.2692 
   00027    0.4868   -5754.7683  0.2686 
   00028    0.5172   -5751.3098  0.2703 
   00029    0.5060   -5675.6802  0.2737 
   00030    0.4960   -5849.0800  0.2750 
   00031    0.4956   -5787.9750  0.2705 
   00032    0.4968   -5877.2684  0.2698 
   00033    0.5124   -5830.6500  0.2691 
   00034    0.5080   -5886.8739  0.2623 
   00035    0.4824   -5988.6787  0.2649 
   00036    0.5104   -5816.4026  0.2646 
   00037    0.5104   -5835.2357  0.2608 
   00038    0.4788   -5923.8449  0.2618 
   00039    0.4948   -6004.9655  0.2615 
   00040    0.4916   -6012.5294  0.2588 
   00041    0.5036   -6005.0779  0.2568 
   00042    0.4796   -5979.5802  0.2537 
   00043    0.4940   -5871.4789  0.2544 
   00044    0.4964   -5815.0490  0.2562 
   00045    0.4932   -5876.0636  0.2613 
   00046    0.4780   -5851.5822  0.2587 
   00047    0.5000   -5907.9897  0.2594 
   00048    0.4812   -5813.3101  0.2577 
   00049    0.4996   -5892.7513  0.2590 
   00050    0.4896   -5812.6211  0.2615 
