#=====================================================
# File created:        Tue-12-Mar-2024-at-12-25-47PM
# Size of lattice:     50x50
# Number of MC steps:  100
# Reduced temperature: 1.000
# Run time (s):        11.372044
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2586.8509  0.7718 
   00001    0.7096   -3714.9688  0.7876 
   00002    0.6228   -4286.3475  0.7914 
   00003    0.5928   -4720.5803  0.8102 
   00004    0.5664   -4987.1329  0.8066 
   00005    0.5404   -5050.2488  0.8125 
   00006    0.5444   -5226.6935  0.8140 
   00007    0.5468   -5333.6419  0.8078 
   00008    0.5372   -5346.7514  0.8159 
   00009    0.5264   -5556.7816  0.8186 
   00010    0.5148   -5676.5548  0.8189 
   00011    0.5136   -5661.2307  0.8183 
   00012    0.5072   -5686.9148  0.8164 
   00013    0.5016   -5795.7756  0.8235 
   00014    0.5064   -5787.6348  0.8388 
   00015    0.5008   -5793.2358  0.8270 
   00016    0.4940   -5741.5338  0.8250 
   00017    0.4880   -5702.9995  0.8265 
   00018    0.5192   -5655.6880  0.8214 
   00019    0.5100   -5721.8835  0.8164 
   00020    0.5152   -5678.9625  0.8187 
   00021    0.5200   -5719.0489  0.8179 
   00022    0.5076   -5812.8232  0.8237 
   00023    0.5064   -5851.9014  0.8229 
   00024    0.4940   -5842.0976  0.8198 
   00025    0.5116   -5738.7897  0.8129 
   00026    0.5244   -5762.1943  0.8156 
   00027    0.5016   -5719.8564  0.8289 
   00028    0.5064   -5749.4472  0.8282 
   00029    0.5196   -5691.7072  0.8223 
   00030    0.5024   -5748.9767  0.8190 
   00031    0.5108   -5814.6866  0.8156 
   00032    0.4980   -5862.7142  0.8180 
   00033    0.5032   -5925.1259  0.8229 
   00034    0.4740   -5963.9126  0.8196 
   00035    0.4936   -5874.6395  0.8206 
   00036    0.5020   -5909.5447  0.8162 
   00037    0.5112   -5967.9334  0.8182 
   00038    0.4788   -5990.2940  0.8185 
   00039    0.4920   -5967.1736  0.8075 
   00040    0.4888   -5958.3974  0.8219 
   00041    0.4896   -5904.2280  0.8095 
   00042    0.4952   -5969.6730  0.8151 
   00043    0.4932   -5789.4322  0.8143 
   00044    0.5004   -5798.9219  0.8220 
   00045    0.5048   -5825.4581  0.8181 
   00046    0.4888   -5841.8196  0.8220 
   00047    0.4984   -5871.8939  0.8145 
   00048    0.5036   -5886.8774  0.8051 
   00049    0.5056   -5847.5671  0.8038 
   00050    0.4960   -5872.5394  0.7932 
   00051    0.4992   -5867.8980  0.7906 
   00052    0.4968   -5855.6322  0.7857 
   00053    0.4924   -5872.5990  0.7872 
   00054    0.5088   -5860.9609  0.7816 
   00055    0.5072   -5775.1630  0.7776 
   00056    0.4980   -5714.2754  0.7804 
   00057    0.5092   -5846.2467  0.7678 
   00058    0.4808   -5862.8488  0.7610 
   00059    0.5044   -5789.6254  0.7720 
   00060    0.4996   -5862.6605  0.7843 
   00061    0.4892   -5906.9386  0.7834 
   00062    0.4992   -5827.3915  0.7894 
   00063    0.4980   -5803.7764  0.7861 
   00064    0.5116   -5694.3258  0.7837 
   00065    0.5060   -5758.3899  0.7975 
   00066    0.4940   -5772.7322  0.8101 
   00067    0.4928   -5797.1360  0.8206 
   00068    0.4908   -5741.6287  0.8241 
   00069    0.5044   -5749.8309  0.8225 
   00070    0.5072   -5785.2961  0.8303 
   00071    0.4984   -5858.6484  0.8272 
   00072    0.5056   -5787.9553  0.8259 
   00073    0.5016   -5771.1144  0.8443 
   00074    0.5004   -5855.6908  0.8459 
   00075    0.4944   -5834.0996  0.8369 
   00076    0.4916   -5933.2895  0.8468 
   00077    0.4780   -5950.0269  0.8461 
   00078    0.4964   -5891.0534  0.8545 
   00079    0.4980   -5866.8189  0.8484 
   00080    0.4956   -5849.8452  0.8425 
   00081    0.5060   -5859.3006  0.8290 
   00082    0.5048   -5816.5901  0.8204 
   00083    0.5064   -5783.7613  0.8379 
   00084    0.5000   -5823.9546  0.8402 
   00085    0.4964   -5897.5145  0.8367 
   00086    0.4716   -5882.7303  0.8455 
   00087    0.4996   -5859.1828  0.8568 
   00088    0.4840   -5803.4824  0.8377 
   00089    0.4884   -5795.0577  0.8430 
   00090    0.5120   -5825.0798  0.8462 
   00091    0.4884   -5868.0040  0.8541 
   00092    0.5044   -5777.2378  0.8582 
   00093    0.5028   -5783.1818  0.8675 
   00094    0.4888   -5852.4856  0.8486 
   00095    0.4944   -5879.6269  0.8552 
   00096    0.4944   -5849.2753  0.8676 
   00097    0.5092   -5758.4873  0.8703 
   00098    0.4752   -5825.9907  0.8636 
   00099    0.4836   -5854.2783  0.8597 
   00100    0.5084   -5921.9892  0.8574 
