LebwohlLasher: Size: 150, Steps: 150, T*: 0.500: Order: 0.281, Time: 80.334899 s
         2326740 function calls (2302657 primitive calls) in 107.440 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       35    0.000    0.000    0.000    0.000 backend_bases.py:1256(__init__)
      358    0.000    0.000    0.000    0.000 __init__.py:259(__iter__)
       81    0.000    0.000    0.000    0.000 enum.py:532(_get_mixins_)
       24    0.000    0.000    0.005    0.000 ticker.py:696(set_locs)
       41    0.000    0.000    0.000    0.000 typing.py:219(_remove_dups_flatten)
       28    0.000    0.000    0.000    0.000 Image.py:2097(resize)
        1    0.000    0.000    0.002    0.002 socket.py:4(<module>)
  215/117    0.000    0.000    0.001    0.000 core.py:1878(default_name)
       28    0.000    0.000    0.003    0.000 ticker.py:427(__init__)
      206    0.000    0.000    0.000    0.000 transforms.py:1761(<lambda>)
        2    0.000    0.000    0.041    0.020 _backend_tk.py:166(__init__)
      784    0.000    0.000    0.000    0.000 font_manager.py:687(get_stretch)
       14    0.000    0.000    0.002    0.000 axis.py:2545(_init)
       33    0.000    0.000    0.000    0.000 figure.py:86(as_list)
       56    0.000    0.000    0.001    0.000 transforms.py:313(xmin)
        1    0.000    0.000    0.005    0.005 _methods.py:1(<module>)
       44    0.000    0.000    0.001    0.000 _base.py:52(__init__)
        1    0.000    0.000    0.002    0.002 scimath.py:1(<module>)
       29    0.000    0.000    0.000    0.000 _backend_tk.py:382(<listcomp>)
        1    0.000    0.000    0.013    0.013 Image.py:27(<module>)
        1    0.000    0.000    0.006    0.006 common.py:8(pyparsing_common)
      119    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.013    0.013 pathlib.py:1(<module>)
       32    0.000    0.000    0.005    0.000 ImageTk.py:165(paste)
    24/12    0.000    0.000    0.001    0.000 core.py:4242(parseImpl)
      126    0.000    0.000    0.000    0.000 colors.py:958(__init__)
        9    0.000    0.000    0.002    0.000 enum.py:430(_create_)
      126    0.000    0.000    0.000    0.000 lines.py:1239(set_markeredgewidth)
       28    0.000    0.000    0.007    0.000 axis.py:777(_set_scale)
      166    0.000    0.000    0.000    0.000 colors.py:659(__init__)
       29    0.000    0.000    0.000    0.000 pathlib.py:532(_select_from)
       38    0.000    0.000    0.001    0.000 typing.py:818(__getitem_inner__)
      126    0.000    0.000    0.001    0.000 lines.py:1219(set_markerfacecolor)
       26    0.000    0.000    0.000    0.000 core.py:2966(__array_finalize__)
       12    0.000    0.000    0.021    0.002 _docstring.py:51(__missing__)
       16    0.000    0.000    0.013    0.001 axis.py:930(set_tick_params)
      142    0.000    0.000    0.000    0.000 axis.py:770(get_transform)
       60    0.000    0.000    0.000    0.000 transforms.py:1839(is_separable)
       26    0.000    0.000    0.003    0.000 __init__.py:1626(_configure)
       32    0.000    0.000    0.000    0.000 axis.py:910(reset_ticks)
        1    0.000    0.000    0.001    0.001 getlimits.py:158(_register_known_types)
       29    0.000    0.000    0.000    0.000 __init__.py:1404(__init__)
       42    0.000    0.000    0.000    0.000 axis.py:196(_set_labelrotation)
       36    0.000    0.000    0.001    0.000 transforms.py:1087(__init__)
       82    0.000    0.000    0.000    0.000 __init__.py:253(make_alias)
        1    0.000    0.000    0.003    0.003 linalg.py:1(<module>)
  274/255    0.000    0.000    0.000    0.000 results.py:171(__init__)
       60    0.000    0.000    0.000    0.000 lines.py:958(_get_markerfacecolor)
      180    0.000    0.000    0.000    0.000 transforms.py:2134(transform)
       14    0.000    0.000    0.000    0.000 Image.py:711(tobytes)
       36    0.000    0.000    0.000    0.000 _ufunc_config.py:132(geterr)
       38    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1590(path_hook_for_FileFinder)
      456    0.000    0.000    0.000    0.000 artist.py:939(get_rasterized)
       24    0.000    0.000    0.000    0.000 _methods.py:281(_ptp)
      442    0.000    0.000    0.000    0.000 multiarray.py:152(concatenate)
        1    0.000    0.000    0.047    0.047 patches.py:1(<module>)
       12    0.000    0.000    0.004    0.000 patches.py:582(draw)
       56    0.000    0.000    0.001    0.000 transforms.py:323(xmax)
      108    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(ndim)
      933    0.000    0.000    0.000    0.000 inspect.py:2543(default)
       40    0.000    0.000    0.000    0.000 getlimits.py:476(__new__)
      404    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
       32    0.000    0.000    0.000    0.000 colors.py:479(<setcomp>)
       36    0.000    0.000    0.010    0.000 fromnumeric.py:2111(clip)
      378    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
      176    0.000    0.000    0.000    0.000 spines.py:551(__getattr__)
      151    0.000    0.000    0.000    0.000 numeric.py:73(_zeros_like_dispatcher)
       20    0.000    0.000    0.002    0.000 axis.py:444(_apply_tickdir)
      148    0.000    0.000    0.000    0.000 Image.py:820(load)
        9    0.000    0.000    0.004    0.000 _fontconfig_pattern.py:80(parse_fontconfig_pattern)
        1    0.000    0.000    0.001    0.001 typing.py:1(<module>)
      126    0.000    0.000    0.000    0.000 lines.py:1039(set_antialiased)
  271/171    0.000    0.000    0.001    0.000 core.py:1908(name)
       37    0.000    0.000    0.001    0.000 getlimits.py:111(_float_to_str)
       51    0.000    0.000    0.000    0.000 backend_bases.py:1697(<lambda>)
        1    0.000    0.000    0.000    0.000 random.py:78(Random)
      346    0.000    0.000    0.000    0.000 figure.py:2768(_get_dpi)
        4    0.000    0.000    0.003    0.001 _base.py:1876(apply_aspect)
       66    0.000    0.000    0.001    0.000 core.py:1417(__add__)
       10    0.000    0.000    0.000    0.000 transforms.py:373(size)
        1    0.000    0.000    0.000    0.000 __init__.py:970(<dictcomp>)
      102    0.000    0.000    0.000    0.000 Image.py:486(__init__)
       15    0.000    0.000    0.000    0.000 posixpath.py:334(normpath)
        2    0.000    0.000    0.001    0.000 _backend_tk.py:548(show)
       28    0.000    0.000    0.000    0.000 __init__.py:1335(_fixupParents)
      376    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
        1    0.000    0.000    0.003    0.003 _ufunc_config.py:1(<module>)
       42    0.000    0.000    0.000    0.000 artist.py:1007(set_alpha)
      126    0.000    0.000    0.000    0.000 lines.py:1098(set_gapcolor)
        1    0.000    0.000    0.006    0.006 pkgutil.py:503(extend_path)
       74    0.000    0.000    0.000    0.000 stride_tricks.py:538(<listcomp>)
       24    0.000    0.000    0.003    0.000 ticker.py:215(format_ticks)
        2    0.000    0.000    0.002    0.001 polynomial.py:1(<module>)
      102    0.000    0.000    0.000    0.000 __init__.py:1855(_str_lower_equal)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
      392    0.000    0.000    0.000    0.000 transforms.py:1811(get_affine)
      168    0.000    0.000    0.000    0.000 colors.py:762(__copy__)
       62    0.000    0.000    0.001    0.000 transforms.py:790(unit)
      168    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
       20    0.000    0.000    0.001    0.000 _base.py:971(get_xaxis_text2_transform)
       74    0.000    0.000    0.001    0.000 artist.py:929(_set_gc_clip)
       36    0.000    0.000    0.000    0.000 enum.py:68(__init__)
       28    0.000    0.000    0.000    0.000 axis.py:1912(set_minor_locator)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _add_newdocs_scalars.py:1(<module>)
       90    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedReader' objects}
        4    0.000    0.000    0.001    0.000 _base.py:2868(handle_single_axis)
      104    0.000    0.000    0.000    0.000 {built-in method math.floor}
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
       58    0.000    0.000    0.000    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
      377    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
      379    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
       24    0.000    0.000    0.000    0.000 fromnumeric.py:2604(ptp)
       34    0.000    0.000    0.000    0.000 core.py:2999(__init__)
      220    0.000    0.000    0.000    0.000 stride_tricks.py:542(<genexpr>)
      249    0.000    0.000    0.000    0.000 fromnumeric.py:2427(_all_dispatcher)
       74    0.000    0.000    0.002    0.000 backend_bases.py:683(new_gc)
      120    0.000    0.000    0.000    0.000 text.py:315(get_rotation)
      284    0.000    0.000    0.000    0.000 typing.py:329(__hash__)
      378    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
        1    0.000    0.000    0.002    0.002 _base.py:547(_AxesBase)
      456    0.000    0.000    0.000    0.000 artist.py:966(get_agg_filter)
       32    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
       14    0.000    0.000    0.012    0.001 _base.py:3920(format_coord)
        2    0.000    0.000    0.001    0.000 colors.py:1315(__call__)
       36    0.000    0.000    0.000    0.000 enum.py:522(_check_for_existing_members)
       38    0.000    0.000    0.000    0.000 __init__.py:126(_weak_or_strong_ref)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
        2    0.000    0.000    0.001    0.000 _pylab_helpers.py:44(destroy)
       96    0.000    0.000    0.000    0.000 transforms.py:2691(get_matrix)
       14    0.000    0.000    0.001    0.000 pathlib.py:1173(resolve)
        1    0.000    0.000    0.001    0.001 type_check.py:1(<module>)
       22    0.000    0.000    0.002    0.000 axis.py:505(_apply_tickdir)
      324    0.000    0.000    0.000    0.000 __init__.py:844(<listcomp>)
        1    0.000    0.000    0.001    0.001 pickle.py:197(<listcomp>)
       60    0.000    0.000    0.001    0.000 deprecation.py:289(wrapper)
       42    0.000    0.000    0.000    0.000 core.py:2399(__init__)
    16/10    0.000    0.000    0.002    0.000 deprecation.py:379(wrapper)
       30    0.000    0.000    0.000    0.000 lines.py:701(_transform_path)
      139    0.000    0.000    0.000    0.000 core.py:792(preParse)
       54    0.000    0.000    0.000    0.000 PngImagePlugin.py:194(crc)
      137    0.000    0.000    0.000    0.000 core.py:1753(set_whitespace_chars)
       28    0.000    0.000    0.002    0.000 ticker.py:1969(__init__)
        1    0.000    0.000    0.002    0.002 mathtext.py:1(<module>)
      445    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
      468    0.000    0.000    0.000    0.000 copy.py:107(_copy_immutable)
        4    0.000    0.000    0.000    0.000 collections.py:945(set_sizes)
        1    0.000    0.000    0.000    0.000 TiffTags.py:421(_populate)
       63    0.000    0.000    0.002    0.000 colors.py:1080(reversed)
      213    0.000    0.000    0.000    0.000 {built-in method math.radians}
       10    0.000    0.000    0.000    0.000 version.py:186(__init__)
      195    0.000    0.000    0.000    0.000 inspect.py:1720(_signature_get_user_defined_method)
      322    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(get_filename)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
      183    0.000    0.000    0.000    0.000 {built-in method math.sin}
        8    0.000    0.000    0.001    0.000 spines.py:35(__init__)
       32    0.000    0.000    0.000    0.000 enum.py:398(__members__)
       22    0.000    0.000    0.001    0.000 _base.py:1051(get_yaxis_text2_transform)
     35/7    0.000    0.000    0.668    0.095 <frozen importlib._bootstrap_external>:1172(exec_module)
       36    0.000    0.000    0.004    0.000 __init__.py:4059(__init__)
      114    0.000    0.000    0.000    0.000 backend_bases.py:963(set_foreground)
       62    0.000    0.000    0.001    0.000 transforms.py:2331(blended_transform_factory)
       18    0.000    0.000    0.000    0.000 __init__.py:226(_from_iter)
      269    0.000    0.000    0.000    0.000 __init__.py:80(<genexpr>)
       18    0.000    0.000    0.003    0.000 rcsetup.py:629(cycler)
       36    0.000    0.000    0.000    0.000 functools.py:525(decorating_function)
       28    0.000    0.000    0.000    0.000 _backend_tk.py:219(filter_destroy)
       98    0.000    0.000    0.000    0.000 rcsetup.py:66(__call__)
       38    0.000    0.000    0.000    0.000 weakref.py:44(__new__)
       36    0.000    0.000    0.010    0.000 {method 'clip' of 'numpy.ndarray' objects}
      103    0.000    0.000    0.000    0.000 transforms.py:1776(__array__)
    36/24    0.000    0.000    0.000    0.000 __init__.py:1685(_safe_first_finite)
       28    0.000    0.000    0.000    0.000 axis.py:1599(get_major_formatter)
        2    0.000    0.000    0.809    0.405 backend_agg.py:392(draw)
        1    0.000    0.000    0.001    0.001 _afm.py:1(<module>)
       20    0.000    0.000    0.000    0.000 copyreg.py:99(_slotnames)
        2    0.000    0.000    0.803    0.401 _base.py:2999(draw)
       28    0.000    0.000    0.000    0.000 transforms.py:361(width)
      143    0.000    0.000    0.000    0.000 __init__.py:1689(isEnabledFor)
       90    0.000    0.000    0.000    0.000 transforms.py:2222(<lambda>)
        1    0.000    0.000    0.072    0.072 text.py:1(<module>)
       33    0.000    0.000    0.001    0.000 __init__.py:375(set)
        1    0.000    0.000    0.000    0.000 markers.py:156(MarkerStyle)
       19    0.000    0.000    0.001    0.000 core.py:269(_trim_arity)
      267    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7fac4b6e3790}
      300    0.000    0.000    0.000    0.000 fromnumeric.py:2950(_prod_dispatcher)
       72    0.000    0.000    0.000    0.000 _methods.py:103(_clip_dep_is_byte_swapped)
        8    0.000    0.000    0.000    0.000 _base.py:4273(get_children)
        2    0.000    0.000    0.010    0.005 quiver.py:508(_init)
       54    0.000    0.000    0.000    0.000 ImageFile.py:572(_safe_read)
       37    0.000    0.000    0.000    0.000 transforms.py:1327(__init_subclass__)
        2    0.000    0.000    0.003    0.002 _backend_tk.py:247(resize)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7fac4b708b80}
       98    0.000    0.000    0.004    0.000 artist.py:1205(update)
        1    0.000    0.000    0.002    0.002 core.py:394(ParserElement)
        1    0.000    0.000    0.027    0.027 colors.py:1(<module>)
       78    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       29    0.000    0.000    0.001    0.000 __init__.py:2018(getLogger)
      216    0.000    0.000    0.000    0.000 _binary.py:84(i32be)
       47    0.000    0.000    0.000    0.000 rcsetup.py:357(validate_fontsize)
      126    0.000    0.000    0.000    0.000 lines.py:1229(set_markerfacecoloralt)
       52    0.000    0.000    0.000    0.000 spines.py:558(__getitem__)
        1    0.000    0.000    0.026    0.026 py3k.py:1(<module>)
        1    0.000    0.000    0.000    0.000 colors.py:1800(SymLogNorm)
       16    0.000    0.000    0.000    0.000 axis.py:1029(_translate_tick_params)
       30    0.000    0.000    0.000    0.000 markers.py:293(__bool__)
        2    0.000    0.000    0.000    0.000 __init__.py:275(disconnect)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
       36    0.000    0.000    0.000    0.000 enum.py:175(<dictcomp>)
       26    0.000    0.000    0.000    0.000 os.py:670(__getitem__)
        2    0.000    0.000    0.128    0.064 collections.py:343(draw)
        1    0.000    0.000    0.004    0.004 ntpath.py:2(<module>)
       17    0.000    0.000    0.001    0.000 genericpath.py:27(isfile)
      104    0.000    0.000    0.000    0.000 transforms.py:1358(_iter_break_from_left_to_right)
      191    0.000    0.000    0.000    0.000 multiarray.py:1079(copyto)
       65    0.000    0.000    0.000    0.000 inspect.py:1838(_signature_is_builtin)
       18    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.new}
        1    0.000    0.000    0.052    0.052 _axes.py:1(<module>)
        4    0.000    0.000    0.004    0.001 axis.py:655(__init__)
        1    0.000    0.000    0.007    0.007 inspect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gridspec.py:319(GridSpec)
       78    0.000    0.000    0.000    0.000 util.py:113(set_)
       28    0.000    0.000    0.002    0.000 ticker.py:2889(__init__)
      143    0.000    0.000    0.000    0.000 __init__.py:1424(debug)
        4    0.000    0.000    0.000    0.000 transforms.py:493(anchored)
        1    0.000    0.000    0.002    0.002 tz.py:2(<module>)
  176/168    0.000    0.000    0.000    0.000 spines.py:202(_ensure_position_is_set)
       42    0.000    0.000    0.005    0.000 lines.py:1025(get_path)
       88    0.000    0.000    0.000    0.000 six.py:141(__init__)
        4    0.000    0.000    0.000    0.000 backend_bases.py:1675(__init__)
      126    0.000    0.000    0.000    0.000 lines.py:540(set_markevery)
       42    0.000    0.000    0.000    0.000 {method 'copy' of 'ImagingCore' objects}
       11    0.000    0.000    0.000    0.000 core.py:2808(__new__)
        1    0.000    0.000    0.000    0.000 util.py:102(__init__)
       36    0.000    0.000    0.011    0.000 <__array_function__ internals>:177(clip)
       38    0.000    0.000    0.000    0.000 fromnumeric.py:2333(any)
      158    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.001    0.000 _base.py:3314(tick_params)
        2    0.000    0.000    0.000    0.000 gridspec.py:145(get_grid_positions)
        2    0.000    0.000    0.006    0.003 _backend_tk.py:69(blit)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:44(_bits_of)
       12    0.000    0.000    0.001    0.000 backend_agg.py:109(draw_path)
      139    0.000    0.000    0.000    0.000 pathlib.py:1049(_init)
      464    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 _color_data.py:2(<module>)
        1    0.000    0.000    0.000    0.000 core.py:6527(__new__)
      106    0.000    0.000    0.000    0.000 posixpath.py:60(isabs)
        2    0.000    0.000    0.000    0.000 quiver.py:573(_dots_per_unit)
      423    0.000    0.000    0.000    0.000 typing.py:669(<genexpr>)
        1    0.000    0.000    0.009    0.009 backend_tools.py:1(<module>)
        1    0.000    0.000    0.009    0.009 _backend_tk.py:1(<module>)
       20    0.000    0.000    0.000    0.000 markers.py:811(_set_tickdown)
       44    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
      116    0.000    0.000    0.000    0.000 font_manager.py:1518(<genexpr>)
       51    0.000    0.000    0.000    0.000 colors.py:384(<genexpr>)
      304    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1465(<genexpr>)
       14    0.000    0.000    0.000    0.000 {method 'encode' of 'ImagingEncoder' objects}
       92    0.000    0.000    0.000    0.000 core.py:2345(__init__)
      344    0.000    0.000    0.000    0.000 enum.py:393(<genexpr>)
       22    0.000    0.000    0.000    0.000 __init__.py:222(__getattr__)
        2    0.000    0.000    0.082    0.041 __init__.py:2250(__init__)
       36    0.000    0.000    0.000    0.000 numeric.py:150(ones)
        1    0.000    0.000    0.005    0.005 __init__.py:17(<module>)
        1    0.000    0.000    0.001    0.001 _mathtext.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:757(GraphicsContextBase)
      232    0.000    0.000    0.000    0.000 typing.py:324(__eq__)
        6    0.000    0.000    0.835    0.139 __init__.py:812(callit)
        1    0.000    0.000    0.008    0.008 _internal.py:1(<module>)
       37    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        1    0.000    0.000    0.000    0.000 rcsetup.py:1266(<dictcomp>)
        2    0.000    0.000    0.001    0.001 dataclasses.py:807(_process_class)
        2    0.000    0.000    0.808    0.404 figure.py:3155(draw)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
     84/8    0.000    0.000    0.000    0.000 transforms.py:2384(_invalidate_internal)
      126    0.000    0.000    0.000    0.000 lines.py:1209(set_markeredgecolor)
      140    0.000    0.000    0.000    0.000 pathlib.py:451(readlink)
       56    0.000    0.000    0.001    0.000 typing.py:689(copy_with)
        1    0.000    0.000    0.000    0.000 pickle.py:1136(_Unpickler)
        3    0.000    0.000    0.005    0.002 _common.py:1(<module>)
       10    0.000    0.000    0.001    0.000 _base.py:2510(_process_unit_info)
        1    0.000    0.000    0.000    0.000 numerictypes.py:440(_construct_lookups)
      188    0.000    0.000    0.000    0.000 axis.py:560(formatter)
      4/2    0.000    0.000    0.803    0.401 image.py:113(_draw_list_compositing_images)
       37    0.000    0.000    0.000    0.000 __init__.py:175(check_getitem)
        1    0.000    0.000    0.001    0.001 nanfunctions.py:1(<module>)
      266    0.000    0.000    0.000    0.000 text.py:907(get_text)
       12    0.000    0.000    0.000    0.000 __init__.py:1695(safe_isfinite)
       53    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
       11    0.000    0.000    0.000    0.000 {built-in method posix.lstat}
        4    0.000    0.000    0.018    0.004 axis.py:2128(_get_tick_boxes_siblings)
        4    0.000    0.000    0.002    0.000 _base.py:1862(get_data_ratio)
       33    0.000    0.000    0.000    0.000 deprecation.py:154(_deprecated_property)
      430    0.000    0.000    0.000    0.000 enum.py:748(name)
      322    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:839(create_module)
       32    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
       26    0.000    0.000    0.000    0.000 __init__.py:2380(pack_configure)
      312    0.000    0.000    0.000    0.000 rcsetup.py:800(_convert_validator_spec)
       82    0.000    0.000    0.000    0.000 overrides.py:121(decorator)
      194    0.000    0.000    0.000    0.000 font_manager.py:839(set_file)
        1    0.000    0.000    0.086    0.086 backend_bases.py:1(<module>)
        2    0.000    0.000    0.019    0.010 __init__.py:2308(destroy)
       28    0.000    0.000    0.006    0.000 text.py:101(_get_text_metrics_with_cache_impl)
        1    0.000    0.000    0.048    0.048 _base.py:1(<module>)
       58    0.000    0.000    0.000    0.000 results.py:449(__iadd__)
       18    0.000    0.000    0.000    0.000 PngImagePlugin.py:412(chunk_IHDR)
       22    0.000    0.000    0.000    0.000 markers.py:791(_set_tickleft)
        2    0.000    0.000    0.000    0.000 figure.py:3026(set_size_inches)
        4    0.000    0.000    0.000    0.000 transforms.py:1605(transform_path_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1884(Affine2D)
       48    0.000    0.000    0.000    0.000 fromnumeric.py:3245(around)
       15    0.000    0.000    0.000    0.000 pathlib.py:849(with_name)
      183    0.000    0.000    0.000    0.000 textwrap.py:477(prefixed_lines)
        1    0.000    0.000    0.002    0.002 GifImagePlugin.py:26(<module>)
       28    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 rrule.py:2(<module>)
      240    0.000    0.000    0.000    0.000 text.py:1335(get_usetex)
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
       69    0.000    0.000    0.000    0.000 transforms.py:263(y0)
        1    0.000    0.000    0.001    0.001 utils.py:1(<module>)
       42    0.000    0.000    0.000    0.000 backend_bases.py:891(set_alpha)
        1    0.000    0.000    0.001    0.001 _pocketfft.py:1(<module>)
       21    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
       74    0.000    0.000    0.000    0.000 backend_bases.py:1025(get_hatch_path)
      216    0.000    0.000    0.000    0.000 {built-in method _struct.unpack_from}
        4    0.000    0.000    0.000    0.000 path.py:603(get_extents)
        2    0.000    0.000    0.001    0.000 backend_agg.py:405(get_renderer)
      132    0.000    0.000    0.000    0.000 figure.py:2771(_set_dpi)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
       21    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
       18    0.000    0.000    0.001    0.000 core.py:5040(parseImpl)
      218    0.000    0.000    0.000    0.000 __init__.py:385(<genexpr>)
      108    0.000    0.000    0.000    0.000 PngImagePlugin.py:143(_crc32)
       48    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(round_)
       51    0.000    0.000    0.000    0.000 pathlib.py:691(_from_parsed_parts)
        1    0.000    0.000    0.090    0.090 contour.py:1(<module>)
      168    0.000    0.000    0.000    0.000 cm.py:78(__getitem__)
       54    0.000    0.000    0.001    0.000 typing.py:802(__getitem__)
      104    0.000    0.000    0.000    0.000 deprecation.py:205(<listcomp>)
        1    0.000    0.000    0.000    0.000 colors.py:77(<dictcomp>)
       18    0.000    0.000    0.000    0.000 Image.py:377(_getdecoder)
       44    0.000    0.000    0.000    0.000 results.py:554(copy)
      126    0.000    0.000    0.000    0.000 patches.py:763(rotation_point)
     30/9    0.000    0.000    0.004    0.000 core.py:4524(leave_whitespace)
       17    0.000    0.000    0.000    0.000 typing.py:900(__init_subclass__)
       14    0.000    0.000    0.000    0.000 Image.py:2983(frombuffer)
       28    0.000    0.000    0.000    0.000 scale.py:699(scale_factory)
       41    0.000    0.000    0.000    0.000 functools.py:487(lru_cache)
       29    0.000    0.000    0.000    0.000 __init__.py:2755(canvasy)
        2    0.000    0.000    0.003    0.002 quiver.py:466(__init__)
       14    0.000    0.000    0.000    0.000 Image.py:229(_conv_type_shape)
       50    0.000    0.000    0.000    0.000 _internal.py:869(_ufunc_doc_signature_formatter)
      104    0.000    0.000    0.000    0.000 deprecation.py:99(deprecated)
        6    0.000    0.000    0.000    0.000 __init__.py:800(after)
       20    0.000    0.000    0.000    0.000 contextlib.py:211(contextmanager)
       40    0.000    0.000    0.000    0.000 _base.py:567(<dictcomp>)
       30    0.000    0.000    0.000    0.000 artist.py:1238(<dictcomp>)
      263    0.000    0.000    0.000    0.000 core.py:3730(<genexpr>)
        8    0.000    0.000    0.011    0.001 axis.py:1659(grid)
       32    0.000    0.000    0.000    0.000 _collections_abc.py:824(update)
        2    0.000    0.000    0.018    0.009 axis.py:2604(_update_label_position)
      147    0.000    0.000    0.000    0.000 TiffTags.py:27(__new__)
        1    0.000    0.000    0.001    0.001 dates.py:1(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
      165    0.000    0.000    0.000    0.000 fromnumeric.py:193(_reshape_dispatcher)
       18    0.000    0.000    0.000    0.000 PngImagePlugin.py:957(load_end)
        4    0.000    0.000    0.000    0.000 backend_bases.py:3104(_wait_cursor_for_draw_cm)
      139    0.000    0.000    0.000    0.000 core.py:1973(__eq__)
        2    0.000    0.000    0.000    0.000 backend_bases.py:1701(_fix_ipython_backend2gui)
       48    0.000    0.000    0.001    0.000 fromnumeric.py:3754(round_)
       12    0.000    0.000    0.000    0.000 typing.py:1060(__init_subclass__)
        4    0.000    0.000    0.000    0.000 transforms.py:534(shrunk_to_aspect)
        1    0.000    0.000    0.007    0.007 uuid.py:1(<module>)
        4    0.000    0.000    0.000    0.000 stride_tricks.py:340(_broadcast_to)
       90    0.000    0.000    0.000    0.000 __init__.py:1881(__init__)
      222    0.000    0.000    0.000    0.000 transforms.py:1332(<genexpr>)
      151    0.000    0.000    0.000    0.000 multiarray.py:84(empty_like)
       93    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       34    0.000    0.000    0.000    0.000 patches.py:317(_set_edgecolor)
       42    0.000    0.000    0.000    0.000 text.py:434(<listcomp>)
       14    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
       82    0.000    0.000    0.000    0.000 overrides.py:110(set_module)
       23    0.000    0.000    0.001    0.000 overrides.py:221(decorator)
        1    0.000    0.000    0.000    0.000 ImageOps.py:19(<module>)
        1    0.000    0.000    0.004    0.004 shutil.py:1(<module>)
       14    0.000    0.000    0.000    0.000 Image.py:533(_close_fp)
       34    0.000    0.000    0.001    0.000 patches.py:343(_set_facecolor)
       50    0.000    0.000    0.000    0.000 _collections_abc.py:760(__iter__)
        8    0.000    0.000    0.000    0.000 transforms.py:1057(set)
        1    0.000    0.000    0.002    0.002 hmac.py:1(<module>)
        3    0.000    0.000    0.009    0.003 __init__.py:2(<module>)
       30    0.000    0.000    0.000    0.000 markers.py:318(get_joinstyle)
       48    0.000    0.000    0.000    0.000 ticker.py:1932(closeto)
       24    0.000    0.000    0.000    0.000 numerictypes.py:513(_scalar_type_key)
       30    0.000    0.000    0.000    0.000 markers.py:378(get_transform)
       18    0.000    0.000    0.000    0.000 PngImagePlugin.py:347(__init__)
       42    0.000    0.000    0.000    0.000 Image.py:1183(copy)
       18    0.000    0.000    0.000    0.000 typing.py:187(_subs_tvars)
