#=====================================================
# File created:        Tue-12-Mar-2024-at-06-33-23PM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 1.000
# Run time (s):        3.559174
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2479.2967  0.2544 
   00001    0.6960   -3788.2636  0.2559 
   00002    0.6240   -4429.7694  0.2604 
   00003    0.6144   -4758.6295  0.2555 
   00004    0.5860   -4857.8650  0.2529 
   00005    0.5496   -5015.3406  0.2579 
   00006    0.5500   -5318.0315  0.2618 
   00007    0.5400   -5372.3619  0.2639 
   00008    0.5256   -5441.7334  0.2673 
   00009    0.5128   -5566.6473  0.2699 
   00010    0.5264   -5513.2553  0.2708 
   00011    0.5080   -5561.9563  0.2693 
   00012    0.5096   -5650.0219  0.2747 
   00013    0.5212   -5574.9594  0.2760 
   00014    0.5016   -5639.8894  0.2768 
   00015    0.4936   -5737.6482  0.2757 
   00016    0.5104   -5826.9591  0.2750 
   00017    0.5000   -5815.2264  0.2715 
   00018    0.4952   -5815.3484  0.2685 
   00019    0.4936   -5693.7174  0.2679 
   00020    0.5008   -5704.7815  0.2664 
   00021    0.4768   -5777.6004  0.2629 
   00022    0.5020   -5822.2355  0.2580 
   00023    0.4912   -5933.8322  0.2547 
   00024    0.5080   -5896.3736  0.2582 
   00025    0.5080   -5820.7205  0.2577 
   00026    0.5032   -5959.0904  0.2585 
   00027    0.5032   -5840.1858  0.2648 
   00028    0.5136   -5835.9977  0.2645 
   00029    0.5016   -5882.8365  0.2698 
   00030    0.5008   -5807.9048  0.2676 
   00031    0.5044   -5771.8647  0.2724 
   00032    0.4836   -5868.8486  0.2746 
   00033    0.5080   -5944.4006  0.2766 
   00034    0.4920   -5932.2622  0.2688 
   00035    0.4996   -5966.6317  0.2720 
   00036    0.4888   -5964.6328  0.2700 
   00037    0.4852   -5979.3481  0.2712 
   00038    0.4924   -6003.2370  0.2711 
   00039    0.4864   -6012.9181  0.2692 
   00040    0.4776   -5973.9135  0.2704 
   00041    0.4792   -5952.6363  0.2716 
   00042    0.5020   -5989.3536  0.2721 
   00043    0.5028   -6029.4515  0.2734 
   00044    0.4772   -5995.8652  0.2697 
   00045    0.5028   -5973.4466  0.2725 
   00046    0.4872   -5906.0526  0.2737 
   00047    0.4920   -5879.3573  0.2758 
   00048    0.5012   -5920.7526  0.2728 
   00049    0.4900   -5897.9748  0.2739 
   00050    0.5056   -5887.0227  0.2750 
   00051    0.4840   -5912.4251  0.2795 
   00052    0.4884   -6004.8867  0.2742 
   00053    0.4680   -6069.9262  0.2728 
   00054    0.4852   -6022.4950  0.2732 
   00055    0.4972   -5868.4492  0.2686 
   00056    0.4964   -5878.9966  0.2720 
   00057    0.4940   -5940.2026  0.2715 
   00058    0.4812   -5977.8724  0.2697 
   00059    0.4924   -5929.3804  0.2674 
   00060    0.4932   -5948.7894  0.2655 
   00061    0.4556   -6011.2775  0.2666 
   00062    0.4908   -6014.1272  0.2700 
   00063    0.4836   -6120.7414  0.2656 
   00064    0.4848   -6161.9928  0.2695 
   00065    0.4804   -6086.1849  0.2721 
   00066    0.4624   -6059.3110  0.2690 
   00067    0.4696   -5966.6060  0.2676 
   00068    0.4912   -5961.4334  0.2688 
   00069    0.4888   -5999.7983  0.2682 
   00070    0.4892   -5853.6259  0.2693 
   00071    0.5068   -5927.8872  0.2685 
   00072    0.4960   -5997.0114  0.2653 
   00073    0.4780   -5958.0556  0.2616 
   00074    0.4964   -5882.5142  0.2620 
   00075    0.5052   -5921.7894  0.2633 
   00076    0.4712   -5926.3369  0.2639 
   00077    0.4932   -5955.0839  0.2621 
   00078    0.5040   -5843.1305  0.2599 
   00079    0.5028   -5769.6519  0.2583 
   00080    0.5216   -5767.2942  0.2590 
   00081    0.4748   -5799.2723  0.2588 
   00082    0.5172   -5835.9746  0.2552 
   00083    0.4920   -5872.1981  0.2573 
   00084    0.5148   -5790.9316  0.2586 
   00085    0.5056   -5780.4943  0.2607 
   00086    0.4992   -5801.2454  0.2642 
   00087    0.4884   -5759.4431  0.2608 
   00088    0.5032   -5794.4703  0.2581 
   00089    0.5052   -5750.5913  0.2594 
   00090    0.4988   -5781.0591  0.2563 
   00091    0.4996   -5775.7589  0.2548 
   00092    0.4892   -5741.2447  0.2559 
   00093    0.5048   -5725.5904  0.2576 
   00094    0.4964   -5787.4337  0.2588 
   00095    0.5236   -5798.6647  0.2584 
   00096    0.4864   -5812.0072  0.2586 
   00097    0.5096   -5849.1151  0.2595 
   00098    0.4904   -5899.2690  0.2592 
   00099    0.5016   -5849.9375  0.2573 
   00100    0.5052   -5881.7434  0.2571 
   00101    0.5068   -5805.4287  0.2570 
   00102    0.5016   -5864.8583  0.2587 
   00103    0.4996   -5851.9253  0.2603 
   00104    0.5004   -5781.5053  0.2646 
   00105    0.4972   -5812.0749  0.2678 
   00106    0.4908   -5889.1405  0.2681 
   00107    0.5036   -5802.6042  0.2672 
   00108    0.4940   -5956.0344  0.2705 
   00109    0.4908   -5950.8144  0.2711 
   00110    0.4912   -5927.0867  0.2751 
   00111    0.5020   -5934.8313  0.2767 
   00112    0.4988   -5965.7145  0.2771 
   00113    0.5048   -5912.2879  0.2762 
   00114    0.4872   -5932.0791  0.2776 
   00115    0.4804   -6017.4531  0.2762 
   00116    0.4832   -5936.3553  0.2784 
   00117    0.4856   -5897.9095  0.2774 
   00118    0.4960   -5915.1778  0.2767 
   00119    0.4948   -5905.5108  0.2753 
   00120    0.4964   -5875.8279  0.2746 
   00121    0.4916   -5914.0552  0.2783 
   00122    0.5088   -5827.7902  0.2854 
   00123    0.4856   -5876.6621  0.2812 
   00124    0.4888   -5904.0273  0.2831 
   00125    0.4976   -5992.5133  0.2821 
   00126    0.4896   -6142.9022  0.2839 
   00127    0.4688   -6136.3035  0.2841 
   00128    0.4908   -6107.2979  0.2800 
   00129    0.4780   -6112.7877  0.2778 
   00130    0.4704   -6069.5129  0.2792 
   00131    0.4724   -6107.3860  0.2809 
   00132    0.4852   -5997.8345  0.2821 
   00133    0.4828   -6041.9349  0.2793 
   00134    0.4820   -6022.0032  0.2767 
   00135    0.4824   -5976.1860  0.2767 
   00136    0.4968   -6015.7562  0.2705 
   00137    0.4940   -5999.9399  0.2654 
   00138    0.4696   -6012.5926  0.2624 
   00139    0.4896   -6043.9017  0.2601 
   00140    0.5012   -6026.2779  0.2607 
   00141    0.4816   -5987.2305  0.2652 
   00142    0.4828   -6045.9262  0.2649 
   00143    0.4696   -6068.0128  0.2595 
   00144    0.4964   -6117.2436  0.2600 
   00145    0.4796   -5988.4794  0.2570 
   00146    0.4772   -6127.8849  0.2545 
   00147    0.4856   -6166.9005  0.2543 
   00148    0.4740   -6127.0347  0.2542 
   00149    0.4876   -6149.9755  0.2566 
   00150    0.4752   -6109.0360  0.2596 
   00151    0.4756   -6093.7858  0.2591 
   00152    0.4724   -6045.9480  0.2585 
   00153    0.4932   -6111.6587  0.2570 
   00154    0.4924   -5990.9258  0.2570 
   00155    0.4648   -6070.3727  0.2610 
   00156    0.4800   -6068.1091  0.2617 
   00157    0.4856   -6148.3635  0.2615 
   00158    0.4760   -6264.5468  0.2633 
   00159    0.4868   -6150.5207  0.2640 
   00160    0.4660   -6193.2683  0.2635 
   00161    0.4796   -6146.8129  0.2657 
   00162    0.4760   -6191.6349  0.2640 
   00163    0.4720   -6254.6456  0.2610 
   00164    0.4764   -6170.7378  0.2625 
   00165    0.4816   -6260.5282  0.2578 
   00166    0.4632   -6140.2015  0.2601 
   00167    0.4732   -6038.6920  0.2621 
   00168    0.4884   -5951.4671  0.2596 
   00169    0.4816   -5982.4199  0.2590 
   00170    0.4788   -6017.6564  0.2619 
   00171    0.4916   -6048.7661  0.2618 
   00172    0.4768   -6053.6666  0.2606 
   00173    0.4880   -6098.6301  0.2614 
   00174    0.4860   -6074.5679  0.2614 
   00175    0.4740   -6046.5421  0.2573 
   00176    0.4852   -5977.0631  0.2630 
   00177    0.4956   -5930.9029  0.2597 
   00178    0.4980   -5868.3834  0.2577 
   00179    0.4852   -5906.7351  0.2590 
   00180    0.4880   -5964.9748  0.2578 
   00181    0.4920   -5981.3372  0.2547 
   00182    0.5036   -5933.0242  0.2538 
   00183    0.4948   -5927.9591  0.2556 
   00184    0.4992   -5786.5142  0.2598 
   00185    0.5084   -5830.9012  0.2590 
   00186    0.4952   -5896.9146  0.2611 
   00187    0.4844   -5865.6230  0.2625 
   00188    0.4852   -5824.3950  0.2628 
   00189    0.5092   -5680.4350  0.2640 
   00190    0.5220   -5646.3650  0.2630 
   00191    0.5036   -5810.2531  0.2630 
   00192    0.5048   -5842.0834  0.2639 
   00193    0.4976   -5909.4082  0.2623 
   00194    0.5044   -5836.8531  0.2661 
   00195    0.5040   -5854.1517  0.2630 
   00196    0.4864   -5799.6354  0.2622 
   00197    0.4928   -5875.5319  0.2626 
   00198    0.5052   -5794.1794  0.2673 
   00199    0.5032   -5799.3662  0.2654 
   00200    0.4828   -5717.8931  0.2683 
   00201    0.4932   -5757.5269  0.2658 
   00202    0.5132   -5705.7125  0.2656 
   00203    0.5016   -5818.8786  0.2712 
   00204    0.4872   -5859.2989  0.2703 
   00205    0.4764   -5947.9559  0.2737 
   00206    0.5004   -6062.8144  0.2715 
   00207    0.4716   -6044.1086  0.2728 
   00208    0.4776   -5979.2197  0.2712 
   00209    0.4904   -5945.7746  0.2695 
   00210    0.4892   -5997.6791  0.2696 
   00211    0.4916   -6012.6687  0.2731 
   00212    0.5032   -5958.0925  0.2749 
   00213    0.4840   -5941.8149  0.2752 
   00214    0.4784   -5764.3493  0.2729 
   00215    0.4792   -5772.7201  0.2704 
   00216    0.4888   -5766.5290  0.2681 
   00217    0.5008   -5777.9242  0.2651 
   00218    0.5048   -5782.2380  0.2687 
   00219    0.5140   -5767.0047  0.2714 
   00220    0.4888   -5870.4198  0.2729 
   00221    0.4940   -5886.5072  0.2747 
   00222    0.4848   -5934.6829  0.2680 
   00223    0.4968   -6009.9344  0.2671 
   00224    0.4760   -5962.5251  0.2641 
   00225    0.4956   -5952.4682  0.2623 
   00226    0.4852   -5922.0326  0.2640 
   00227    0.4988   -5920.8127  0.2625 
   00228    0.4912   -5925.0814  0.2627 
   00229    0.4748   -5930.3806  0.2664 
   00230    0.4792   -5923.1918  0.2656 
   00231    0.4864   -5871.9053  0.2607 
   00232    0.4996   -5910.3134  0.2594 
   00233    0.4896   -5977.8193  0.2614 
   00234    0.4752   -5906.8251  0.2603 
   00235    0.4784   -5939.2548  0.2594 
   00236    0.4924   -5942.8368  0.2585 
   00237    0.4812   -5858.1900  0.2571 
   00238    0.4988   -5838.3721  0.2585 
   00239    0.5156   -5771.0790  0.2631 
   00240    0.4988   -5836.7667  0.2706 
   00241    0.4964   -5833.7359  0.2735 
   00242    0.5012   -5831.4529  0.2735 
   00243    0.4980   -5878.0730  0.2734 
   00244    0.4860   -5844.4329  0.2722 
   00245    0.4996   -5937.3762  0.2746 
   00246    0.4844   -5933.1063  0.2757 
   00247    0.5060   -5952.9031  0.2800 
   00248    0.4896   -5937.0296  0.2791 
   00249    0.4972   -6005.9776  0.2804 
   00250    0.4852   -6038.4070  0.2788 
   00251    0.4808   -5956.2082  0.2758 
   00252    0.4840   -6037.5713  0.2748 
   00253    0.4832   -6010.1920  0.2759 
   00254    0.4896   -5939.0228  0.2727 
   00255    0.4924   -6001.4991  0.2769 
   00256    0.5012   -5991.4935  0.2764 
   00257    0.4908   -5922.6769  0.2749 
   00258    0.4852   -6017.4118  0.2784 
   00259    0.5080   -6009.6134  0.2734 
   00260    0.5112   -6035.5973  0.2683 
   00261    0.4876   -6002.5257  0.2675 
   00262    0.4976   -5940.1225  0.2693 
   00263    0.4964   -5932.4277  0.2657 
   00264    0.4936   -5908.2874  0.2654 
   00265    0.5068   -5918.9107  0.2644 
   00266    0.5064   -5883.6173  0.2685 
   00267    0.4988   -5878.2552  0.2701 
   00268    0.4936   -5938.1080  0.2720 
   00269    0.4960   -5999.0379  0.2717 
   00270    0.5008   -5943.5647  0.2702 
   00271    0.4980   -5899.1932  0.2692 
   00272    0.4776   -5813.7623  0.2687 
   00273    0.4992   -5857.4038  0.2685 
   00274    0.4804   -5909.7793  0.2683 
   00275    0.4912   -5910.8640  0.2697 
   00276    0.5140   -5899.5998  0.2735 
   00277    0.5056   -5877.1633  0.2712 
   00278    0.4904   -5943.3160  0.2736 
   00279    0.4900   -5982.0419  0.2706 
   00280    0.4724   -5950.8693  0.2726 
   00281    0.4772   -5944.7745  0.2728 
   00282    0.4928   -5976.6826  0.2742 
   00283    0.4920   -6007.7228  0.2767 
   00284    0.4912   -5918.2469  0.2750 
   00285    0.4800   -5956.4028  0.2732 
   00286    0.4920   -5800.7111  0.2733 
   00287    0.4844   -5858.5417  0.2745 
   00288    0.4948   -5903.8560  0.2736 
   00289    0.5032   -5875.0749  0.2769 
   00290    0.4824   -5912.3430  0.2755 
   00291    0.4904   -5859.9058  0.2740 
   00292    0.4780   -5785.9099  0.2734 
   00293    0.5040   -5890.6805  0.2717 
   00294    0.4936   -5996.6997  0.2727 
   00295    0.4976   -5958.5031  0.2764 
   00296    0.5004   -5982.4277  0.2752 
   00297    0.4928   -5953.3531  0.2784 
   00298    0.4868   -5906.2180  0.2803 
   00299    0.4728   -5854.0671  0.2810 
   00300    0.4864   -5944.5922  0.2813 
   00301    0.4900   -6002.1599  0.2808 
   00302    0.4912   -6083.0042  0.2776 
   00303    0.4904   -6004.4999  0.2767 
   00304    0.4924   -5928.6658  0.2767 
   00305    0.4912   -5963.0245  0.2761 
   00306    0.4960   -5973.1462  0.2768 
   00307    0.5000   -6078.7572  0.2783 
   00308    0.4956   -6003.6674  0.2770 
   00309    0.4780   -5935.1896  0.2781 
   00310    0.5068   -5928.3398  0.2831 
   00311    0.4896   -6021.2877  0.2843 
   00312    0.4768   -5921.5090  0.2847 
   00313    0.5036   -6053.8529  0.2866 
   00314    0.4804   -5940.5814  0.2881 
   00315    0.4692   -5929.2303  0.2875 
   00316    0.4828   -5980.6997  0.2874 
   00317    0.4676   -5919.8845  0.2875 
   00318    0.4880   -5983.0936  0.2827 
   00319    0.4992   -6020.0126  0.2834 
   00320    0.4916   -6000.8927  0.2888 
   00321    0.4832   -5950.2493  0.2827 
   00322    0.4940   -5953.4722  0.2846 
   00323    0.4820   -5948.6646  0.2848 
   00324    0.4788   -5942.7917  0.2836 
   00325    0.4900   -5861.6750  0.2829 
   00326    0.5104   -5877.0575  0.2820 
   00327    0.4864   -5912.9454  0.2850 
   00328    0.5024   -5822.5101  0.2875 
   00329    0.5080   -5779.8407  0.2836 
   00330    0.4744   -5821.5823  0.2820 
   00331    0.4996   -5751.5759  0.2808 
   00332    0.5044   -5781.6620  0.2812 
   00333    0.4856   -5764.3154  0.2862 
   00334    0.5004   -5775.0188  0.2853 
   00335    0.4928   -5863.9018  0.2898 
   00336    0.4720   -5876.5637  0.2923 
   00337    0.4976   -5803.1664  0.2903 
   00338    0.4920   -5824.2961  0.2914 
   00339    0.5092   -5866.3009  0.2837 
   00340    0.5052   -5832.2849  0.2783 
   00341    0.4840   -5844.9152  0.2782 
   00342    0.4852   -5899.7638  0.2774 
   00343    0.4968   -5897.3479  0.2722 
   00344    0.4808   -5840.9061  0.2668 
   00345    0.4920   -5768.3360  0.2664 
   00346    0.5064   -5881.0376  0.2655 
   00347    0.5024   -5948.8199  0.2641 
   00348    0.5160   -5993.7251  0.2599 
   00349    0.4736   -5908.4153  0.2640 
   00350    0.4868   -5806.0247  0.2658 
   00351    0.4960   -5815.6439  0.2646 
   00352    0.5236   -5795.2860  0.2662 
   00353    0.4872   -5881.4041  0.2657 
   00354    0.4884   -5875.9082  0.2640 
   00355    0.4948   -5878.4095  0.2664 
   00356    0.4972   -5927.7357  0.2653 
   00357    0.4812   -5956.8192  0.2636 
   00358    0.4944   -5914.9916  0.2681 
   00359    0.4848   -5963.6201  0.2657 
   00360    0.4876   -5872.8912  0.2654 
