#=====================================================
# File created:        Tue-12-Mar-2024-at-10-43-18AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 1.000
# Run time (s):        3.423121
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2547.4867  0.2547 
   00001    0.6920   -3832.0543  0.2642 
   00002    0.6272   -4481.1080  0.2640 
   00003    0.5812   -4859.4549  0.2620 
   00004    0.5420   -5113.0060  0.2643 
   00005    0.5316   -5277.1312  0.2767 
   00006    0.5164   -5428.9858  0.2604 
   00007    0.5368   -5495.4064  0.2582 
   00008    0.5340   -5541.6816  0.2592 
   00009    0.5248   -5455.6819  0.2727 
   00010    0.5164   -5507.7768  0.2807 
   00011    0.5308   -5510.2343  0.2817 
   00012    0.5348   -5444.7502  0.2775 
   00013    0.5136   -5496.8946  0.2869 
   00014    0.5296   -5482.3504  0.3001 
   00015    0.5200   -5536.1969  0.2981 
   00016    0.5232   -5663.1626  0.2889 
   00017    0.4904   -5652.2742  0.2859 
   00018    0.5204   -5665.7686  0.2799 
   00019    0.5024   -5695.2317  0.2679 
   00020    0.4804   -5660.0354  0.2665 
   00021    0.5032   -5728.6483  0.2757 
   00022    0.5104   -5676.0920  0.2695 
   00023    0.5060   -5648.5373  0.2723 
   00024    0.5112   -5695.8070  0.2797 
   00025    0.4752   -5808.8459  0.2787 
   00026    0.4964   -5891.9011  0.2911 
   00027    0.4768   -5831.1906  0.3001 
   00028    0.5004   -5803.5408  0.2933 
   00029    0.4964   -5795.0426  0.3001 
   00030    0.5092   -5825.6520  0.2966 
   00031    0.5000   -5835.7092  0.2978 
   00032    0.4976   -5834.8565  0.2909 
   00033    0.4988   -5830.5236  0.2935 
   00034    0.4804   -5881.6176  0.2994 
   00035    0.5088   -5912.0722  0.3033 
   00036    0.4884   -5839.9168  0.2942 
   00037    0.5060   -5841.2108  0.2764 
   00038    0.4744   -5883.7352  0.2724 
   00039    0.4900   -5875.3805  0.2872 
   00040    0.4904   -5909.4826  0.2761 
   00041    0.4812   -5916.2350  0.2677 
   00042    0.4776   -5932.9097  0.2724 
   00043    0.4808   -6009.1764  0.2778 
   00044    0.4820   -5986.6949  0.2835 
   00045    0.4644   -5986.7332  0.2821 
   00046    0.4896   -5870.5198  0.2621 
   00047    0.4948   -5779.3197  0.2785 
   00048    0.4800   -5804.5425  0.2774 
   00049    0.5228   -5788.9387  0.2781 
   00050    0.5140   -5795.1072  0.2762 
