#=====================================================
# File created:        Tue-12-Mar-2024-at-11-20-21AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 1.000
# Run time (s):        3.257609
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2571.0964  0.2616 
   00001    0.6876   -3771.5215  0.2509 
   00002    0.6212   -4437.7024  0.2554 
   00003    0.5996   -4731.6120  0.2571 
   00004    0.5696   -4893.6264  0.2684 
   00005    0.5684   -5220.0391  0.2756 
   00006    0.5240   -5286.6419  0.2762 
   00007    0.5408   -5261.6036  0.2812 
   00008    0.5448   -5265.8605  0.2938 
   00009    0.5380   -5397.5254  0.3038 
   00010    0.5204   -5483.2464  0.3100 
   00011    0.4996   -5500.3098  0.3087 
   00012    0.5096   -5644.3607  0.3143 
   00013    0.5160   -5718.9438  0.3249 
   00014    0.5064   -5775.7738  0.3179 
   00015    0.4956   -5794.2634  0.3228 
   00016    0.4916   -5835.2256  0.3201 
   00017    0.5056   -5753.1716  0.3179 
   00018    0.5176   -5706.0448  0.3247 
   00019    0.5032   -5794.6959  0.3256 
   00020    0.4984   -5854.7234  0.3262 
   00021    0.4904   -5867.3367  0.3285 
   00022    0.4824   -5975.0053  0.3160 
   00023    0.4804   -5920.8207  0.3068 
   00024    0.4660   -6000.0835  0.3116 
   00025    0.4896   -6005.4984  0.3140 
   00026    0.5000   -6051.0581  0.3207 
   00027    0.4828   -6090.7301  0.2925 
   00028    0.4992   -6032.6233  0.3090 
   00029    0.4752   -6010.9964  0.3025 
   00030    0.4800   -5885.8086  0.2933 
   00031    0.4728   -5938.6324  0.2912 
   00032    0.4976   -5879.8817  0.2885 
   00033    0.4976   -5839.3121  0.2966 
   00034    0.4940   -5915.6434  0.3005 
   00035    0.5044   -5967.3118  0.2890 
   00036    0.4760   -5968.3695  0.2872 
   00037    0.4872   -5976.8308  0.2991 
   00038    0.4804   -6079.4210  0.2885 
   00039    0.4996   -5993.0846  0.2818 
   00040    0.5024   -6013.6780  0.2895 
   00041    0.4844   -5941.5831  0.2805 
   00042    0.5032   -5912.5646  0.2797 
   00043    0.5020   -5990.8182  0.2698 
   00044    0.4892   -5835.9101  0.2585 
   00045    0.4904   -5910.7068  0.2610 
   00046    0.5072   -5736.0833  0.2674 
   00047    0.5168   -5826.1330  0.2732 
   00048    0.4928   -5799.0010  0.2695 
   00049    0.4944   -5798.5013  0.2845 
   00050    0.5052   -5832.4369  0.2749 
