#=====================================================
# File created:        Tue-12-Mar-2024-at-07-25-34PM
# Size of lattice:     200x200
# Number of MC steps:  50
# Reduced temperature: 1.000
# Run time (s):        51.541877
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -40683.0491  0.2523 
   00001    0.6893  -60797.6631  0.2544 
   00002    0.6291  -70839.1633  0.2596 
   00003    0.5888  -76634.8438  0.2596 
   00004    0.5647  -80257.4264  0.2576 
   00005    0.5496  -82679.2398  0.2527 
   00006    0.5438  -84370.2193  0.2527 
   00007    0.5317  -86262.3327  0.2535 
   00008    0.5226  -86971.0544  0.2514 
   00009    0.5246  -88099.9710  0.2537 
   00010    0.5174  -88922.3793  0.2514 
   00011    0.5194  -89749.3139  0.2559 
   00012    0.5119  -90176.3103  0.2536 
   00013    0.5094  -90948.2300  0.2558 
   00014    0.5080  -91099.3629  0.2577 
   00015    0.5044  -91524.9833  0.2549 
   00016    0.5071  -91797.8561  0.2531 
   00017    0.5009  -92363.6000  0.2542 
   00018    0.5003  -92105.3204  0.2515 
   00019    0.5042  -92516.6300  0.2534 
   00020    0.5008  -92818.1249  0.2509 
   00021    0.4949  -92987.2359  0.2547 
   00022    0.4987  -92413.0756  0.2563 
   00023    0.5035  -92617.8081  0.2597 
   00024    0.5041  -93196.9425  0.2627 
   00025    0.4981  -93705.9248  0.2615 
   00026    0.4994  -93708.0334  0.2614 
   00027    0.4952  -93693.1795  0.2582 
   00028    0.4970  -93288.1016  0.2595 
   00029    0.5004  -93544.3883  0.2589 
   00030    0.4932  -93614.7387  0.2605 
   00031    0.4998  -94005.4839  0.2599 
   00032    0.4927  -93936.0880  0.2617 
   00033    0.4942  -94312.9956  0.2612 
   00034    0.4931  -94195.4859  0.2593 
   00035    0.4939  -94470.1555  0.2586 
   00036    0.4954  -94311.3406  0.2593 
   00037    0.4929  -94260.7502  0.2583 
   00038    0.4967  -94020.5405  0.2562 
   00039    0.4960  -94282.6057  0.2568 
   00040    0.4924  -94312.4033  0.2585 
   00041    0.4953  -94149.8635  0.2586 
   00042    0.4935  -93996.8616  0.2548 
   00043    0.4941  -94073.6332  0.2592 
   00044    0.4955  -93873.0205  0.2630 
   00045    0.4962  -93869.5429  0.2639 
   00046    0.4932  -93833.5337  0.2624 
   00047    0.4978  -94097.6061  0.2615 
   00048    0.4960  -94181.6729  0.2593 
   00049    0.4926  -94190.5695  0.2627 
   00050    0.4953  -94182.1936  0.2621 
