#=====================================================
# File created:        Tue-12-Mar-2024-at-06-39-36PM
# Size of lattice:     100x100
# Number of MC steps:  50
# Reduced temperature: 1.000
# Run time (s):        1.420730
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -9854.3428  0.2500 
   00001    0.7043  -15004.9603  0.2508 
   00002    0.6278  -17476.8362  0.2534 
   00003    0.5923  -18947.4164  0.2542 
   00004    0.5599  -19883.7297  0.2561 
   00005    0.5519  -20920.3480  0.2573 
   00006    0.5371  -21573.7825  0.2578 
   00007    0.5246  -21984.7681  0.2578 
   00008    0.5192  -22258.9522  0.2563 
   00009    0.5073  -22591.5296  0.2542 
   00010    0.5082  -22709.9688  0.2527 
   00011    0.5015  -22896.7993  0.2520 
   00012    0.5063  -22869.4665  0.2528 
   00013    0.5017  -22921.4570  0.2529 
   00014    0.5065  -22901.3172  0.2523 
   00015    0.5067  -23022.2006  0.2554 
   00016    0.4988  -23132.2352  0.2550 
   00017    0.4948  -23157.7671  0.2556 
   00018    0.5027  -23113.7548  0.2528 
   00019    0.4930  -22947.5135  0.2551 
   00020    0.5041  -23167.8224  0.2552 
   00021    0.5050  -23172.4604  0.2533 
   00022    0.4963  -23146.6450  0.2536 
   00023    0.4957  -23231.8146  0.2535 
   00024    0.5065  -23335.5829  0.2540 
   00025    0.4926  -23394.0855  0.2527 
   00026    0.4898  -23425.0865  0.2555 
   00027    0.4982  -23277.1741  0.2534 
   00028    0.4983  -23195.1675  0.2552 
   00029    0.5037  -23232.1449  0.2544 
   00030    0.5054  -23243.2061  0.2557 
   00031    0.5057  -23070.1577  0.2561 
   00032    0.5000  -23065.8104  0.2548 
   00033    0.5034  -23314.0299  0.2556 
   00034    0.4950  -23362.1460  0.2550 
   00035    0.5000  -23338.4442  0.2569 
   00036    0.4991  -23319.9169  0.2574 
   00037    0.4990  -23425.8065  0.2581 
   00038    0.4940  -23517.1563  0.2598 
   00039    0.4998  -23735.9888  0.2604 
   00040    0.4840  -23701.1733  0.2611 
   00041    0.4891  -23646.8906  0.2611 
   00042    0.4907  -23642.9899  0.2600 
   00043    0.5024  -23663.1655  0.2589 
   00044    0.4927  -23606.0270  0.2594 
   00045    0.4941  -23606.4214  0.2586 
   00046    0.4942  -23575.0273  0.2576 
   00047    0.5004  -23451.2297  0.2567 
   00048    0.4972  -23331.4581  0.2561 
   00049    0.5013  -23456.8033  0.2556 
   00050    0.5002  -23515.6290  0.2553 
